File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,CHW Pump Power,CW Pump Power,Electricity/Heating,Electricity/Cooling,Electricity/Interior Lighting,Electricity/Exterior Lighting,Electricity/Interior Equipment,Electricity/Exterior Equipment,Electricity/Fans,Electricity/Pumps,Electricity/Heat Rejection,Electricity/Humidification,Electricity/Heat Recovery,Electricity/Water Systems,Electricity/Refrigeration,Electricity/Generators,Natural Gas/Heating,Natural Gas/Cooling,Natural Gas/Interior Lighting,Natural Gas/Exterior Lighting,Natural Gas/Interior Equipment,Natural Gas/Exterior Equipment,Natural Gas/Fans,Natural Gas/Pumps,Natural Gas/Heat Rejection,Natural Gas/Humidification,Natural Gas/Heat Recovery,Natural Gas/Water Systems,Natural Gas/Refrigeration,Natural Gas/Generators,Electricity:Facility [J](Hourly)
SWHC008-03 VSD Central Plant_New/runs/CZ07/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ07,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,35418.39,0,1535021.93,626942.71,0,1141299.43,0,361016.86,182449.04,339444.07,0,0,0,0,0,567260.61,0,0,0,43737.51,0,0,0,0,0,0,249451.35,0,0,2248039501
SWHC008-03 VSD Central Plant_New/runs/CZ07/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ07,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,1332.87,0,27478.51,12134.67,0,29466.65,0,56333.16,4173.22,5147.12,0,0,0,0,0,191.09,0,0,0,0,0,0,0,0,0,0,4304.6,0,0,64074702.87
SWHC008-03 VSD Central Plant_New/runs/CZ07/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ07,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,2226012.42,643032.05,0,3553012.2,0,1004200.41,596320.77,631314.35,0,0,0,0,0,508044.64,0,0,0,127428.8,0,0,0,0,0,0,669658.22,0,0,3647340148
SWHC008-03 VSD Central Plant_New/runs/CZ07/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ07,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,12406.5,,0,1293062.72,626942.71,0,1141299.43,0,357875.92,357104.34,387656.73,0,0,0,0,0,595763.15,0,0,0,43737.51,0,0,0,0,0,0,249467.55,0,0,2218799247
SWHC008-03 VSD Central Plant_New/runs/CZ07/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ07,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,20062.05,,0,1981265.84,643032.05,0,3553012.2,0,1004120.9,556884.21,630819.28,0,0,0,0,0,510060.96,0,0,0,127428.8,0,0,0,0,0,0,669525.18,0,0,3430061859
SWHC008-03 VSD Central Plant_New/runs/CZ07/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ07,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,57273.67,0,2220693.44,643032.05,0,3553012.2,0,1004204.51,214884.79,377860.76,0,0,0,0,0,508044.92,0,0,0,127428.8,0,0,0,0,0,0,669658.78,0,0,3459323521
SWHC008-03 VSD Central Plant_New/runs/CZ07/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ07,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,21422.15,0,784398.04,394508.4,0,436518,0,213700.23,82890.28,135160.71,0,0,0,0,0,399654.88,0,0,0,0,0,0,0,0,0,0,160370.15,0,0,1750643814
SWHC008-03 VSD Central Plant_New/runs/CZ07/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ07,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,786492.89,394508.4,0,436518,0,213783.35,223397.55,235549.4,0,0,0,0,0,399716.74,0,0,0,0,0,0,0,0,0,0,160370.32,0,0,1781051083
SWHC008-03 VSD Central Plant_New/runs/CZ07/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ07,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,7503.84,,0,724117.42,394508.4,0,436518,0,213933.49,208715.73,235106.63,0,0,0,0,0,394920.23,0,0,0,0,0,0,0,0,0,0,160371.32,0,0,1718576805
SWHC008-03 VSD Central Plant_New/runs/CZ08/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ08,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1662.33,,0,216152.96,94437.9,0,258328.15,0,316113.25,45505.58,51502.53,0,0,0,0,0,72278.29,0,0,0,64094.3,0,0,0,0,0,0,210395,0,0,531369868.3
SWHC008-03 VSD Central Plant_New/runs/CZ08/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ08,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,247149.82,94437.9,0,258328.15,0,316114.29,49051.4,51555.47,0,0,0,0,0,72211.15,0,0,0,64094.3,0,0,0,0,0,0,210403.11,0,0,602311940
SWHC008-03 VSD Central Plant_New/runs/CZ08/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ08,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1161274.51,163686.57,0,936314.72,0,277342.05,332062.21,325297.9,0,0,0,0,0,206707.17,0,0,0,68627.6,0,0,0,0,0,0,439661.78,0,0,1367719160
SWHC008-03 VSD Central Plant_New/runs/CZ08/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ08,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,10434.56,,0,693186.8,163686.57,0,936314.72,0,277307.4,290956.09,321819.43,0,0,0,0,0,206741.02,0,0,0,68627.6,0,0,0,0,0,0,439648.48,0,0,1123108048
SWHC008-03 VSD Central Plant_New/runs/CZ08/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ08,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1681663.6,626942.71,0,1141299.43,0,413798.61,437539.84,414271.64,0,0,0,0,0,808710.52,0,0,0,43737.51,0,0,0,0,0,0,249016.35,0,0,2284600347
SWHC008-03 VSD Central Plant_New/runs/CZ08/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ08,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4745.65,0,246685.08,94437.9,0,258328.15,0,316146.66,17176.84,30205.74,0,0,0,0,0,72219.25,0,0,0,64094.3,0,0,0,0,0,0,210389.81,0,0,595180686.7
SWHC008-03 VSD Central Plant_New/runs/CZ08/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ08,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1397.03,,0,188858.2,103288.37,0,282049.05,0,86864.61,38802.37,43238.62,0,0,0,0,0,72439.19,0,0,0,65854.75,0,0,0,0,0,0,114268.22,0,0,286625283.5
SWHC008-03 VSD Central Plant_New/runs/CZ08/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ08,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,29788.84,0,1157103.22,163686.57,0,936314.72,0,277341.51,129162.03,257251.45,0,0,0,0,0,206716.91,0,0,0,68627.6,0,0,0,0,0,0,439674.72,0,0,1295083787
SWHC008-03 VSD Central Plant_New/runs/CZ08/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ08,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,37941.44,0,1675933.49,626942.71,0,1141299.43,0,413792.88,201712.6,347646.82,0,0,0,0,0,808661.09,0,0,0,43737.51,0,0,0,0,0,0,249022.42,0,0,2240240441
SWHC008-03 VSD Central Plant_New/runs/CZ08/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ08,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,20961.27,,0,2016498.4,643032.05,0,3553012.2,0,1014998.12,575210.08,648471.89,0,0,0,0,0,578285.9,0,0,0,127428.8,0,0,0,0,0,0,668512.6,0,0,3188724661
SWHC008-03 VSD Central Plant_New/runs/CZ08/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ08,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,3988.28,0,206545.51,103288.37,0,282049.05,0,86866.15,13954.98,24769.28,0,0,0,0,0,72424.1,0,0,0,65854.75,0,0,0,0,0,0,114267.93,0,0,305924905.4
SWHC008-03 VSD Central Plant_New/runs/CZ08/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ08,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,206818.63,103288.37,0,282049.05,0,86864.47,41031.48,43268.94,0,0,0,0,0,72422.5,0,0,0,65854.75,0,0,0,0,0,0,114271.59,0,0,322613536.8
SWHC008-03 VSD Central Plant_New/runs/CZ08/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ08,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,7640.79,,0,803809.81,239542.44,0,831153.37,0,227585.64,218996.34,235243.93,0,0,0,0,0,262972.44,0,0,0,0,0,0,0,0,0,0,104777.43,0,0,1064483155
SWHC008-03 VSD Central Plant_New/runs/CZ08/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ08,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,13290.28,,0,1428603.23,626942.71,0,1141299.43,0,413457.63,381621.07,406846.14,0,0,0,0,0,822080.9,0,0,0,43737.51,0,0,0,0,0,0,249028.59,0,0,2091858814
SWHC008-03 VSD Central Plant_New/runs/CZ08/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ08,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,2343956.15,643032.05,0,3553012.2,0,1014804.72,620290.66,649691.4,0,0,0,0,0,584051.06,0,0,0,127428.8,0,0,0,0,0,0,668491.43,0,0,3700060214
SWHC008-03 VSD Central Plant_New/runs/CZ08/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ08,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,21813.13,0,978465.77,239542.44,0,831153.37,0,227825.82,109267.33,198013.25,0,0,0,0,0,260279.85,0,0,0,0,0,0,0,0,0,0,104774.13,0,0,1275482634
SWHC008-03 VSD Central Plant_New/runs/CZ08/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ08,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,1425.57,0,32100.79,12134.67,0,29466.65,0,59636.8,4623.27,5562.56,0,0,0,0,0,486.04,0,0,0,0,0,0,0,0,0,0,4298.11,0,0,74536300.89
SWHC008-03 VSD Central Plant_New/runs/CZ08/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ08,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,32167.96,12134.67,0,29466.65,0,59636.8,14511.72,15200.99,0,0,0,0,0,486.04,0,0,0,0,0,0,0,0,0,0,4298.11,0,0,78452348.55
SWHC008-03 VSD Central Plant_New/runs/CZ08/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ08,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,59840.78,0,2340203.25,643032.05,0,3553012.2,0,1014800.55,218886.51,382225.75,0,0,0,0,0,584031.7,0,0,0,127428.8,0,0,0,0,0,0,668491.43,0,0,3520670827
SWHC008-03 VSD Central Plant_New/runs/CZ08/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ08,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,499.35,,0,19879.26,12134.67,0,29466.65,0,59636.04,12737.2,15146.12,0,0,0,0,0,486.05,0,0,0,0,0,0,0,0,0,0,4298.11,0,0,63633942.64
SWHC008-03 VSD Central Plant_New/runs/CZ08/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ08,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,23411.01,0,868558.09,394508.4,0,436518,0,220757.74,89923.1,143812.11,0,0,0,0,0,502376.69,0,0,0,0,0,0,0,0,0,0,160087.87,0,0,1724704820
SWHC008-03 VSD Central Plant_New/runs/CZ08/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ08,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,8200.5,,0,767879.37,394508.4,0,436518,0,220815.47,226476.87,252265.69,0,0,0,0,0,500383.99,0,0,0,0,0,0,0,0,0,0,160088.61,0,0,1563406925
SWHC008-03 VSD Central Plant_New/runs/CZ08/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ08,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,980535.22,239542.44,0,831153.37,0,227802.66,247728.59,236950.23,0,0,0,0,0,260288.01,0,0,0,0,0,0,0,0,0,0,104775.3,0,0,1307267348
SWHC008-03 VSD Central Plant_New/runs/CZ09/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ09,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1675.01,,0,254775.53,94437.9,0,258328.15,0,327715.33,46201.21,52147.55,0,0,0,0,0,86089.85,0,0,0,64094.3,0,0,0,0,0,0,207501.77,0,0,575830923.8
SWHC008-03 VSD Central Plant_New/runs/CZ09/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ09,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,10532.31,,0,925978.84,163686.57,0,936314.72,0,351788.88,299047.48,326582.42,0,0,0,0,0,349081.52,0,0,0,68627.6,0,0,0,0,0,0,433608.37,0,0,1356698018
SWHC008-03 VSD Central Plant_New/runs/CZ08/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ08,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,869978.38,394508.4,0,436518,0,220684.02,243591.78,252968.78,0,0,0,0,0,502325.54,0,0,0,0,0,0,0,0,0,0,160089.84,0,0,1756305187
SWHC008-03 VSD Central Plant_New/runs/CZ09/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ09,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,278064.24,94437.9,0,258328.15,0,327570.88,49590.83,52181.22,0,0,0,0,0,86365.78,0,0,0,64094.3,0,0,0,0,0,0,207496.35,0,0,633625563.2
SWHC008-03 VSD Central Plant_New/runs/CZ09/ESe&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ09,ESe,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,4781.87,0,277707.45,94437.9,0,258328.15,0,327544.82,18639.32,31437.72,0,0,0,0,0,86371.16,0,0,0,64094.3,0,0,0,0,0,0,207493.53,0,0,626905209.4
SWHC008-03 VSD Central Plant_New/runs/CZ09/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ09,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1282357.19,163686.57,0,936314.72,0,351638.72,336148.96,329137.69,0,0,0,0,0,356988.54,0,0,0,68627.6,0,0,0,0,0,0,433598.93,0,0,1545162103
SWHC008-03 VSD Central Plant_New/runs/CZ09/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ09,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,20656.19,,0,2255205.65,643032.05,0,3553012.2,0,1074345.06,573168.08,642018.16,0,0,0,0,0,671628.05,0,0,0,127428.8,0,0,0,0,0,0,659138.45,0,0,3458809069
SWHC008-03 VSD Central Plant_New/runs/CZ09/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ09,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,30067.9,0,1278642.34,163686.57,0,936314.72,0,351640.9,138325,263196.68,0,0,0,0,0,356993.96,0,0,0,68627.6,0,0,0,0,0,0,433592.83,0,0,1478237486
SWHC008-03 VSD Central Plant_New/runs/CZ09/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ09,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,58969.81,0,2492852.78,643032.05,0,3553012.2,0,1074202.19,229542.09,384117.13,0,0,0,0,0,676147.46,0,0,0,127428.8,0,0,0,0,0,0,659241.31,0,0,3628122785
SWHC008-03 VSD Central Plant_New/runs/CZ09/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ09,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,13604.45,,0,1598974.47,626942.71,0,1141299.43,0,457901.82,393093.1,419518.11,0,0,0,0,0,945407.22,0,0,0,43737.51,0,0,0,0,0,0,245612.6,0,0,2131235454
SWHC008-03 VSD Central Plant_New/runs/CZ09/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ09,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,38838.34,0,1847186.5,626942.71,0,1141299.43,0,458104.77,216657.48,363375.89,0,0,0,0,0,936573.08,0,0,0,43737.51,0,0,0,0,0,0,245611.8,0,0,2377767517
SWHC008-03 VSD Central Plant_New/runs/CZ09/EUn&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ09,EUn,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,2495827.55,643032.05,0,3553012.2,0,1074202.18,613146.54,642657.99,0,0,0,0,0,676143.31,0,0,0,127428.8,0,0,0,0,0,0,659241.3,0,0,3807169791
SWHC008-03 VSD Central Plant_New/runs/CZ09/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ09,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,1343.73,,0,199029.84,103288.37,0,282049.05,0,89624.94,37497.35,41843.47,0,0,0,0,0,68976.3,0,0,0,65854.75,0,0,0,0,0,0,112698.48,0,0,279640963.8
SWHC008-03 VSD Central Plant_New/runs/CZ09/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ09,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,469.61,,0,20775.97,12134.67,0,29466.65,0,56591.06,12009.91,14380.18,0,0,0,0,0,293.44,0,0,0,0,0,0,0,0,0,0,4247.3,0,0,59320900.54
SWHC008-03 VSD Central Plant_New/runs/CZ09/Hsp&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ09,Hsp,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1852688.98,626942.71,0,1141299.43,0,458074.48,448549.98,425313.43,0,0,0,0,0,936539.74,0,0,0,43737.51,0,0,0,0,0,0,245603.07,0,0,2420634185
SWHC008-03 VSD Central Plant_New/runs/CZ09/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ09,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,33892.66,12134.67,0,29466.65,0,56591.06,13703.35,14436.59,0,0,0,0,0,293.43,0,0,0,0,0,0,0,0,0,0,4247.3,0,0,74658139.27
SWHC008-03 VSD Central Plant_New/runs/CZ09/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ09,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,3836.13,0,215987.11,103288.37,0,282049.05,0,89625.55,14391.97,24761.3,0,0,0,0,0,68963.83,0,0,0,65854.75,0,0,0,0,0,0,112694.35,0,0,298977029
SWHC008-03 VSD Central Plant_New/runs/CZ09/Nrs&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ09,Nrs,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,216227.46,103288.37,0,282049.05,0,89623.66,39659.3,41864.13,0,0,0,0,0,68957.98,0,0,0,65854.75,0,0,0,0,0,0,112699.92,0,0,314795528.9
SWHC008-03 VSD Central Plant_New/runs/CZ09/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ09,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,7504.57,,0,847125.52,239542.44,0,831153.37,0,243419.93,216284.82,232370.2,0,0,0,0,0,298628.78,0,0,0,0,0,0,0,0,0,0,103337.39,0,0,1068165515
SWHC008-03 VSD Central Plant_New/runs/CZ09/OfS&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ09,OfS,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,1340.64,0,33835.56,12134.67,0,29466.65,0,56591.06,4690.95,5540.57,0,0,0,0,0,293.43,0,0,0,0,0,0,0,0,0,0,4247.3,0,0,70539712.92
SWHC008-03 VSD Central Plant_New/runs/CZ09/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ09,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,1023435.21,239542.44,0,831153.37,0,243574.91,244062.04,233937.52,0,0,0,0,0,295606.62,0,0,0,0,0,0,0,0,0,0,103337.5,0,0,1338626406
SWHC008-03 VSD Central Plant_New/runs/CZ09/OfL&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ09,OfL,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,21424.24,0,1021451.22,239542.44,0,831153.37,0,243537.34,112166.35,199193.55,0,0,0,0,0,295519.83,0,0,0,0,0,0,0,0,0,0,103339.48,0,0,1307108794
SWHC008-03 VSD Central Plant_New/runs/CZ09/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,CZ09,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CHWPumpCtrl-Full-Msr,8736.04,,0,837220.17,394508.4,0,436518,0,239278.77,241822.53,271003.85,0,0,0,0,0,554626.17,0,0,0,0,0,0,0,0,0,0,157900.23,0,0,1684036116
SWHC008-03 VSD Central Plant_New/runs/CZ10/ECC&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,CZ10,ECC,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-CWPumpCtrl-Full-Msr,,32973.47,0,1304277.52,163686.57,0,936314.72,0,332598.44,150557.35,267977.54,0,0,0,0,0,318202.09,0,0,0,68627.6,0,0,0,0,0,0,428562.06,0,0,2410028401
SWHC008-03 VSD Central Plant_New/runs/CZ09/Rt3&0&cPVVE&New&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,CZ09,Rt3,0,cPVVE,New,Chiller,PumpCtrl,NE-Chiller-PumpCtrl-Full-Std,,,0,988479.57,394508.4,0,436518,0,239094.47,260619.44,271752.97,0,0,0,0,0,556068.65,0,0,0,0,0,0,0,0,0,0,157898.42,0,0,1928461804
