EnergyImpactID,Version,VersionSource,LastMod,PA,BldgType,BldgVint,BldgLoc,BldgHVAC,NormUnit,NumUnit,MeasArea,ScaleBasis,APreWBkWh,APreWBkW,APreWBtherm,AStdWBkWh,AStdWBkW,AStdWBtherm,APreEUkWh,APreEUkW,APreEUtherm,AStdEUkWh,AStdEUkW,AStdEUtherm,ElecImpactProfileID,GasImpactProfileID,Flag,SourceDesc,APreUseWBkWh,APreUseWBtherm,AStdUseWBkWh,AStdUseWBtherm,AMsrUseWBkWh,AMsrUseWBtherm,APreUseEUkWh,APreUseEUtherm,AStdUseEUkWh,AStdUseEUtherm,AMsrUseEUkWh,AMsrUseEUtherm
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:57,Any,DMo,Ex,CZ11,rWtd,Area-ft2-BA,1240,1240,None,0.911,,0.0403,,,,,,,,,,,,20,"",7.3998,0.43431,,,6.4893,0.39397,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ12,rDXGF,Area-ft2-BA,1240,1240,None,0.794,,0.0397,,,,,,,,,,,,20,"",6.3486,0.44975,,,5.5544,0.41010,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ12,rDXHP,Area-ft2-BA,1240,1240,None,1.02,,6.2e-05,,,,,,,,,,,,20,"",9.6503,0.25533,,,8.6333,0.25526,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ12,rNCEH,Area-ft2-BA,1240,1240,None,1.39,,-0.000104,,,,,,,,,,,,20,"",9.6295,0.25440,,,8.2444,0.25451,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ12,rNCGF,Area-ft2-BA,1240,1240,None,0.0392,,0.0597,,,,,,,,,,,,20,"",3.5373,0.54312,,,3.4980,0.48342,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:57,Any,DMo,Ex,CZ12,rWtd,Area-ft2-BA,1240,1240,None,0.802,,0.0353,,,,,,,,,,,,20,"",6.6820,0.42808,,,5.8797,0.39281,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ13,rDXGF,Area-ft2-BA,1240,1240,None,0.981,,0.0305,,,,,,,,,,,,20,"",7.7694,0.40563,,,6.7880,0.37518,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ13,rDXHP,Area-ft2-BA,1240,1240,None,1.17,,9.4e-05,,,,,,,,,,,,20,"",10.204,0.25468,,,9.0289,0.25459,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ13,rNCEH,Area-ft2-BA,1240,1240,None,1.07,,-7.7e-05,,,,,,,,,,,,20,"",8.4519,0.25342,,,7.3817,0.25350,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ13,rNCGF,Area-ft2-BA,1240,1240,None,0.0298,,0.0449,,,,,,,,,,,,20,"",3.5035,0.48817,,,3.4737,0.44325,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:57,Any,DMo,Ex,CZ13,rWtd,Area-ft2-BA,1240,1240,None,0.964,,0.0273,,,,,,,,,,,,20,"",7.8818,0.39026,,,6.9173,0.36299,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ14,rDXGF,Area-ft2-BA,1240,1240,None,1.13,,0.0516,,,,,,,,,,,,20,"",8.0596,0.49549,,,6.9279,0.44387,,,,,,
RB-Fenest-ManufWin,DEER2024,D24_E+_Res_v5,2025-12-22 21:17:43,Any,DMo,Ex,CZ14,rDXHP,Area-ft2-BA,1240,1240,None,1.44,,6.7e-05,,,,,,,,,,,,20,"",11.534,0.25437,,,10.097,0.25431,,,,,,
