File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cohort,Case,Net Site EUI,Net Site Energy,Net Source EUI,Net Source Energy,Total,Heating,Cooling,Interior Lighting,Exterior Lighting,Interior Equipment,Exterior Equipment,Fans,Pumps,Heat Rejection,Humidification,Heat Recovery,Water Systems,Refrigeration,Generators,Heating Elec,Cooling Elec,Heating NG,Cooling NG,Interior Equipment Elec,Interior Equipment NG,Water Systems NG,Electricity,Natural Gas,Unmet Heating,Unmet Cooling,Electricity:Facility [J](Hourly)
runs/CZ04/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond/instance-out.sql,CZ04,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,258.8,1202110.8,763.16,3544791.41,1202110.8,145267.81,50037.55,249218.65,0.0,177584.03,0.0,156604.58,3.38,0.0,0.0,0.0,59816.65,363578.15,0.0,0.0,50037.55,145267.81,0.0,177584.03,0.0,59816.65,997026.34,205084.46,0.0,0.0,698128765.0660833
runs/CZ03/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-AirCond/instance-out.sql,CZ03,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,412.09,1914102.3,1277.13,5932120.42,1914102.3,139528.47,7343.26,249218.65,0.0,177584.03,0.0,151613.81,3.38,0.0,0.0,0.0,61510.01,1127300.67,0.0,0.0,7343.26,139528.47,0.0,177584.03,0.0,61510.01,1713063.81,201038.49,0.0,0.0,1213302553.5851982
runs/CZ03/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-EvapCond/instance-out.sql,CZ03,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,248.62,1154788.76,731.13,3396013.19,1154788.76,139528.47,7343.26,249218.65,0.0,177584.03,0.0,151613.81,3.38,0.0,0.0,0.0,61510.01,367987.13,0.0,0.0,7343.26,139528.47,0.0,177584.03,0.0,61510.01,953750.27,201038.49,0.0,0.0,560091300.0298444
runs/CZ02/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond/instance-out.sql,CZ02,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,314.5,1460811.43,969.21,4501857.27,1460811.43,102339.67,36880.15,249218.65,0.0,177584.03,0.0,155297.02,3.38,0.0,0.0,0.0,62184.06,677304.47,0.0,0.0,36880.15,102339.67,0.0,177584.03,0.0,62184.06,1296287.7,164523.73,0.0,0.0,851341105.0115817
runs/CZ02/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond/instance-out.sql,CZ02,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,239.89,1114271.17,720.02,3344412.78,1114271.17,102339.67,36880.15,249218.65,0.0,177584.03,0.0,155297.02,3.38,0.0,0.0,0.0,62184.06,330764.2,0.0,0.0,36880.15,102339.67,0.0,177584.03,0.0,62184.06,949747.44,164523.73,0.0,0.0,563807297.1478549
runs/CZ03/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond/instance-out.sql,CZ03,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,251.98,1170419.63,745.19,3461300.45,1170419.63,133824.1,7662.33,249218.65,0.0,177584.03,0.0,151701.48,3.38,0.0,0.0,0.0,61510.01,388915.65,0.0,0.0,7662.33,133824.1,0.0,177584.03,0.0,61510.01,975085.52,195334.11,0.0,0.0,568483220.8136997
runs/CZ02/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-EvapCond/instance-out.sql,CZ02,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,260.65,1210702.36,746.68,3468238.95,1210702.3599999999,188800.2,24363.33,249218.65,0.0,177584.03,0.0,151503.89,3.38,0.0,0.0,0.0,62184.07,357044.81,0.0,0.0,24363.33,188800.2,0.0,177584.03,0.0,62184.07,959718.09,250984.27,0.0,0.0,564344061.6478987
runs/CZ02/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond/instance-out.sql,CZ02,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,264.05,1226454.6,760.96,3534576.27,1226454.6,182814.67,24986.2,249218.65,0.0,177584.03,0.0,151536.95,3.38,0.0,0.0,0.0,62184.07,378126.65,0.0,0.0,24986.2,182814.67,0.0,177584.03,0.0,62184.07,981455.86,244998.74,0.0,0.0,574105810.8569163
runs/CZ02/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond/instance-out.sql,CZ02,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,419.24,1947321.02,1279.32,5942270.09,1947321.02,182814.67,24986.2,249218.65,0.0,177584.03,0.0,151536.95,3.38,0.0,0.0,0.0,62184.07,1098993.06,0.0,0.0,24986.2,182814.67,0.0,177584.03,0.0,62184.07,1702322.28,244998.74,0.0,0.0,1229339776.6776757
runs/CZ02/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-AirCond/instance-out.sql,CZ02,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,412.84,1917578.27,1254.98,5829204.49,1917578.27,188800.2,24363.33,249218.65,0.0,177584.03,0.0,151503.89,3.38,0.0,0.0,0.0,62184.07,1063920.71,0.0,0.0,24363.33,188800.2,0.0,177584.03,0.0,62184.07,1666594.0,250984.27,0.0,0.0,1219803404.2780895
runs/CZ01/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond/instance-out.sql,CZ01,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-AirCond,410.36,1906082.55,1203.74,5591193.72,1906082.5499999998,271789.33,497.43,249218.65,0.0,177584.03,0.0,167697.4,3.38,0.0,0.0,0.0,66249.05,973043.28,0.0,0.0,497.43,271789.33,0.0,177584.03,0.0,66249.05,1568044.17,338038.38,0.0,0.0,1195629074.8728542
runs/CZ01/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond/instance-out.sql,CZ01,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-AirCond,308.41,1432525.03,925.75,4299997.02,1432525.04,145105.78,1127.17,249218.65,0.0,177584.03,0.0,174372.42,3.38,0.0,0.0,0.0,66249.04,618864.57,0.0,0.0,1127.17,145105.78,0.0,177584.03,0.0,66249.04,1221170.22,211354.82,0.0,0.0,812373380.9396534
runs/CZ01/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-AirCond/instance-out.sql,CZ01,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-AirCond,403.84,1875790.83,1177.35,5468635.98,1875790.83,281114.84,474.52,249218.65,0.0,177584.03,0.0,167411.34,3.38,0.0,0.0,0.0,66249.05,933735.02,0.0,0.0,474.52,281114.84,0.0,177584.03,0.0,66249.05,1528426.94,347363.89,0.0,0.0,1180084532.0668926
runs/CZ01/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond/instance-out.sql,CZ01,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Glassdoor-LED-EvapCond,248.17,1152725.27,724.56,3365465.81,1152725.27,145105.78,1127.17,249218.65,0.0,177584.03,0.0,174372.42,3.38,0.0,0.0,0.0,66249.04,339064.8,0.0,0.0,1127.17,145105.78,0.0,177584.03,0.0,66249.04,941370.45,211354.82,0.0,0.0,561250329.4866889
runs/CZ01/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond/instance-out.sql,CZ01,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-Flrsnt-EvapCond,283.42,1316458.79,779.75,3621850.33,1316458.78,271789.33,497.43,249218.65,0.0,177584.03,0.0,167697.4,3.38,0.0,0.0,0.0,66249.05,383419.51,0.0,0.0,497.43,271789.33,0.0,177584.03,0.0,66249.05,978420.4,338038.38,0.0,0.0,582142664.2467542
runs/CZ01/Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay/NE-Ref_Storage-VertDisplay-Open-LED-EvapCond/instance-out.sql,CZ01,Gro,0,cDXGF,Ex,Ref_Storage,VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,Gro&0&cDXGF&Ex&Ref_Storage__VertDisplay,NE-Ref_Storage-VertDisplay-Open-LED-EvapCond,280.85,1304515.61,766.56,3560576.72,1304515.6,281114.84,474.52,249218.65,0.0,177584.03,0.0,167411.34,3.38,0.0,0.0,0.0,66249.05,362459.79,0.0,0.0,474.52,281114.84,0.0,177584.03,0.0,66249.05,957151.71,347363.89,0.0,0.0,574511169.4341055
