File,Bldg,CZ,TechID,MappedRun,srcHeat,srcCool,srcFan,fileHeat,fileCool,fileFan,MATCH
UEC_kWhBase.csv,SFm,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXHP Base | LRM AOE LSC R22 R410a rDXHP Base,3261.3915,4182.704,1123.015,3261.3915,4182.704,1123.015,Y
UEC_kWhBase.csv,SFm,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXHP Base | LRM AOE LSC R22 R410a rDXHP Base,3261.3915,4182.704,1123.015,3261.3915,4182.704,1123.015,Y
UEC_kWhBase.csv,SFm,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,WEIGHTED: LRM NR LSC R32 R454b rDXHP Base | LRM NR LSC R32 R454b rDXHP Base,2605.8655,3773.727,1123.015,2605.8655,3773.727,1123.015,Y
UEC_kWhBase.csv,SFm,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,WEIGHTED: LRM NR LSC R32 R454b rDXHP Base | LRM NR LSC R32 R454b rDXHP Base,2605.8655,3773.727,1123.015,2605.8655,3773.727,1123.015,Y
UEC_kWhBase.csv,SFm,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,WEIGHTED: LRM AOE +15% RCA LSC R22 R410a rDXHP Base | LRM AOE +15% RCA LSC R22 R410a rDXHP Base,3679.329,5939.036,1123.015,3679.329,5939.036,1123.015,Y
UEC_kWhBase.csv,SFm,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,WEIGHTED: LRM AOE +15% RCA LSC R22 R410a rDXHP Base | LRM AOE +15% RCA LSC R22 R410a rDXHP Base,3679.329,5939.036,1123.015,3679.329,5939.036,1123.015,Y
UEC_kWhBase.csv,SFm,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,WEIGHTED: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,3932.2295,7514.994,1123.015,3932.2295,7514.994,1123.015,Y
UEC_kWhBase.csv,SFm,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,WEIGHTED: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,3932.2295,7514.994,1123.015,3932.2295,7514.994,1123.015,Y
UEC_kWhBase.csv,SFm,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,WEIGHTED: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,4225.979,10229.445,1123.015,4225.979,10229.445,1123.015,Y
UEC_kWhBase.csv,SFm,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,WEIGHTED: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,4225.979,10229.445,1123.015,4225.979,10229.445,1123.015,Y
UEC_kWhBase.csv,SFm,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,WEIGHTED: LRM AOE +40% RCA LSC R22 R410a rDXHP Base | LRM AOE +40% RCA LSC R22 R410a rDXHP Base,4690.467,19732.929,1123.015,4690.467,19732.929,1123.015,Y
UEC_kWhBase.csv,SFm,8,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,WEIGHTED: LRM AOE +40% RCA LSC R22 R410a rDXHP Base | LRM AOE +40% RCA LSC R22 R410a rDXHP Base,4690.467,19732.929,1123.015,4690.467,19732.929,1123.015,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,WEIGHTED: LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base | LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,4767.1553,1071.0941,0.0,4767.1553,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,WEIGHTED: LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base | LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,4767.1553,1071.0941,0.0,4767.1553,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXGF Base | LRM AOE LSC R22 R410a rDXGF Base,0.0,4065.1452,1071.0941,0.0,4065.1452,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXGF Base | LRM AOE LSC R22 R410a rDXGF Base,0.0,4065.1452,1071.0941,0.0,4065.1452,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,WEIGHTED: LRM NR LSC R454b rDXGF Base | LRM NR LSC R454b rDXGF Base,0.0,3663.6519,1071.0941,0.0,3663.6519,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,WEIGHTED: LRM NR LSC R454b rDXGF Base | LRM NR LSC R454b rDXGF Base,0.0,3663.6519,1071.0941,0.0,3663.6519,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,WEIGHTED: LRM AOE +15% RCA LSC R22 R410a rDXGF Base | LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,5762.2423,1071.0941,0.0,5762.2423,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,WEIGHTED: LRM AOE +15% RCA LSC R22 R410a rDXGF Base | LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,5762.2423,1071.0941,0.0,5762.2423,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,WEIGHTED: LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base | LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,7282.3449,1071.0941,0.0,7282.3449,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,WEIGHTED: LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base | LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,7282.3449,1071.0941,0.0,7282.3449,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,WEIGHTED: LRM AOE +30% RCA LSC R22 R410a rDXGF Base | LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,9891.8518,1071.0941,0.0,9891.8518,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,WEIGHTED: LRM AOE +30% RCA LSC R22 R410a rDXGF Base | LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,9891.8518,1071.0941,0.0,9891.8518,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,WEIGHTED: LRM AOE +40% RCA LSC R22 R410a rDXGF Base | LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,19145.5165,1071.0941,0.0,19145.5165,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,WEIGHTED: LRM AOE +40% RCA LSC R22 R410a rDXGF Base | LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,19145.5165,1071.0941,0.0,19145.5165,1071.0941,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,WEIGHTED: LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,5149.5817,4761.2369,1254.2618,5149.5817,4761.2369,1254.2618,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,WEIGHTED: LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,5149.5817,4761.2369,1254.2618,5149.5817,4761.2369,1254.2618,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXHP Base | LRM AOE LSC R22 R410a rDXHP Base,4858.9689,4058.0372,1254.2618,4858.9689,4058.0372,1254.2618,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXHP Base | LRM AOE LSC R22 R410a rDXHP Base,4858.9689,4058.0372,1254.2618,4858.9689,4058.0372,1254.2618,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,WEIGHTED: LRM NR LSC R32 R454b rDXHP Base | LRM NR LSC R32 R454b rDXHP Base,3887.6238,3661.2492,1254.2618,3887.6238,3661.2492,1254.2618,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,WEIGHTED: LRM NR LSC R32 R454b rDXHP Base | LRM NR LSC R32 R454b rDXHP Base,3887.6238,3661.2492,1254.2618,3887.6238,3661.2492,1254.2618,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,WEIGHTED: LRM AOE +15% RCA LSC R22 R410a rDXHP Base | LRM AOE +15% RCA LSC R22 R410a rDXHP Base,5478.2568,5762.0193,1254.2618,5478.2568,5762.0193,1254.2618,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,WEIGHTED: LRM AOE +15% RCA LSC R22 R410a rDXHP Base | LRM AOE +15% RCA LSC R22 R410a rDXHP Base,5478.2568,5762.0193,1254.2618,5478.2568,5762.0193,1254.2618,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,WEIGHTED: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,5852.9844,7291.0106,1254.2618,5852.9844,7291.0106,1254.2618,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,WEIGHTED: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,5852.9844,7291.0106,1254.2618,5852.9844,7291.0106,1254.2618,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,WEIGHTED: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,6288.2619,9924.5519,1254.2618,6288.2619,9924.5519,1254.2618,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,WEIGHTED: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,6288.2619,9924.5519,1254.2618,6288.2619,9924.5519,1254.2618,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,WEIGHTED: LRM AOE +40% RCA LSC R22 R410a rDXHP Base | LRM AOE +40% RCA LSC R22 R410a rDXHP Base,6976.5255,19144.7743,1254.2618,6976.5255,19144.7743,1254.2618,Y
UEC_kWhBase.csv,SFm,9,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,WEIGHTED: LRM AOE +40% RCA LSC R22 R410a rDXHP Base | LRM AOE +40% RCA LSC R22 R410a rDXHP Base,6976.5255,19144.7743,1254.2618,6976.5255,19144.7743,1254.2618,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,WEIGHTED: LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base | LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,3802.174,721.3876,0.0,3802.174,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,WEIGHTED: LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base | LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,3802.174,721.3876,0.0,3802.174,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXGF Base | LRM AOE LSC R22 R410a rDXGF Base,0.0,3242.2604,721.3876,0.0,3242.2604,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXGF Base | LRM AOE LSC R22 R410a rDXGF Base,0.0,3242.2604,721.3876,0.0,3242.2604,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,WEIGHTED: LRM NR LSC R454b rDXGF Base | LRM NR LSC R454b rDXGF Base,0.0,2922.038,721.3876,0.0,2922.038,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,WEIGHTED: LRM NR LSC R454b rDXGF Base | LRM NR LSC R454b rDXGF Base,0.0,2922.038,721.3876,0.0,2922.038,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,WEIGHTED: LRM AOE +15% RCA LSC R22 R410a rDXGF Base | LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,4595.8292,721.3876,0.0,4595.8292,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,WEIGHTED: LRM AOE +15% RCA LSC R22 R410a rDXGF Base | LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,4595.8292,721.3876,0.0,4595.8292,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,WEIGHTED: LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base | LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,5808.2266,721.3876,0.0,5808.2266,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,WEIGHTED: LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base | LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,5808.2266,721.3876,0.0,5808.2266,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,WEIGHTED: LRM AOE +30% RCA LSC R22 R410a rDXGF Base | LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,7889.5074,721.3876,0.0,7889.5074,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,WEIGHTED: LRM AOE +30% RCA LSC R22 R410a rDXGF Base | LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,7889.5074,721.3876,0.0,7889.5074,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,WEIGHTED: LRM AOE +40% RCA LSC R22 R410a rDXGF Base | LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,15270.0196,721.3876,0.0,15270.0196,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,WEIGHTED: LRM AOE +40% RCA LSC R22 R410a rDXGF Base | LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,15270.0196,721.3876,0.0,15270.0196,721.3876,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,WEIGHTED: LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,2741.895,3797.517,822.2834,2741.895,3797.517,822.2834,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,WEIGHTED: LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,2741.895,3797.517,822.2834,2741.895,3797.517,822.2834,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXHP Base | LRM AOE LSC R22 R410a rDXHP Base,2591.2766,3236.653,822.2834,2591.2766,3236.653,822.2834,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXHP Base | LRM AOE LSC R22 R410a rDXHP Base,2591.2766,3236.653,822.2834,2591.2766,3236.653,822.2834,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,WEIGHTED: LRM NR LSC R32 R454b rDXHP Base | LRM NR LSC R32 R454b rDXHP Base,2087.8682,2920.1734,822.2834,2087.8682,2920.1734,822.2834,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,WEIGHTED: LRM NR LSC R32 R454b rDXHP Base | LRM NR LSC R32 R454b rDXHP Base,2087.8682,2920.1734,822.2834,2087.8682,2920.1734,822.2834,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,WEIGHTED: LRM AOE +15% RCA LSC R22 R410a rDXHP Base | LRM AOE +15% RCA LSC R22 R410a rDXHP Base,2912.2312,4595.7298,822.2834,2912.2312,4595.7298,822.2834,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,WEIGHTED: LRM AOE +15% RCA LSC R22 R410a rDXHP Base | LRM AOE +15% RCA LSC R22 R410a rDXHP Base,2912.2312,4595.7298,822.2834,2912.2312,4595.7298,822.2834,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,WEIGHTED: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,3106.4446,5815.2348,822.2834,3106.4446,5815.2348,822.2834,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,WEIGHTED: LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base,3106.4446,5815.2348,822.2834,3106.4446,5815.2348,822.2834,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,WEIGHTED: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,3332.0276,7915.7232,822.2834,3332.0276,7915.7232,822.2834,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,WEIGHTED: LRM AOE +30% RCA LSC R22 R410a rDXHP Base | LRM AOE +30% RCA LSC R22 R410a rDXHP Base,3332.0276,7915.7232,822.2834,3332.0276,7915.7232,822.2834,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,WEIGHTED: LRM AOE +40% RCA LSC R22 R410a rDXHP Base | LRM AOE +40% RCA LSC R22 R410a rDXHP Base,3688.7294,15269.684,822.2834,3688.7294,15269.684,822.2834,Y
UEC_kWhBase.csv,SFm,10,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,WEIGHTED: LRM AOE +40% RCA LSC R22 R410a rDXHP Base | LRM AOE +40% RCA LSC R22 R410a rDXHP Base,3688.7294,15269.684,822.2834,3688.7294,15269.684,822.2834,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,WEIGHTED: LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base | LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,5006.8121,1019.4018,0.0,5006.8121,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,WEIGHTED: LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base | LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base,0.0,5006.8121,1019.4018,0.0,5006.8121,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXGF Base | LRM AOE LSC R22 R410a rDXGF Base,0.0,4269.5077,1019.4018,0.0,4269.5077,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXGF Base | LRM AOE LSC R22 R410a rDXGF Base,0.0,4269.5077,1019.4018,0.0,4269.5077,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,WEIGHTED: LRM NR LSC R454b rDXGF Base | LRM NR LSC R454b rDXGF Base,0.0,3847.8303,1019.4018,0.0,3847.8303,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,WEIGHTED: LRM NR LSC R454b rDXGF Base | LRM NR LSC R454b rDXGF Base,0.0,3847.8303,1019.4018,0.0,3847.8303,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,WEIGHTED: LRM AOE +15% RCA LSC R22 R410a rDXGF Base | LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,6051.927,1019.4018,0.0,6051.927,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,WEIGHTED: LRM AOE +15% RCA LSC R22 R410a rDXGF Base | LRM AOE +15% RCA LSC R22 R410a rDXGF Base,0.0,6051.927,1019.4018,0.0,6051.927,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,WEIGHTED: LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base | LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,7648.4451,1019.4018,0.0,7648.4451,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,WEIGHTED: LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base | LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base,0.0,7648.4451,1019.4018,0.0,7648.4451,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,WEIGHTED: LRM AOE +30% RCA LSC R22 R410a rDXGF Base | LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,10389.1435,1019.4018,0.0,10389.1435,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,WEIGHTED: LRM AOE +30% RCA LSC R22 R410a rDXGF Base | LRM AOE +30% RCA LSC R22 R410a rDXGF Base,0.0,10389.1435,1019.4018,0.0,10389.1435,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,WEIGHTED: LRM AOE +40% RCA LSC R22 R410a rDXGF Base | LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,20108.0167,1019.4018,0.0,20108.0167,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,WEIGHTED: LRM AOE +40% RCA LSC R22 R410a rDXGF Base | LRM AOE +40% RCA LSC R22 R410a rDXGF Base,0.0,20108.0167,1019.4018,0.0,20108.0167,1019.4018,Y
UEC_kWhBase.csv,SFm,11,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,WEIGHTED: LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,5407.8085,5000.8061,1235.9302,5407.8085,5000.8061,1235.9302,Y
UEC_kWhBase.csv,SFm,11,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,WEIGHTED: LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base | LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base,5407.8085,5000.8061,1235.9302,5407.8085,5000.8061,1235.9302,Y
UEC_kWhBase.csv,SFm,11,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXHP Base | LRM AOE LSC R22 R410a rDXHP Base,5128.7871,4262.2261,1235.9302,5128.7871,4262.2261,1235.9302,Y
UEC_kWhBase.csv,SFm,11,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,WEIGHTED: LRM AOE LSC R22 R410a rDXHP Base | LRM AOE LSC R22 R410a rDXHP Base,5128.7871,4262.2261,1235.9302,5128.7871,4262.2261,1235.9302,Y
