File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cohort,Case,Net Site EUI,Net Source EUI,Total Energy/Net Site Energy,Total Energy/Net Source Energy,Total,Heating,Cooling,Interior Lighting,Exterior Lighting,Interior Equipment,Exterior Equipment,Fans,Pumps,Heat Rejection,Humidification,Heat Recovery,Water Systems,Refrigeration,Generators,Heating Elec,Cooling Elec,Heating NG,Cooling NG,Interior Equipment Elec,Interior Equipment NG,Unmet Heating,Unmet Cooling,Conditioned Area,Electricity:Facility [J](Hourly),Area ft2,DEER Peak kW/ft2
runs/CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR/instance-out.sql,CZ12,MFm,weighted,rDXHP,Ex,dxHP_equip,,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,MFm&0&rDXHP&Ex&dxHP_equip,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NR,51.63,98.99,265250.12,508513.47,10.79304235,0.63684658,0.51242372,0.59979015,0.0,3.00882866,0.0,0.13938338,0.0,0.0,0.0,0.0,5.89576945,0.0,0.0,0.63684658,0.51242372,0.0,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00132451,24576.0,0.00132451
runs/CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC/instance-out.sql,CZ12,MFm,weighted,rDXHP,Ex,dxHP_equip,,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,MFm&0&rDXHP&Ex&dxHP_equip,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-LRM-LSC-NC,51.63,98.99,265250.12,508513.47,10.79304235,0.63684658,0.51242372,0.59979015,0.0,3.00882866,0.0,0.13938338,0.0,0.0,0.0,0.0,5.89576945,0.0,0.0,0.63684658,0.51242372,0.0,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00132451,24576.0,0.00132451
runs/CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15%UC-AOE/instance-out.sql,CZ12,MFm,weighted,rDXHP,Ex,dxHP_equip,,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15%UC-AOE,MFm&0&rDXHP&Ex&dxHP_equip,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15%UC-AOE,54.01,106.52,277472.36,547221.29,11.29036598,0.87298319,0.77361075,0.59979015,0.0,3.00882866,0.0,0.13938338,0.0,0.0,0.0,0.0,5.89576945,0.0,0.0,0.87298319,0.77361075,0.0,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00167816,24576.0,0.00167816
runs/CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE/instance-out.sql,CZ12,MFm,weighted,rDXHP,Ex,dxHP_equip,,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,MFm&0&rDXHP&Ex&dxHP_equip,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5%UC-AOE,54.55,108.23,280247.47,556010.06,11.40328536,0.90991959,0.84959373,0.59979015,0.0,3.00882866,0.0,0.13938338,0.0,0.0,0.0,0.0,5.89576945,0.0,0.0,0.90991959,0.84959373,0.0,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00178104,24576.0,0.00178104
runs/CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40%UC-AOE/instance-out.sql,CZ12,MFm,weighted,rDXHP,Ex,dxHP_equip,,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40%UC-AOE,MFm&0&rDXHP&Ex&dxHP_equip,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40%UC-AOE,55.81,112.22,286722.72,576517.18,11.66676365,0.99610397,1.02688804,0.59979015,0.0,3.00882866,0.0,0.13938338,0.0,0.0,0.0,0.0,5.89576945,0.0,0.0,0.99610397,1.02688804,0.0,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.0020211,24576.0,0.0020211
runs/CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE/instance-out.sql,CZ12,MFm,weighted,rDXHP,Ex,dxHP_equip,,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,MFm&0&rDXHP&Ex&dxHP_equip,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30%UC-AOE,55.09,109.94,283022.58,564798.83,11.51620475,0.94685558,0.92557712,0.59979015,0.0,3.00882866,0.0,0.13938338,0.0,0.0,0.0,0.0,5.89576945,0.0,0.0,0.94685558,0.92557712,0.0,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00188392,24576.0,0.00188392
runs/CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5%UC-AOE/instance-out.sql,CZ12,MFm,weighted,rDXHP,Ex,dxHP_equip,,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5%UC-AOE,MFm&0&rDXHP&Ex&dxHP_equip,RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5%UC-AOE,53.47,104.81,274697.25,538432.52,11.1774466,0.8360472,0.69762776,0.59979015,0.0,3.00882866,0.0,0.13938338,0.0,0.0,0.0,0.0,5.89576945,0.0,0.0,0.8360472,0.69762776,0.0,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00157528,24576.0,0.00157528
runs/CZ13/MFm&0&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE/instance-out.sql,CZ13,MFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,MFm&0&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,66.3,121.81,340579.81,625738.27,13.85821168,2.40463137,1.62946098,0.59979015,0.0,3.00882866,0.0,0.35397948,0.0,0.0,0.0,0.0,5.86152063,0.0,0.0,0.0,1.62946098,2.40463137,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00234654,24576.0,0.00234654
runs/CZ13/MFm&0&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR/instance-out.sql,CZ13,MFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,MFm&0&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,65.54,119.39,336664.73,613339.21,13.69890686,2.40463137,1.47015615,0.59979015,0.0,3.00882866,0.0,0.35397948,0.0,0.0,0.0,0.0,5.86152063,0.0,0.0,0.0,1.47015615,2.40463137,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00219266,24576.0,0.00219266
runs/CZ13/MFm&0&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-AOE/instance-out.sql,CZ13,MFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-AOE,MFm&0&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0%UC-AOE,67.03,124.14,344365.78,637728.45,14.01226302,2.40463137,1.78351231,0.59979015,0.0,3.00882866,0.0,0.35397948,0.0,0.0,0.0,0.0,5.86152063,0.0,0.0,0.0,1.78351231,2.40463137,0.0,2.42830281,0.58052585,0.0,0.0,2283.19,0.00249534,24576.0,0.00249534
