File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Value/Program Version and Build,Value/Weather File,Area/Conditioned Total,Electricity Intensity/HVAC,Natural Gas Intensity/HVAC,Electricity/Heating,Electricity/Cooling,Electricity/Interior Lighting,Electricity/Exterior Lighting,Electricity/Interior Equipment,Electricity/Exterior Equipment,Electricity/Fans,Electricity/Pumps,Electricity/Heat Rejection,Electricity/Humidification,Electricity/Heat Recovery,Electricity/Water Systems,Electricity/Refrigeration,Electricity/Generators,Electricity/Total End Uses,Natural Gas/Heating,Natural Gas/Cooling,Natural Gas/Interior Lighting,Natural Gas/Exterior Lighting,Natural Gas/Interior Equipment,Natural Gas/Exterior Equipment,Natural Gas/Fans,Natural Gas/Pumps,Natural Gas/Heat Rejection,Natural Gas/Humidification,Natural Gas/Heat Recovery,Natural Gas/Water Systems,Natural Gas/Refrigeration,Natural Gas/Generators,Natural Gas/Total End Uses,Unmet Heating,Unmet Cooling,Area/CLASSROOM G.E1,Area/CLASSROOM G.NNE2,Area/CLASSROOM G.SSE3,Area/CLASSROOM G.W4,Area/CLASSROOM E1 WEST PERIM (G.W1),Area/CLASSROOM E2 NORTH PERIM (G.N3),Area/CLASSROOM E2 SOUTH PERIM (G.S2),Area/CLASSROOM E2 WEST PERIM (G.W1),Area/CLASSROOM E4 CORE (G.C6),Area/CLASSROOM E4 EAST PERIM (G.E2),Area/CLASSROOM E4 NORTH PERIM (G.N3),Area/CLASSROOM E4 SOUTH PERIM (G.S1),Area/CLASSROOM E4 WEST PERIM (G.W4),Area/COMPUTER CLASSROOM E4 CORE SPC (G.C5),Area/CLASSROOM EL1 SPC (G.1),Electricity:Facility [J](Hourly)
SWHC012-04 Occupancy Sensor_Ex/runs/CZ10/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ10,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:21",CA_RIVERSIDE-MUNI - USA Custom-722869 WMO#=722869,2322.43,107.31,32.65,0.0,75371.17,63471.11,0.0,82070.96,0.0,173853.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394767.01,5338.16,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,70499.84,0.0,0.0,118510.54,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,276849371.75307286
SWHC012-04 Occupancy Sensor_Ex/runs/CZ09/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ09,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:20",CA_LOS-ANGELES-DOWNTOWN- - USA Custom-722874 WMO#=722874,5059.32,126.88,43.43,0.0,162769.81,197273.03,0.0,258328.15,0.0,479133.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097504.32,12246.07,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,207477.43,0.0,0.0,283817.8,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,605502398.297437
SWHC012-04 Occupancy Sensor_Ex/runs/CZ11/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ11,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:22",CA_RED-BLUFF-MUNI-AP - USA Custom-725910 WMO#=725910,2322.43,112.96,36.0,0.0,77580.52,63471.11,0.0,82070.96,0.0,184761.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407884.42,11621.98,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,71980.93,0.0,0.0,126275.44,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,334475176.6658077
SWHC012-04 Occupancy Sensor_Ex/runs/CZ11/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ11,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:22",CA_RED-BLUFF-MUNI-AP - USA Custom-725910 WMO#=725910,2322.43,118.79,37.31,0.0,84114.72,63471.11,0.0,82070.96,0.0,191762.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421419.22,14685.92,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,71969.23,0.0,0.0,129327.68,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,355198227.13477695
SWHC012-04 Occupancy Sensor_Ex/runs/CZ12/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ12,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:24",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,89.3,124.98,36.05,309.2,2438.86,2170.58,0.0,2139.72,0.0,8412.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15470.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3219.03,0.0,0.0,3219.03,0.0,0.0,,,,,,,,,,,,,,,89.3,14294463.977550907
SWHC012-04 Occupancy Sensor_Ex/runs/CZ11/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ11,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:23",CA_RED-BLUFF-MUNI-AP - USA Custom-725910 WMO#=725910,5059.32,148.48,57.51,0.0,237761.7,197273.03,0.0,258328.15,0.0,513462.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206825.85,80661.01,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,210317.97,0.0,0.0,355073.28,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,1088198537.9561114
SWHC012-04 Occupancy Sensor_Ex/runs/CZ12/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ12,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:23",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,2322.43,100.26,36.27,0.0,62570.61,63471.11,0.0,82070.96,0.0,170266.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378379.06,10087.87,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,74154.17,0.0,0.0,126914.57,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,298250115.14197147
SWHC012-04 Occupancy Sensor_Ex/runs/CZ10/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ10,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:22",CA_RIVERSIDE-MUNI - USA Custom-722869 WMO#=722869,5059.32,140.35,47.4,0.0,223288.15,197273.03,0.0,258328.15,0.0,486810.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165699.81,34139.25,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,205678.26,0.0,0.0,303911.81,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,895968287.7360936
SWHC012-04 Occupancy Sensor_Ex/runs/CZ12/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ12,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:24",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,5059.32,132.07,58.73,0.0,189363.88,197273.03,0.0,258328.15,0.0,478815.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123780.79,80834.5,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,216276.88,0.0,0.0,361205.68,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,955439161.3019305
SWHC012-04 Occupancy Sensor_Ex/runs/CZ12/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ12,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:24",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,5059.32,150.86,56.49,0.0,180024.01,197273.03,0.0,258328.15,0.0,583213.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218838.36,69502.81,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,216306.83,0.0,0.0,349903.94,0.0,0.33,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,994167477.3410019
SWHC012-04 Occupancy Sensor_Ex/runs/CZ14/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ14,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:26",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,89.3,176.4,32.86,128.07,4926.86,2170.58,0.0,2139.72,0.0,10697.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20062.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934.28,0.0,0.0,2934.28,0.0,0.0,,,,,,,,,,,,,,,89.3,18077422.507540368
SWHC012-04 Occupancy Sensor_Ex/runs/CZ14/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ14,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:25",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,2322.43,140.88,30.58,0.0,117448.84,63471.11,0.0,82070.96,0.0,209733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472723.91,4898.32,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,66114.56,0.0,0.0,113685.41,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,397581389.24141103
SWHC012-04 Occupancy Sensor_Ex/runs/CZ13/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ13,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:25",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,89.3,151.23,34.34,205.63,3661.25,2170.58,0.0,2139.72,0.0,9637.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17814.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.76,0.0,0.0,3066.76,0.0,0.0,,,,,,,,,,,,,,,89.3,15848633.363792056
SWHC012-04 Occupancy Sensor_Ex/runs/CZ14/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ14,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:26",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,5059.32,190.61,44.44,0.0,327799.23,197273.03,0.0,258328.15,0.0,636544.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419945.21,31156.16,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,193687.16,0.0,0.0,288937.62,0.0,0.17,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,1261789635.029687
SWHC012-04 Occupancy Sensor_Ex/runs/CZ13/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ13,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:24",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,89.3,204.28,34.34,39.37,3655.18,2170.58,0.0,2139.72,0.0,14547.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22552.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.82,0.0,0.0,3066.82,0.0,0.0,,,,,,,,,,,,,,,89.3,17952177.124771252
SWHC012-04 Occupancy Sensor_Ex/runs/CZ14/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ14,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:26",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,89.3,234.74,32.86,28.1,5083.62,2170.58,0.0,2139.72,0.0,15850.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25272.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934.32,0.0,0.0,2934.32,0.0,0.0,,,,,,,,,,,,,,,89.3,20604050.314201683
SWHC012-04 Occupancy Sensor_Ex/runs/CZ13/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ13,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:25",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,5059.32,148.96,52.25,0.0,258500.29,197273.03,0.0,258328.15,0.0,495141.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209242.65,60158.87,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,204206.63,0.0,0.0,328459.81,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,1037605475.734987
SWHC012-04 Occupancy Sensor_Ex/runs/CZ15/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ15,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:27",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,89.3,248.43,29.91,4.57,6589.77,2170.58,0.0,2139.72,0.0,15590.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26494.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2671.31,0.0,0.0,2671.31,0.0,0.0,,,,,,,,,,,,,,,89.3,18745690.603796657
SWHC012-04 Occupancy Sensor_Ex/runs/CZ15/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ15,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:26",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,2322.43,155.0,25.93,0.0,153679.78,63471.11,0.0,82070.96,0.0,206287.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505509.38,1523.05,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,58696.93,0.0,0.0,102892.51,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,361504077.4738461
SWHC012-04 Occupancy Sensor_Ex/runs/CZ14/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ14,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:25",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,2322.43,134.97,29.96,0.0,110663.16,63471.11,0.0,82070.96,0.0,202800.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459005.57,3444.85,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,66131.96,0.0,0.0,112249.34,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,367409612.22136104
SWHC012-04 Occupancy Sensor_Ex/runs/CZ13/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ13,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:24",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,2322.43,117.39,33.19,0.0,85510.94,63471.11,0.0,82070.96,0.0,187123.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418176.95,7213.37,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,69864.95,0.0,0.0,119750.85,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,324173744.44661856
SWHC012-04 Occupancy Sensor_Ex/runs/CZ13/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ13,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:24",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,2322.43,122.66,34.17,0.0,92201.85,63471.11,0.0,82070.96,0.0,192674.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430418.55,9501.23,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,69860.83,0.0,0.0,122034.59,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,348718291.1708535
SWHC012-04 Occupancy Sensor_Ex/runs/CZ13/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ13,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:25",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,5059.32,170.74,50.73,0.0,251360.57,197273.03,0.0,258328.15,0.0,612480.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319442.53,52435.58,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,204240.06,0.0,0.0,320769.94,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,1074172227.9200397
SWHC012-04 Occupancy Sensor_Ex/runs/CZ14/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ14,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:26",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,5059.32,166.59,45.29,0.0,331078.95,197273.03,0.0,258328.15,0.0,511732.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1298412.71,35495.95,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,193653.85,0.0,0.0,293244.11,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,1220179696.350912
SWHC012-04 Occupancy Sensor_Ex/runs/CZ15/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ15,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:27",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,89.3,191.7,29.92,32.72,6582.25,2170.58,0.0,2139.72,0.0,10503.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21428.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2671.39,0.0,0.0,2671.39,0.0,0.0,,,,,,,,,,,,,,,89.3,16374515.447631467
SWHC012-04 Occupancy Sensor_Ex/runs/CZ15/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ15,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:26",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,2322.43,149.92,25.74,0.0,144281.85,63471.11,0.0,82070.96,0.0,203906.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493730.85,1059.84,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,58720.32,0.0,0.0,102452.7,0.0,6.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,333221556.58210003
SWHC012-04 Occupancy Sensor_Ex/runs/CZ15/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ15,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:27",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,5059.32,205.13,35.99,0.0,444396.41,197273.03,0.0,258328.15,0.0,593426.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493424.08,10110.59,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,171984.64,0.0,0.0,246189.52,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,1188864846.6080537
SWHC012-04 Occupancy Sensor_Ex/runs/CZ15/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ15,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:25",CA_EL-CENTRO-NAF - USA Custom-722810 WMO#=722810,5059.32,181.27,36.21,0.0,452788.85,197273.03,0.0,258328.15,0.0,464297.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372687.16,11272.35,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,171947.55,0.0,0.0,247314.2,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,1152571930.3246512
SWHC012-04 Occupancy Sensor_Ex/runs/CZ16/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ16,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:23",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,89.3,154.9,37.67,650.01,2832.81,2170.58,0.0,2139.72,0.0,10349.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18142.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.26,0.0,0.0,3364.26,0.0,0.0,,,,,,,,,,,,,,,89.3,9113964.77895259
SWHC012-04 Occupancy Sensor_Ex/runs/CZ16/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ16,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 13:23",CA_BISHOP-AP - USA Custom-724800 WMO#=724800,89.3,205.84,37.68,197.12,2865.53,2170.58,0.0,2139.72,0.0,15318.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22691.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.31,0.0,0.0,3364.31,0.0,0.0,,,,,,,,,,,,,,,89.3,11811288.281425491
SWHC012-04 Occupancy Sensor_New/runs/CZ01/ERC&0&cDXHP&New&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ01,ERC,0,cDXHP,New,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.04.10 14:56",CA_EUREKA - USA Custom-725940 WMO#=725940,89.3,34.74,41.21,497.22,1.49,991.78,0.0,2139.72,0.0,2603.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6234.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3679.94,0.0,0.0,3679.94,6.0,0.0,,,,,,,,,,,,,,,89.3,2326695.1775044315
