File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Value/Program Version and Build (),Value/Weather File (),Area/Conditioned Total (m2),Electricity Intensity/HVAC (kWh/m2),Natural Gas Intensity/HVAC (kWh/m2),Electricity/Heating (kWh),Electricity/Cooling (kWh),Electricity/Interior Lighting (kWh),Electricity/Exterior Lighting (kWh),Electricity/Interior Equipment (kWh),Electricity/Exterior Equipment (kWh),Electricity/Fans (kWh),Electricity/Pumps (kWh),Electricity/Heat Rejection (kWh),Electricity/Humidification (kWh),Electricity/Heat Recovery (kWh),Electricity/Water Systems (kWh),Electricity/Refrigeration (kWh),Electricity/Generators (kWh),Natural Gas/Heating (kWh),Natural Gas/Cooling (kWh),Natural Gas/Interior Lighting (kWh),Natural Gas/Exterior Lighting (kWh),Natural Gas/Interior Equipment (kWh),Natural Gas/Exterior Equipment (kWh),Natural Gas/Fans (kWh),Natural Gas/Pumps (kWh),Natural Gas/Heat Rejection (kWh),Natural Gas/Humidification (kWh),Natural Gas/Heat Recovery (kWh),Natural Gas/Water Systems (kWh),Natural Gas/Refrigeration (kWh),Natural Gas/Generators (kWh)
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ12/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI/instance-out.sql,CZ12,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:37",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,135.06,7.01,26.95,0.0,781.87,687.53,457.71,4132.7,0.0,164.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.05,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3467.38,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ12/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD/instance-out.sql,CZ12,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:37",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,135.06,7.01,32.54,0.0,782.01,687.53,457.71,4132.7,0.0,164.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.83,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4222.69,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ12/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI/instance-out.sql,CZ12,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:26",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,135.06,7.01,31.7,0.0,782.01,687.53,457.71,4132.7,0.0,164.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.83,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4109.57,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ12/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD/instance-out.sql,CZ12,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:38",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,135.06,7.01,31.21,0.0,782.01,687.53,457.71,4132.7,0.0,164.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.83,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4043.7,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ12/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI/instance-out.sql,CZ12,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:26",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,135.06,7.01,31.03,0.0,782.01,687.53,457.71,4132.7,0.0,164.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.83,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4019.69,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ12/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI/instance-out.sql,CZ12,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:39",CA_STOCKTON-METRO-AP - USA Custom-724920 WMO#=724920,135.06,7.01,28.33,0.0,782.01,687.53,457.71,4132.7,0.0,164.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.83,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3654.97,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:26",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,27.73,0.0,1576.86,687.53,457.71,4132.7,0.0,319.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.73,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3702.15,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,27.09,0.0,1576.86,687.53,457.71,4132.7,0.0,319.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.73,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3615.32,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:47",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,27.73,0.0,1576.86,687.53,457.71,4132.7,0.0,319.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.73,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3702.15,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:48",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,26.96,0.0,1576.86,687.53,457.71,4132.7,0.0,319.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.73,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3597.91,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:48",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,23.05,0.0,1576.86,687.53,457.71,4132.7,0.0,319.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.73,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3069.17,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,28.52,0.0,1577.1,687.53,457.71,4132.7,0.0,319.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3807.97,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:00",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,28.69,0.0,1577.1,687.53,457.71,4132.7,0.0,319.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3831.19,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,28.18,0.0,1577.1,687.53,457.71,4132.7,0.0,319.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3762.63,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:49",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,28.13,0.0,1577.1,687.53,457.71,4132.7,0.0,319.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3755.21,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:50",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,24.72,0.0,1577.1,687.53,457.71,4132.7,0.0,319.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3295.66,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:53",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,29.95,0.0,1577.31,687.53,457.71,4132.7,0.0,319.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,4001.59,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,29.17,0.0,1577.31,687.53,457.71,4132.7,0.0,319.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3895.99,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:54",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,28.71,0.0,1577.31,687.53,457.71,4132.7,0.0,319.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3834.5,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,28.55,0.0,1577.31,687.53,457.71,4132.7,0.0,319.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3812.09,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ13/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI/instance-out.sql,CZ13,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.01 23:59",CA_FRESNO-YOSEMITE-IAP - USA Custom-723890 WMO#=723890,135.06,14.04,26.03,0.0,1577.31,687.53,457.71,4132.7,0.0,319.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3471.63,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.60 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,26.28,0.0,2125.77,687.53,457.71,4132.7,0.0,442.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3537.82,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,25.68,0.0,2125.77,687.53,457.71,4132.7,0.0,442.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3456.09,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.65 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:01",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,26.28,0.0,2125.77,687.53,457.71,4132.7,0.0,442.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3537.82,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:04",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,25.56,0.0,2125.77,687.53,457.71,4132.7,0.0,442.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3439.69,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-30 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:05",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,21.87,0.0,2125.77,687.53,457.71,4132.7,0.0,442.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,2941.95,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.58 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,27.04,0.0,2126.05,687.53,457.71,4132.7,0.0,442.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3639.59,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:21",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,27.2,0.0,2126.05,687.53,457.71,4132.7,0.0,442.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3661.46,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,26.72,0.0,2126.05,687.53,457.71,4132.7,0.0,442.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3596.87,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.68 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:10",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,26.67,0.0,2126.05,687.53,457.71,4132.7,0.0,442.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3589.88,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-40 gal-0.78 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:11",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,23.46,0.0,2126.05,687.53,457.71,4132.7,0.0,442.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3156.93,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.56 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:11",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,28.4,0.0,2126.27,687.53,457.71,4132.7,0.0,442.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3823.64,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.63 UEF-HI,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.04 17:30",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,27.66,0.0,2126.27,687.53,457.71,4132.7,0.0,442.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3724.09,0.0,0.0
SWWH012-03 Storage Water Heater_DMo_New/runs/CZ14/DMo&1&DXGF&New&WaterHtg_eq__Stor_UEF/RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD/instance-out.sql,CZ14,DMo,1,DXGF,New,WaterHtg_eq,Stor_UEF,RG-WaterHtg_eq-Stor_UEF-50 gal-0.64 UEF-MD,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2024.06.02 00:12",CA_DAGGETT-BARSTOW-DAGGE - USA Custom-723815 WMO#=723815,135.06,19.02,27.23,0.0,2126.27,687.53,457.71,4132.7,0.0,442.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,1031.93,0.0,0.0,0.0,0.0,0.0,0.0,3666.13,0.0,0.0
