EnergyImpactID,Version,VersionSource,LastMod,PA,BldgType,BldgVint,BldgLoc,BldgHVAC,NormUnit,NumUnit,MeasArea,ScaleBasis,APreWBkWh,APreWBkW,APreWBtherm,AStdWBkWh,AStdWBkW,AStdWBtherm,APreEUkWh,APreEUkW,APreEUtherm,AStdEUkWh,AStdEUkW,AStdEUtherm,ElecImpactProfileID,GasImpactProfileID,Flag,SourceDesc,APreUseWBkWh,APreUseWBtherm,AStdUseWBkWh,AStdUseWBtherm,AMsrUseWBkWh,AMsrUseWBtherm,APreUseEUkWh,APreUseEUtherm,AStdUseEUkWh,AStdUseEUtherm,AMsrUseEUkWh,AMsrUseEUtherm
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ06,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",6.3779,0.066680,6.3779,0.066680,6.3779,0.066680,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ07,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",6.4841,0.065650,6.4841,0.065650,6.4841,0.065650,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ08,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",6.8753,0.068350,6.8753,0.068350,6.8753,0.068350,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ09,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",7.2455,0.067740,7.2455,0.067740,7.2455,0.067740,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ10,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",7.7319,0.074110,7.7319,0.074110,7.7319,0.074110,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ11,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",7.5239,0.087670,7.5239,0.087670,7.5239,0.087670,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ12,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",7.2428,0.088560,7.2428,0.088560,7.2428,0.088560,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ13,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",7.9920,0.077980,7.9920,0.077980,7.9920,0.077980,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ14,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",8.5256,0.070620,8.5256,0.070620,8.5256,0.070620,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ15,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",9.8299,0.060510,9.8299,0.060510,9.8299,0.060510,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,ECC,New,CZ16,cDXGF,Area-ft2-BA,300000,300000,None,0,0,0,0,0,0,,,,,,,,,20,"",7.5371,0.10482,7.5371,0.10482,7.5371,0.10482,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ01,cDXGF,Area-ft2-BA,50000,50000,None,0.00278,1.9e-05,0,0.00121,8e-06,0,,,,,,,,,20,"",4.4773,0.12443,4.4757,0.12443,4.4745,0.12443,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ02,cDXGF,Area-ft2-BA,50000,50000,None,0.0841,4.5e-05,0,0.0365,1.9e-05,0,,,,,,,,,20,"",4.7877,0.10366,4.7400,0.10366,4.7035,0.10366,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ03,cDXGF,Area-ft2-BA,50000,50000,None,0.0497,3.1e-05,0,0.0215,1.3e-05,0,,,,,,,,,20,"",4.6406,0.095390,4.6124,0.095390,4.5909,0.095390,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ04,cDXGF,Area-ft2-BA,50000,50000,None,0.103,6.1e-05,0,0.0445,2.6e-05,0,,,,,,,,,20,"",4.8461,0.092080,4.7879,0.092080,4.7434,0.092080,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ05,cDXGF,Area-ft2-BA,50000,50000,None,0.0653,1.3e-05,0,0.0283,6e-06,0,,,,,,,,,20,"",4.6632,0.094320,4.6262,0.094320,4.5979,0.094320,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ06,cDXGF,Area-ft2-BA,50000,50000,None,0.112,0,0,0.0486,0,0,,,,,,,,,20,"",4.8254,0.081550,4.7618,0.081550,4.7133,0.081550,,,,,,
Example_SEER_AC,DEER2024,D24_E+_Com_v1,2024-03-22 22:14:15,Any,EPr,Ex,CZ07,cDXGF,Area-ft2-BA,50000,50000,None,0.117,0,0,0.0505,0,0,,,,,,,,,20,"",4.8091,0.080800,4.7430,0.080800,4.6925,0.080800,,,,,,
