Building Type,Measure,System Type,Run Type,Climate Zone,Average Temperature,Average Electric Energy
ECC,M5,cDXHP,Measure,CZ06,25.29583333333333,921322905.733634
ECC,M5,cDXHP,Measure,CZ07,25.2725,1308478617.1554415
ECC,M5,cDXHP,Measure,CZ08,32.28541666666666,1192066152.7804422
ECC,M5,cDXHP,Measure,CZ09,35.456250000000004,1277039784.4023285
ECC,M5,cDXHP,Measure,CZ10,35.55666666666667,1272799478.2440908
ECC,M5,cDXHP,Measure,CZ11,36.25708333333334,1600051041.7704449
ECC,M5,cDXHP,Measure,CZ12,33.139583333333334,1531544497.314392
ECC,M5,cDXHP,Measure,CZ13,37.3975,1604678459.704415
ECC,M5,cDXHP,Measure,CZ14,33.69791666666667,1431947137.603199
ECC,M5,cDXHP,Measure,CZ15,42.32083333333334,1937145147.0639656
ECC,M5,cDXHP,Measure,CZ16,25.15416666666667,1239082520.5805027
ECC,M5,cPTAC,Base,CZ01,16.715000000000003,800050495.2044647
ECC,M5,cPTAC,Base,CZ02,25.97041666666667,1299294597.2234323
ECC,M5,cPTAC,Base,CZ03,24.965,962495844.718724
ECC,M5,cPTAC,Base,CZ04,32.625416666666666,1589128261.5945516
ECC,M5,cPTAC,Base,CZ05,22.50375,886709460.0921192
ECC,M5,cPTAC,Base,CZ06,25.29583333333333,976649839.8832452
ECC,M5,cPTAC,Base,CZ07,25.2725,1405096677.836533
ECC,M5,cPTAC,Base,CZ08,32.28541666666666,1274593361.3099706
ECC,M5,cPTAC,Base,CZ09,35.456250000000004,1376253724.8148642
ECC,M5,cPTAC,Base,CZ10,35.55666666666667,1361908093.250116
ECC,M5,cPTAC,Base,CZ11,36.25708333333334,1725384018.0140507
ECC,M5,cPTAC,Base,CZ12,33.139583333333334,1632049356.8199973
ECC,M5,cPTAC,Base,CZ13,37.3975,1730702741.6512191
ECC,M5,cPTAC,Base,CZ14,33.69791666666667,1550414436.788592
ECC,M5,cPTAC,Base,CZ15,42.32083333333334,2073633246.8487167
ECC,M5,cPTAC,Base,CZ16,25.15416666666667,1319858013.8571815
ECC,M5,cPTAC,Measure,CZ01,16.715000000000003,773888417.4967043
ECC,M5,cPTAC,Measure,CZ02,25.97041666666667,1241360548.839298
ECC,M5,cPTAC,Measure,CZ03,24.965,917251811.0882992
ECC,M5,cPTAC,Measure,CZ04,32.625416666666666,1511934130.3252282
ECC,M5,cPTAC,Measure,CZ05,22.50375,850148510.9836171
ECC,M5,cPTAC,Measure,CZ06,25.29583333333333,931005266.6042932
ECC,M5,cPTAC,Measure,CZ07,25.2725,1329365056.6058996
ECC,M5,cPTAC,Measure,CZ08,32.28541666666666,1204356694.6674752
ECC,M5,cPTAC,Measure,CZ09,35.456250000000004,1292498069.0791757
ECC,M5,cPTAC,Measure,CZ10,35.55666666666667,1280117177.6448126
ECC,M5,cPTAC,Measure,CZ11,36.25708333333334,1617411025.4768083
ECC,M5,cPTAC,Measure,CZ12,33.139583333333334,1548579594.5407286
ECC,M5,cPTAC,Measure,CZ13,37.3975,1620646156.252283
ECC,M5,cPTAC,Measure,CZ14,33.69791666666667,1465789949.637958
ECC,M5,cPTAC,Measure,CZ15,42.32083333333334,1938013829.1230104
ECC,M5,cPTAC,Measure,CZ16,25.15416666666667,1265189191.8240428
ECC,M5,cPVVG,Base,CZ01,16.715000000000003,788785650.4561913
ECC,M5,cPVVG,Base,CZ02,25.97041666666667,1282263666.7211015
ECC,M5,cPVVG,Base,CZ03,24.965,946712146.6794088
ECC,M5,cPVVG,Base,CZ04,32.625416666666666,1569861385.3243265
ECC,M5,cPVVG,Base,CZ05,22.50375,872395176.885103
ECC,M5,cPVVG,Base,CZ06,25.29583333333333,960457507.8687464
ECC,M5,cPVVG,Base,CZ07,25.2725,1382253126.4660134
ECC,M5,cPVVG,Base,CZ08,32.28541666666666,1255600696.1244218
ECC,M5,cPVVG,Base,CZ09,35.456250000000004,1355499431.8388133
ECC,M5,cPVVG,Base,CZ10,35.55666666666667,1341583003.9840257
ECC,M5,cPVVG,Base,CZ11,36.25708333333334,1701782290.6309998
ECC,M5,cPVVG,Base,CZ12,33.139583333333334,1612672827.920816
ECC,M5,cPVVG,Base,CZ13,37.3975,1706863733.9128425
ECC,M5,cPVVG,Base,CZ14,33.69791666666667,1528001618.7793045
ECC,M5,cPVVG,Base,CZ15,42.32083333333334,2050881960.3865125
ECC,M5,cPVVG,Base,CZ16,25.15416666666667,1298370334.8626237
ECC,M5,cPVVG,Measure,CZ01,16.715000000000003,762944729.7619898
ECC,M5,cPVVG,Measure,CZ02,25.97041666666667,1224990087.888009
ECC,M5,cPVVG,Measure,CZ03,24.965,902146933.7940032
ECC,M5,cPVVG,Measure,CZ04,32.625416666666666,1493539112.9953454
ECC,M5,cPVVG,Measure,CZ05,22.50375,836433220.9925072
ECC,M5,cPVVG,Measure,CZ06,25.29583333333333,915514975.6930996
ECC,M5,cPVVG,Measure,CZ07,25.2725,1307327229.1385808
ECC,M5,cPVVG,Measure,CZ08,32.28541666666666,1186475769.1051009
ECC,M5,cPVVG,Measure,CZ09,35.456250000000004,1273257344.0812626
ECC,M5,cPVVG,Measure,CZ10,35.55666666666667,1261142369.437662
ECC,M5,cPVVG,Measure,CZ11,36.25708333333334,1595816545.5973148
ECC,M5,cPVVG,Measure,CZ12,33.139583333333334,1530156738.6907358
ECC,M5,cPVVG,Measure,CZ13,37.3975,1598901135.7723036
ECC,M5,cPVVG,Measure,CZ14,33.69791666666667,1445096767.7346833
ECC,M5,cPVVG,Measure,CZ15,42.32083333333334,1916983925.0775487
ECC,M5,cPVVG,Measure,CZ16,25.15416666666667,1244729315.543952
ERC,M1,cDXGF,Base,CZ01,16.715000000000003,5141072.066934358
ERC,M1,cDXGF,Base,CZ02,25.97041666666667,8720580.474710368
ERC,M1,cDXGF,Base,CZ03,24.965,7071341.331041782
ERC,M1,cDXGF,Base,CZ04,32.625416666666666,11575299.10509671
ERC,M1,cDXGF,Base,CZ05,22.50375,6534762.917346932
ERC,M1,cDXGF,Base,CZ06,25.29583333333333,7951292.918423409
ERC,M1,cDXGF,Base,CZ07,25.2725,10306580.879308064
ERC,M1,cDXGF,Base,CZ08,32.28541666666666,11608206.876817506
ERC,M1,cDXGF,Base,CZ09,35.456250000000004,12918347.027737504
ERC,M1,cDXGF,Base,CZ10,35.55666666666667,12431853.298445746
ERC,M1,cDXGF,Base,CZ11,36.25708333333334,14150535.192435997
ERC,M1,cDXGF,Base,CZ12,33.139583333333334,11729833.169589922
ERC,M1,cDXGF,Base,CZ13,37.3975,14732479.495910592
ERC,M1,cDXGF,Base,CZ14,33.69791666666667,13052434.868886093
ERC,M1,cDXGF,Base,CZ15,42.32083333333334,17371959.353480477
ERC,M1,cDXGF,Base,CZ16,25.15416666666667,9504094.887699164
ERC,M1,cDXGF,Measure,CZ01,16.715000000000003,4535058.434307694
ERC,M1,cDXGF,Measure,CZ02,25.97041666666667,8039216.35047662
ERC,M1,cDXGF,Measure,CZ03,24.965,6659374.377991472
ERC,M1,cDXGF,Measure,CZ04,32.625416666666666,11335127.06679289
ERC,M1,cDXGF,Measure,CZ05,22.50375,6089501.832495557
ERC,M1,cDXGF,Measure,CZ06,25.29583333333333,7392632.939485481
ERC,M1,cDXGF,Measure,CZ07,25.2725,10311503.561844751
ERC,M1,cDXGF,Measure,CZ08,32.28541666666666,11201864.644378854
ERC,M1,cDXGF,Measure,CZ09,35.456250000000004,12341001.762751505
ERC,M1,cDXGF,Measure,CZ10,35.55666666666667,11946214.65031322
ERC,M1,cDXGF,Measure,CZ11,36.25708333333334,13673319.07415186
ERC,M1,cDXGF,Measure,CZ12,33.139583333333334,11486306.461243022
ERC,M1,cDXGF,Measure,CZ13,37.3975,14217425.380656108
ERC,M1,cDXGF,Measure,CZ14,33.69791666666667,12548966.195449475
ERC,M1,cDXGF,Measure,CZ15,42.32083333333334,16804278.282656804
ERC,M1,cDXGF,Measure,CZ16,25.15416666666667,9210261.59091109
ERC,M1,cDXHP,Base,CZ01,16.715000000000003,5157326.841334075
ERC,M1,cDXHP,Base,CZ02,25.97041666666667,8760763.297623388
ERC,M1,cDXHP,Base,CZ03,24.965,7103282.523008147
ERC,M1,cDXHP,Base,CZ04,32.625416666666666,11684779.974568116
ERC,M1,cDXHP,Base,CZ05,22.50375,6561098.622327567
ERC,M1,cDXHP,Base,CZ06,25.29583333333333,7982010.367306756
ERC,M1,cDXHP,Base,CZ07,25.2725,10078953.217193628
ERC,M1,cDXHP,Base,CZ08,32.28541666666666,11667511.689468656
ERC,M1,cDXHP,Base,CZ09,35.456250000000004,12975021.356738746
ERC,M1,cDXHP,Base,CZ10,35.55666666666667,12458823.77657824
ERC,M1,cDXHP,Base,CZ11,36.25708333333334,14162317.480897697
ERC,M1,cDXHP,Base,CZ12,33.139583333333334,11809137.032497574
ERC,M1,cDXHP,Base,CZ13,37.3975,14789759.363889825
ERC,M1,cDXHP,Base,CZ14,33.69791666666667,13150658.207661623
ERC,M1,cDXHP,Base,CZ15,42.32083333333334,17371959.353480544
ERC,M1,cDXHP,Base,CZ16,25.15416666666667,9562321.468016896
ERC,M1,cDXHP,Measure,CZ01,16.715000000000003,4545365.951162563
ERC,M1,cDXHP,Measure,CZ02,25.97041666666667,8069437.174874882
ERC,M1,cDXHP,Measure,CZ03,24.965,6689964.83408437
ERC,M1,cDXHP,Measure,CZ04,32.625416666666666,11447004.078532703
ERC,M1,cDXHP,Measure,CZ05,22.50375,6116669.064015499
ERC,M1,cDXHP,Measure,CZ06,25.29583333333333,7422436.49209421
ERC,M1,cDXHP,Measure,CZ07,25.2725,10083281.384217674
ERC,M1,cDXHP,Measure,CZ08,32.28541666666666,11260030.106818236
ERC,M1,cDXHP,Measure,CZ09,35.456250000000004,12395502.950834196
ERC,M1,cDXHP,Measure,CZ10,35.55666666666667,11972454.685398776
ERC,M1,cDXHP,Measure,CZ11,36.25708333333334,13684634.83103687
ERC,M1,cDXHP,Measure,CZ12,33.139583333333334,11567101.90095051
ERC,M1,cDXHP,Measure,CZ13,37.3975,14273821.229933765
ERC,M1,cDXHP,Measure,CZ14,33.69791666666667,12645379.787940867
ERC,M1,cDXHP,Measure,CZ15,42.32083333333334,16804278.282657012
ERC,M1,cDXHP,Measure,CZ16,25.15416666666667,9268255.47020986
ERC,M1,cPTAC,Base,CZ01,16.715000000000003,5129074.151683686
ERC,M1,cPTAC,Base,CZ02,25.97041666666667,8719918.287324077
ERC,M1,cPTAC,Base,CZ03,24.965,7064568.144413129
ERC,M1,cPTAC,Base,CZ04,32.625416666666666,11575294.34535237
ERC,M1,cPTAC,Base,CZ05,22.50375,6521319.176390027
ERC,M1,cPTAC,Base,CZ06,25.29583333333333,7951292.918422848
ERC,M1,cPTAC,Base,CZ07,25.2725,10306580.879307948
ERC,M1,cPTAC,Base,CZ08,32.28541666666666,11608206.870826896
ERC,M1,cPTAC,Base,CZ09,35.456250000000004,12918347.011849027
ERC,M1,cPTAC,Base,CZ10,35.55666666666667,12431853.253081976
ERC,M1,cPTAC,Base,CZ11,36.25708333333334,14150535.165182903
ERC,M1,cPTAC,Base,CZ12,33.139583333333334,11729833.169590635
ERC,M1,cPTAC,Base,CZ13,37.3975,14732479.495909598
ERC,M1,cPTAC,Base,CZ14,33.69791666666667,13052434.868882615
ERC,M1,cPTAC,Base,CZ15,42.32083333333334,17371959.35347994
ERC,M1,cPTAC,Base,CZ16,25.15416666666667,9504078.039730094
ERC,M1,cPTAC,Measure,CZ01,16.715000000000003,4523731.775686405
ERC,M1,cPTAC,Measure,CZ02,25.97041666666667,8039168.7116089985
ERC,M1,cPTAC,Measure,CZ03,24.965,6655790.500815087
ERC,M1,cPTAC,Measure,CZ04,32.625416666666666,11335127.066792233
ERC,M1,cPTAC,Measure,CZ05,22.50375,6080794.526385258
ERC,M1,cPTAC,Measure,CZ06,25.29583333333333,7392632.939484816
ERC,M1,cPTAC,Measure,CZ07,25.2725,10311503.561843963
ERC,M1,cPTAC,Measure,CZ08,32.28541666666666,11201864.638241852
ERC,M1,cPTAC,Measure,CZ09,35.456250000000004,12341001.740207173
ERC,M1,cPTAC,Measure,CZ10,35.55666666666667,11946214.563818214
ERC,M1,cPTAC,Measure,CZ11,36.25708333333334,13673319.074150763
ERC,M1,cPTAC,Measure,CZ12,33.139583333333334,11486306.461242037
ERC,M1,cPTAC,Measure,CZ13,37.3975,14217425.380654518
ERC,M1,cPTAC,Measure,CZ14,33.69791666666667,12548966.195444036
ERC,M1,cPTAC,Measure,CZ15,42.32083333333334,16804278.282657392
ERC,M1,cPTAC,Measure,CZ16,25.15416666666667,9210242.218179284
ERC,M1,cPVVG,Base,CZ01,16.715000000000003,3538046.071440509
ERC,M1,cPVVG,Base,CZ02,25.97041666666667,7011768.292879844
ERC,M1,cPVVG,Base,CZ03,24.965,5325209.693576254
ERC,M1,cPVVG,Base,CZ04,32.625416666666666,9876620.007077396
ERC,M1,cPVVG,Base,CZ05,22.50375,4680432.708568201
ERC,M1,cPVVG,Base,CZ06,25.29583333333333,5967134.574367491
ERC,M1,cPVVG,Base,CZ07,25.2725,8538434.77178428
ERC,M1,cPVVG,Base,CZ08,32.28541666666666,9948634.069479138
ERC,M1,cPVVG,Base,CZ09,35.456250000000004,11361335.6466254
ERC,M1,cPVVG,Base,CZ10,35.55666666666667,10822877.216304988
ERC,M1,cPVVG,Base,CZ11,36.25708333333334,12691868.20342714
ERC,M1,cPVVG,Base,CZ12,33.139583333333334,10135097.414535154
ERC,M1,cPVVG,Base,CZ13,37.3975,13390433.559788808
ERC,M1,cPVVG,Base,CZ14,33.69791666666667,11508873.520287331
ERC,M1,cPVVG,Base,CZ15,42.32083333333334,16089732.5430294
ERC,M1,cPVVG,Base,CZ16,25.15416666666667,7466305.761390171
ERC,M1,cPVVG,Measure,CZ01,16.715000000000003,3356732.368755716
ERC,M1,cPVVG,Measure,CZ02,25.97041666666667,6938534.6534932
ERC,M1,cPVVG,Measure,CZ03,24.965,5301489.108974056
ERC,M1,cPVVG,Measure,CZ04,32.625416666666666,9977896.242700694
ERC,M1,cPVVG,Measure,CZ05,22.50375,4581227.103876604
ERC,M1,cPVVG,Measure,CZ06,25.29583333333333,5846688.238295071
ERC,M1,cPVVG,Measure,CZ07,25.2725,8642966.55152389
ERC,M1,cPVVG,Measure,CZ08,32.28541666666666,9816542.861456716
ERC,M1,cPVVG,Measure,CZ09,35.456250000000004,11044251.400845274
ERC,M1,cPVVG,Measure,CZ10,35.55666666666667,10612682.900877692
ERC,M1,cPVVG,Measure,CZ11,36.25708333333334,12417845.120701412
ERC,M1,cPVVG,Measure,CZ12,33.139583333333334,10205475.03420461
ERC,M1,cPVVG,Measure,CZ13,37.3975,13055117.66831283
ERC,M1,cPVVG,Measure,CZ14,33.69791666666667,11223809.331046674
ERC,M1,cPVVG,Measure,CZ15,42.32083333333334,15668226.880603936
ERC,M1,cPVVG,Measure,CZ16,25.15416666666667,7418708.403016603
ERC,M2,cDXGF,Base,CZ01,16.715000000000003,6191284.084246133
ERC,M2,cDXGF,Base,CZ02,25.97041666666667,8904505.636900174
ERC,M2,cDXGF,Base,CZ03,24.965,7749221.701943407
ERC,M2,cDXGF,Base,CZ04,32.625416666666666,10354692.204774324
ERC,M2,cDXGF,Base,CZ05,22.50375,7538023.248191863
ERC,M2,cDXGF,Base,CZ06,25.29583333333333,8352673.867375857
ERC,M2,cDXGF,Base,CZ07,25.2725,9934004.253196403
ERC,M2,cDXGF,Base,CZ08,32.28541666666666,10346552.516698666
ERC,M2,cDXGF,Base,CZ09,35.456250000000004,10850909.0029557
ERC,M2,cDXGF,Base,CZ10,35.55666666666667,10272181.976139404
ERC,M2,cDXGF,Base,CZ11,36.25708333333334,11780105.20944203
ERC,M2,cDXGF,Base,CZ12,33.139583333333334,10370233.056303997
ERC,M2,cDXGF,Base,CZ13,37.3975,12086747.92495728
ERC,M2,cDXGF,Base,CZ14,33.69791666666667,11364935.024154007
ERC,M2,cDXGF,Base,CZ15,42.32083333333334,13151323.32570501
ERC,M2,cDXGF,Base,CZ16,25.15416666666667,9849048.424886476
ERC,M2,cDXGF,Measure,CZ01,16.715000000000003,5453499.545955753
ERC,M2,cDXGF,Measure,CZ02,25.97041666666667,7821215.169910935
ERC,M2,cDXGF,Measure,CZ03,24.965,7062245.431525506
ERC,M2,cDXGF,Measure,CZ04,32.625416666666666,9873896.443929676
ERC,M2,cDXGF,Measure,CZ05,22.50375,6837784.629189659
ERC,M2,cDXGF,Measure,CZ06,25.29583333333333,7617706.404109055
ERC,M2,cDXGF,Measure,CZ07,25.2725,9833629.232044306
ERC,M2,cDXGF,Measure,CZ08,32.28541666666666,9818994.54648378
ERC,M2,cDXGF,Measure,CZ09,35.456250000000004,10279160.543109693
ERC,M2,cDXGF,Measure,CZ10,35.55666666666667,9746059.6099189
ERC,M2,cDXGF,Measure,CZ11,36.25708333333334,11457425.279530048
ERC,M2,cDXGF,Measure,CZ12,33.139583333333334,9933171.915941589
ERC,M2,cDXGF,Measure,CZ13,37.3975,11788424.512483545
ERC,M2,cDXGF,Measure,CZ14,33.69791666666667,10957562.363630405
ERC,M2,cDXGF,Measure,CZ15,42.32083333333334,12802335.934704997
ERC,M2,cDXGF,Measure,CZ16,25.15416666666667,9493204.775933089
ERC,M2,cDXHP,Base,CZ01,16.715000000000003,6143539.586939677
ERC,M2,cDXHP,Base,CZ02,25.97041666666667,8849782.76250566
ERC,M2,cDXHP,Base,CZ03,24.965,7689698.898166264
ERC,M2,cDXHP,Base,CZ04,32.625416666666666,10288407.554689895
ERC,M2,cDXHP,Base,CZ05,22.50375,7490915.254986637
ERC,M2,cDXHP,Base,CZ06,25.29583333333333,8317460.515503598
ERC,M2,cDXHP,Base,CZ07,25.2725,9891621.548298407
ERC,M2,cDXHP,Base,CZ08,32.28541666666666,10320328.686089192
ERC,M2,cDXHP,Base,CZ09,35.456250000000004,10829494.471294854
ERC,M2,cDXHP,Base,CZ10,35.55666666666667,10258849.285507863
ERC,M2,cDXHP,Base,CZ11,36.25708333333334,11752147.607954431
ERC,M2,cDXHP,Base,CZ12,33.139583333333334,10330966.92345483
ERC,M2,cDXHP,Base,CZ13,37.3975,12072127.558295926
ERC,M2,cDXHP,Base,CZ14,33.69791666666667,11330522.44579626
ERC,M2,cDXHP,Base,CZ15,42.32083333333334,13151323.325704897
ERC,M2,cDXHP,Base,CZ16,25.15416666666667,9837213.510091744
ERC,M2,cDXHP,Measure,CZ01,16.715000000000003,5404715.440292681
ERC,M2,cDXHP,Measure,CZ02,25.97041666666667,7765172.533444388
ERC,M2,cDXHP,Measure,CZ03,24.965,7002563.957040627
ERC,M2,cDXHP,Measure,CZ04,32.625416666666666,9807521.538405206
ERC,M2,cDXHP,Measure,CZ05,22.50375,6791420.294354664
ERC,M2,cDXHP,Measure,CZ06,25.29583333333333,7582025.611007437
ERC,M2,cDXHP,Measure,CZ07,25.2725,9789871.963954818
ERC,M2,cDXHP,Measure,CZ08,32.28541666666666,9792616.982707456
ERC,M2,cDXHP,Measure,CZ09,35.456250000000004,10257920.045936547
ERC,M2,cDXHP,Measure,CZ10,35.55666666666667,9732909.77671258
ERC,M2,cDXHP,Measure,CZ11,36.25708333333334,11437532.537901033
ERC,M2,cDXHP,Measure,CZ12,33.139583333333334,9894259.5696948
ERC,M2,cDXHP,Measure,CZ13,37.3975,11782039.43667758
ERC,M2,cDXHP,Measure,CZ14,33.69791666666667,10923001.36669126
ERC,M2,cDXHP,Measure,CZ15,42.32083333333334,12802335.934704918
ERC,M2,cDXHP,Measure,CZ16,25.15416666666667,9482148.0988174
ERC,M2,cPTAC,Base,CZ01,16.715000000000003,6191284.084244762
ERC,M2,cPTAC,Base,CZ02,25.97041666666667,8904505.636901382
ERC,M2,cPTAC,Base,CZ03,24.965,7749221.701943986
ERC,M2,cPTAC,Base,CZ04,32.625416666666666,10354692.204774454
ERC,M2,cPTAC,Base,CZ05,22.50375,7538023.248189862
ERC,M2,cPTAC,Base,CZ06,25.29583333333333,8352673.867375906
ERC,M2,cPTAC,Base,CZ07,25.2725,9934004.253196372
ERC,M2,cPTAC,Base,CZ08,32.28541666666666,10346552.516698636
ERC,M2,cPTAC,Base,CZ09,35.456250000000004,10850909.002955835
ERC,M2,cPTAC,Base,CZ10,35.55666666666667,10272181.97613933
ERC,M2,cPTAC,Base,CZ11,36.25708333333334,11780105.20944231
ERC,M2,cPTAC,Base,CZ12,33.139583333333334,10370233.056303771
ERC,M2,cPTAC,Base,CZ13,37.3975,12086747.92495836
ERC,M2,cPTAC,Base,CZ14,33.69791666666667,11364935.024153784
ERC,M2,cPTAC,Base,CZ15,42.32083333333334,13151323.325704897
ERC,M2,cPTAC,Base,CZ16,25.15416666666667,9849048.424887571
ERC,M2,cPTAC,Measure,CZ01,16.715000000000003,5452548.92754438
ERC,M2,cPTAC,Measure,CZ02,25.97041666666667,7821215.16991115
ERC,M2,cPTAC,Measure,CZ03,24.965,7062245.431525949
ERC,M2,cPTAC,Measure,CZ04,32.625416666666666,9873896.443929313
ERC,M2,cPTAC,Measure,CZ05,22.50375,6837781.590906927
ERC,M2,cPTAC,Measure,CZ06,25.29583333333333,7617706.404109179
ERC,M2,cPTAC,Measure,CZ07,25.2725,9833629.232042778
ERC,M2,cPTAC,Measure,CZ08,32.28541666666666,9818994.54648391
ERC,M2,cPTAC,Measure,CZ09,35.456250000000004,10279160.543049503
ERC,M2,cPTAC,Measure,CZ10,35.55666666666667,9746059.607431656
ERC,M2,cPTAC,Measure,CZ11,36.25708333333334,11457425.279529342
ERC,M2,cPTAC,Measure,CZ12,33.139583333333334,9933171.915940922
ERC,M2,cPTAC,Measure,CZ13,37.3975,11788424.51248393
ERC,M2,cPTAC,Measure,CZ14,33.69791666666667,10957562.363629844
ERC,M2,cPTAC,Measure,CZ15,42.32083333333334,12802335.934703773
ERC,M2,cPTAC,Measure,CZ16,25.15416666666667,9493204.466580486
ERC,M2,cPVVG,Base,CZ01,16.715000000000003,4460184.177708643
ERC,M2,cPVVG,Base,CZ02,25.97041666666667,6921228.332010839
ERC,M2,cPVVG,Base,CZ03,24.965,5867374.880996672
ERC,M2,cPVVG,Base,CZ04,32.625416666666666,8287506.302012182
ERC,M2,cPVVG,Base,CZ05,22.50375,5523440.827185839
ERC,M2,cPVVG,Base,CZ06,25.29583333333333,6325039.039151897
ERC,M2,cPVVG,Base,CZ07,25.2725,8197957.462359101
ERC,M2,cPVVG,Base,CZ08,32.28541666666666,8266546.032177435
ERC,M2,cPVVG,Base,CZ09,35.456250000000004,8674673.657905139
ERC,M2,cPVVG,Base,CZ10,35.55666666666667,8125384.175719481
ERC,M2,cPVVG,Base,CZ11,36.25708333333334,9834034.788351558
ERC,M2,cPVVG,Base,CZ12,33.139583333333334,8454748.628646538
ERC,M2,cPVVG,Base,CZ13,37.3975,10163943.222941136
ERC,M2,cPVVG,Base,CZ14,33.69791666666667,9283596.34663719
ERC,M2,cPVVG,Base,CZ15,42.32083333333334,11103733.13177785
ERC,M2,cPVVG,Base,CZ16,25.15416666666667,7840120.271077767
ERC,M2,cPVVG,Measure,CZ01,16.715000000000003,4187294.681307393
ERC,M2,cPVVG,Measure,CZ02,25.97041666666667,6563618.368774438
ERC,M2,cPVVG,Measure,CZ03,24.965,5605034.358834142
ERC,M2,cPVVG,Measure,CZ04,32.625416666666666,8052886.430316403
ERC,M2,cPVVG,Measure,CZ05,22.50375,5255257.50642245
ERC,M2,cPVVG,Measure,CZ06,25.29583333333333,6027131.573182944
ERC,M2,cPVVG,Measure,CZ07,25.2725,8135402.202972008
ERC,M2,cPVVG,Measure,CZ08,32.28541666666666,7991278.010505442
ERC,M2,cPVVG,Measure,CZ09,35.456250000000004,8361311.172666007
ERC,M2,cPVVG,Measure,CZ10,35.55666666666667,7852388.540553078
ERC,M2,cPVVG,Measure,CZ11,36.25708333333334,9687635.406190597
ERC,M2,cPVVG,Measure,CZ12,33.139583333333334,8229635.013456659
ERC,M2,cPVVG,Measure,CZ13,37.3975,10048296.533517873
ERC,M2,cPVVG,Measure,CZ14,33.69791666666667,9072015.981768806
ERC,M2,cPVVG,Measure,CZ15,42.32083333333334,10937403.895940254
ERC,M2,cPVVG,Measure,CZ16,25.15416666666667,7659034.903186009
ERC,M3,cDXGF,Base,CZ01,16.715000000000003,3773060.721939393
ERC,M3,cDXGF,Base,CZ02,25.97041666666667,6340631.367290497
ERC,M3,cDXGF,Base,CZ03,24.965,5167916.43969052
ERC,M3,cDXGF,Base,CZ04,32.625416666666666,7720547.484135926
ERC,M3,cDXGF,Base,CZ05,22.50375,4742148.568479615
ERC,M3,cDXGF,Base,CZ06,25.29583333333333,5539172.314644573
ERC,M3,cDXGF,Base,CZ07,25.2725,7707660.90990686
ERC,M3,cDXGF,Base,CZ08,32.28541666666666,7649491.065327525
ERC,M3,cDXGF,Base,CZ09,35.456250000000004,8056508.218190358
ERC,M3,cDXGF,Base,CZ10,35.55666666666667,7528636.872791912
ERC,M3,cDXGF,Base,CZ11,36.25708333333334,9446375.47171462
ERC,M3,cDXGF,Base,CZ12,33.139583333333334,7912680.381491752
ERC,M3,cDXGF,Base,CZ13,37.3975,9827878.25745115
ERC,M3,cDXGF,Base,CZ14,33.69791666666667,8815941.039050018
ERC,M3,cDXGF,Base,CZ15,42.32083333333334,10803211.765826955
ERC,M3,cDXGF,Base,CZ16,25.15416666666667,7119703.548948054
ERC,M3,cDXGF,Measure,CZ01,16.715000000000003,3573124.408221855
ERC,M3,cDXGF,Measure,CZ02,25.97041666666667,5736034.246976462
ERC,M3,cDXGF,Measure,CZ03,24.965,4745874.7324800845
ERC,M3,cDXGF,Measure,CZ04,32.625416666666666,6852361.248916049
ERC,M3,cDXGF,Measure,CZ05,22.50375,4393913.402377514
ERC,M3,cDXGF,Measure,CZ06,25.29583333333333,5063292.425608863
ERC,M3,cDXGF,Measure,CZ07,25.2725,7017273.75462569
ERC,M3,cDXGF,Measure,CZ08,32.28541666666666,6760332.639788459
ERC,M3,cDXGF,Measure,CZ09,35.456250000000004,7065679.577434376
ERC,M3,cDXGF,Measure,CZ10,35.55666666666667,6650385.138049763
ERC,M3,cDXGF,Measure,CZ11,36.25708333333334,8263016.551128307
ERC,M3,cDXGF,Measure,CZ12,33.139583333333334,7001335.025665916
ERC,M3,cDXGF,Measure,CZ13,37.3975,8567176.469896277
ERC,M3,cDXGF,Measure,CZ14,33.69791666666667,7744081.865945645
ERC,M3,cDXGF,Measure,CZ15,42.32083333333334,9344187.523094907
ERC,M3,cDXGF,Measure,CZ16,25.15416666666667,6417268.911996201
ERC,M3,cDXHP,Base,CZ01,16.715000000000003,3620487.615963189
ERC,M3,cDXHP,Base,CZ02,25.97041666666667,6194300.012851011
ERC,M3,cDXHP,Base,CZ03,24.965,5011717.308618095
ERC,M3,cDXHP,Base,CZ04,32.625416666666666,7582466.321666062
ERC,M3,cDXHP,Base,CZ05,22.50375,4547490.9202467
ERC,M3,cDXHP,Base,CZ06,25.29583333333333,5365778.835645884
ERC,M3,cDXHP,Base,CZ07,25.2725,7537154.141444078
ERC,M3,cDXHP,Base,CZ08,32.28541666666666,7566460.200667112
ERC,M3,cDXHP,Base,CZ09,35.456250000000004,7996430.340363587
ERC,M3,cDXHP,Base,CZ10,35.55666666666667,7506063.776041121
ERC,M3,cDXHP,Base,CZ11,36.25708333333334,9361670.079034887
ERC,M3,cDXHP,Base,CZ12,33.139583333333334,7817154.564270666
ERC,M3,cDXHP,Base,CZ13,37.3975,9775437.869050505
ERC,M3,cDXHP,Base,CZ14,33.69791666666667,8687061.934273783
ERC,M3,cDXHP,Base,CZ15,42.32083333333334,10803211.765826823
ERC,M3,cDXHP,Base,CZ16,25.15416666666667,6752402.969953612
