Building Type,Run Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy,,,,
Ese,M3,CZ13,cDXHP,0,1538435553.26,325257963099.99,0,1538435553.26,325257963099.99,,,,
Ese,M3,CZ14,cDXHP,0,1213314363.22,317733324968.58,0,1213314363.22,317733324968.58,,,,
Ese,M3,CZ15,cDXHP,0,29826663.91,422458955829.33,0,29826663.91,422458955829.33,,,,
Ese,M3,CZ16,cDXHP,0,6105579938.41,231976391661.77,0,6105579938.41,231976391661.77,,,,
Ese,M3,CZ01,cPTAC,0,0,185641844818.75,0,0,185828360518.13,,,,
Ese,M3,CZ02,cPTAC,0,0,243605350506.72,0,0,243605350506.72,,,,
Ese,M3,CZ03,cPTAC,0,0,234449017475.79,0,0,234449017475.79,,,,
Ese,M3,CZ04,cPTAC,0,0,282621365583.55,0,0,282732280746.68,,,,
Ese,M3,CZ05,cPTAC,0,0,241081163249.62,0,0,241131103512.03,,,,
Ese,M3,CZ06,cPTAC,0,0,272192649594.06,0,0,275032097580.49,,,,
Ese,M3,CZ07,cPTAC,0,0,273204680072.13,0,0,273404504643.83,,,,
Ese,M3,CZ08,cPTAC,0,0,309707315288.91,0,0,309707315288.91,,,,
Ese,M3,CZ09,cPTAC,0,0,313010077320.81,0,0,313035827168.81,,,,
Ese,M3,CZ10,cPTAC,0,0,311308512413.26,0,0,311333628284.35,,,,
Ese,M3,CZ11,cPTAC,0,0,308292536208.95,0,0,308292536208.95,,,,
Ese,M3,CZ12,cPTAC,0,0,277626157216.74,0,0,277626157216.74,,,,
Ese,M3,CZ13,cPTAC,0,0,324323511962.66,0,0,324323511962.66,,,,
Ese,M3,CZ14,cPTAC,0,0,316205876473.26,0,0,316253897532.89,,,,
Ese,M3,CZ15,cPTAC,0,0,422381709271.03,0,0,422381709271.03,,,,
Ese,M3,CZ16,cPTAC,0,0,232755610063.56,0,0,232832633795.66,,,,
Ese,M3,CZ01,cPVVG,3168033250.56,0,935410088.5,128673017628.67,0,213007188714.71,,,,
Ese,M3,CZ02,cPVVG,11966353091.06,0,4520313103.31,131272535256.26,0,462325612941.47,,,,
Ese,M3,CZ03,cPVVG,1878263766.35,0,3019666755.61,75411545121.87,0,386596892977.55,,,,
Ese,M3,CZ04,cPVVG,10372927590.82,0,8079872721.64,114213543863.78,0,597151854672.57,,,,
Ese,M3,CZ05,cPVVG,2035408111.38,0,3900437298.51,77524476309.52,0,418050400856.17,,,,
Ese,M3,CZ06,cPVVG,0,0,5876131042.88,24641243361.54,0,583136492671.34,,,,
Ese,M3,CZ07,cPVVG,0,0,5834679881.75,25288496730.05,0,587318387546,,,,
Ese,M3,CZ08,cPVVG,73107000.74,0,9634017245.93,31691302992.17,0,698245327463.47,,,,
Ese,M3,CZ09,cPVVG,1045075517.51,0,10724256734.23,39314092160.19,0,692757891861.43,,,,
Ese,M3,CZ10,cPVVG,2064076900.28,0,9988012122.09,52222571896.96,0,734010608305.86,,,,
Ese,M3,CZ11,cPVVG,13235310009.09,0,13905244092.09,112302826949.73,0,700238891244.25,,,,
Ese,M3,CZ12,cPVVG,10694760479.27,0,8083135384.36,106818591716.45,0,590468968527.16,,,,
Ese,M3,CZ13,cPVVG,8151731083.89,0,14254831756.72,83263058577.45,0,745765301058.04,,,,
Ese,M3,CZ14,cPVVG,5891943946.5,0,11098557464.15,73690989450.52,0,697372947185.7,,,,
Ese,M3,CZ15,cPVVG,116151594.47,0,30290736312.54,11624099802.98,0,1079731087070.28,,,,
Ese,M3,CZ16,cPVVG,32933973432.36,0,4864615232.51,177165121987.01,0,406382588395.59,,,,
Eun,M3,CZ01,cDXGF,84518732494.96,0,3613564009082.2,84518732494.96,0,3634832905614.83,,,,
Eun,M3,CZ02,cDXGF,71693028295.23,0,4331078948261.4,71693028295.23,0,4331436905655.09,,,,
Eun,M3,CZ03,cDXGF,35916092866.01,0,4204018361451.64,35916092866.01,0,4206814496864.56,,,,
Eun,M3,CZ04,cDXGF,63279729242.66,0,4783414144746.84,63279729242.66,0,4785612421863.04,,,,
Eun,M3,CZ05,cDXGF,29951209262.57,0,4296786589454.91,29951209262.57,0,4314797808938.01,,,,
Eun,M3,CZ06,cDXGF,5116556575.08,0,4565031965288.42,5116556575.08,0,4653622510233.71,,,,
Eun,M3,CZ07,cDXGF,2665763075.58,0,4605420011816.4,2665763075.58,0,4646586016501.31,,,,
Eun,M3,CZ08,cDXGF,7230519299.36,0,5027724134124.48,7230519299.36,0,5036385289059.16,,,,
Eun,M3,CZ09,cDXGF,14406432172.08,0,5087599132002.46,14406432172.08,0,5089158515807.79,,,,
Eun,M3,CZ10,cDXGF,8933930959.67,0,5030661056215.47,8933930959.67,0,5030661056215.47,,,,
Eun,M3,CZ11,cDXGF,88354941237.31,0,5008155255271.04,88354941237.31,0,5008155255271.04,,,,
Eun,M3,CZ12,cDXGF,59718975491.37,0,4675103788356.26,59718975491.37,0,4675269026011.22,,,,
Eun,M3,CZ13,cDXGF,45280126355.02,0,5170703463837.77,45280126355.02,0,5170703463837.77,,,,
Eun,M3,CZ14,cDXGF,50869856012.44,0,5136712328160.42,50869856012.44,0,5138704681798.78,,,,
Eun,M3,CZ15,cDXGF,4021819348.12,0,6271756897907.97,4021819348.12,0,6272221121157.72,,,,
Eun,M3,CZ16,cDXGF,179114825967.48,0,4190109922472.1,179114825967.48,0,4210477440886.16,,,,
Eun,M3,CZ01,cDXHP,0,21837196368.8,3620678009003.79,0,21837196368.8,3620678009003.79,,,,
Eun,M3,CZ02,cDXHP,0,19011224880.95,4328416912881.28,0,19011224880.95,4328416912881.28,,,,
Eun,M3,CZ03,cDXHP,0,8939800651.09,4203434099273.2,0,8939800651.09,4203434099273.2,,,,
Eun,M3,CZ04,cDXHP,0,17069994033.54,4786838091751.99,0,17069994033.54,4787475535089.51,,,,
Eun,M3,CZ05,cDXHP,0,7641013632.24,4308418860644.39,0,7641013632.24,4308418860644.39,,,,
Eun,M3,CZ06,cDXHP,0,1245520940.2,4652935638485.26,0,1245520940.2,4656636292021.43,,,,
Eun,M3,CZ07,cDXHP,0,646219515.06,4647261001727.77,0,646219515.06,4649431846728.98,,,,
Eun,M3,CZ08,cDXHP,0,1791801352.86,5038767829698.7,0,1791801352.86,5038949661696.06,,,,
Eun,M3,CZ09,cDXHP,0,3641432684.45,5089917167683.26,0,3641432684.45,5090105228908.18,,,,
Eun,M3,CZ10,cDXHP,0,2303367925.32,5031179489004.84,0,2303367925.32,5031179489004.84,,,,
Eun,M3,CZ11,cDXHP,0,23535590236.17,5013201099399.6,0,23535590236.17,5013201099399.6,,,,
Eun,M3,CZ12,cDXHP,0,15584420064.47,4679007955131.08,0,15584420064.47,4679007955131.08,,,,
Eun,M3,CZ13,cDXHP,0,11671040597.58,5176301436786.64,0,11671040597.58,5176301436786.64,,,,
Eun,M3,CZ14,cDXHP,0,14652338835.41,5147187765020.15,0,14652338835.41,5147187765020.15,,,,
Eun,M3,CZ15,cDXHP,0,1048835691.51,6272672911114.43,0,1048835691.51,6273137134364.18,,,,
Eun,M3,CZ16,cDXHP,0,52544779981.09,4189992415033.35,0,52544779981.09,4189992415033.35,,,,
Eun,M3,CZ01,cPTAC,0,0,3612037865068.89,0,0,3633416742916.48,,,,
Eun,M3,CZ02,cPTAC,0,0,4330490816559.8,0,0,4330959872562.37,,,,
Eun,M3,CZ03,cPTAC,0,0,4203046100624.37,0,0,4206024332368.44,,,,
Eun,M3,CZ04,cPTAC,0,0,4783221624079.28,0,0,4785419901195.48,,,,
Eun,M3,CZ05,cPTAC,0,0,4298062181851.53,0,0,4316073436940.65,,,,
Eun,M3,CZ06,cPTAC,0,0,4564936914788.64,0,0,4653411779161.57,,,,
Eun,M3,CZ07,cPTAC,0,0,4605292255006.31,0,0,4646458259861.85,,,,
Eun,M3,CZ08,cPTAC,0,0,5027427162957.84,0,0,5036088314457.74,,,,
Eun,M3,CZ09,cPTAC,0,0,5087290595521.43,0,0,5088849977787.49,,,,
Eun,M3,CZ10,cPTAC,0,0,5030294736792.74,0,0,5030294736792.74,,,,
Eun,M3,CZ11,cPTAC,0,0,5008213715558.88,0,0,5008213715558.88,,,,
Eun,M3,CZ12,cPTAC,0,0,4674691819800.7,0,0,4674857057455.66,,,,
Eun,M3,CZ13,cPTAC,0,0,5168615995030.43,0,0,5168615995030.43,,,,
Eun,M3,CZ14,cPTAC,0,0,5135231132548.34,0,0,5137223485141.66,,,,
Eun,M3,CZ15,cPTAC,0,0,6271552390825.1,0,0,6272016614074.86,,,,
Eun,M3,CZ16,cPTAC,0,0,4188788646184.87,0,0,4209041451558.7,,,,
Eun,M3,CZ01,cPVVG,1092953418.27,0,9460204361.47,87220414368.78,0,1761159289769.74,,,,
Eun,M3,CZ02,cPVVG,4574251371.98,0,22294413189.17,74176424698.4,0,2036016391179.04,,,,
Eun,M3,CZ03,cPVVG,784708462.17,0,18245840054.92,37190161001.37,0,1987024151966.22,,,,
Eun,M3,CZ04,cPVVG,6194218203.16,0,29947314396.42,65567454136.56,0,2219640317944.2,,,,
Eun,M3,CZ05,cPVVG,1261606896.87,0,21536316089.74,31007952166.73,0,2033041670563.75,,,,
Eun,M3,CZ06,cPVVG,0,0,27157212417.11,5314612739.99,0,2158621275798.48,,,,
Eun,M3,CZ07,cPVVG,0,0,24590450946.46,2769583533.16,0,2150416147315.69,,,,
Eun,M3,CZ08,cPVVG,0,0,35358572055.03,7506996354.61,0,2309927607990.26,,,,
Eun,M3,CZ09,cPVVG,51424627.56,0,38626751879.64,14965924365.09,0,2335958627555.47,,,,
Eun,M3,CZ10,cPVVG,22778400.9,0,30500668041.62,9275689649.14,0,2312007983934.18,,,,
Eun,M3,CZ11,cPVVG,12206834041.28,0,40456062600.78,91547011078.9,0,2310308941373.6,,,,
Eun,M3,CZ12,cPVVG,3525284773.59,0,28387805076.75,61797896882.3,0,2170327113412.68,,,,
Eun,M3,CZ13,cPVVG,1368282987.28,0,38732857399.86,46910341166.22,0,2365686358230.91,,,,
Eun,M3,CZ14,cPVVG,2176466723.15,0,35580540886.73,52842705674.32,0,2365239794361.99,,,,
Eun,M3,CZ15,cPVVG,104680168.88,0,69885047928.23,4179281716.56,0,2808093073675.29,,,,
Eun,M3,CZ16,cPVVG,16302113517.98,0,22551459938.31,186692337407.04,0,1989003248204.59,,,,
Gro,M3,CZ01,cDXGF,418455367983.23,0,34134538961.08,422349445328.54,0,34134538961.08,,,,
Gro,M3,CZ02,cDXGF,283242703965.1,0,114683635254.26,285459629056.53,0,114683635254.26,,,,
Gro,M3,CZ03,cDXGF,220530309806.21,0,84823116310.87,222051734192.95,0,84823116310.87,,,,
Gro,M3,CZ04,cDXGF,233079311397.65,0,173998607316.35,234495914597.47,0,173998607316.35,,,,
Gro,M3,CZ05,cDXGF,207495914160.17,0,85207995845.42,208416427653.57,0,85207995845.42,,,,
Gro,M3,CZ06,cDXGF,98758083597.94,0,140486671946.62,99161902032.33,0,140486671946.62,,,,
Gro,M3,CZ07,cDXGF,95214841297.3,0,143007053868.46,95547477918.08,0,143007053868.46,,,,
Gro,M3,CZ08,cDXGF,104999049146.24,0,204039246154.06,105420034629.13,0,204048116907.36,,,,
Gro,M3,CZ09,cDXGF,118882781649.33,0,208803150380.98,119601869045.15,0,208816875443.37,,,,
Gro,M3,CZ10,cDXGF,114890375314.52,0,214024634587.94,115603701249.28,0,214037959800.51,,,,
Gro,M3,CZ11,cDXGF,256859637461.93,0,232213314710.63,259533753663.44,0,232213314710.63,,,,
Gro,M3,CZ12,cDXGF,252166444092.89,0,179669044257.49,254549765477.34,0,179669044257.49,,,,
Gro,M3,CZ13,cDXGF,212906550070.88,0,260388807389.41,215152596782.78,0,260388807389.41,,,,
Gro,M3,CZ14,cDXGF,210112728062.43,0,231586783619.74,211906194735.97,0,231604859737.34,,,,
Gro,M3,CZ15,cDXGF,59364317976.91,0,411007384285.29,59750028929.73,0,411029929543.22,,,,
Gro,M3,CZ16,cDXGF,406562748076.12,0,109405816450.67,410329738419.67,0,109405816450.67,,,,
Gro,M3,CZ01,cDXHP,0,97024786104.09,33582459134.01,0,98936996679.82,33582459134.01,,,,
Gro,M3,CZ02,cDXHP,0,67188125601,114273680656.1,0,68625284001.95,114273680656.1,,,,
Gro,M3,CZ03,cDXHP,0,50495076257.39,83897203418.95,0,50978094326.51,83897203418.95,,,,
Gro,M3,CZ04,cDXHP,0,56452705246.47,173990890026.14,0,57522656419.28,173990890026.14,,,,
Gro,M3,CZ05,cDXHP,0,47544211434.93,84274055254.55,0,48013068460.25,84274055254.55,,,,
Gro,M3,CZ06,cDXHP,0,21970258642.84,138835831943.67,0,22036056617.99,138835831943.67,,,,
Gro,M3,CZ07,cDXHP,0,21078620224.04,141432683048.28,0,21128614656.67,141432683048.28,,,,
Gro,M3,CZ08,cDXHP,0,23700886196.63,203290880372.37,0,23780809160.88,203299760068.54,,,,
Gro,M3,CZ09,cDXHP,0,27370852424.42,208107455523.29,0,27583704975.4,208121180579.91,,,,
Gro,M3,CZ10,cDXHP,0,26468501272.72,213733690436.95,0,26682538978.57,213747015645.64,,,,
Gro,M3,CZ11,cDXHP,0,62022576907.93,232217769475.1,0,62937920861.58,232217769475.1,,,,
Gro,M3,CZ12,cDXHP,0,60227247388.09,179576328576.49,0,61218580380.15,179576328576.49,,,,
Gro,M3,CZ13,cDXHP,0,51058650041.6,260414082399.82,0,51783041719.84,260414082399.82,,,,
Gro,M3,CZ14,cDXHP,0,52233789135.9,231168940104.34,0,53266359004.81,231187016220.88,,,,
Gro,M3,CZ15,cDXHP,0,13629597293.54,411008531855,0,13710010788.79,411031077112.5,,,,
Gro,M3,CZ16,cDXHP,0,105659673678.6,107455232419.66,0,109219712495.2,107455232419.66,,,,
Gro,M3,CZ01,cPTAC,0,0,29761005626.87,0,0,29761005626.87,,,,
Gro,M3,CZ02,cPTAC,0,0,109845719524.94,0,0,109845719524.94,,,,
Gro,M3,CZ03,cPTAC,0,0,80699185208.46,0,0,80699185208.46,,,,
Gro,M3,CZ04,cPTAC,0,0,169740643083.27,0,0,169740643083.27,,,,
Gro,M3,CZ05,cPTAC,0,0,79653876017.65,0,0,79653876017.65,,,,
Gro,M3,CZ06,cPTAC,0,0,136994733107.64,0,0,136994733107.64,,,,
Gro,M3,CZ07,cPTAC,0,0,139508330874.75,0,0,139508330874.75,,,,
Gro,M3,CZ08,cPTAC,0,0,200448193391.05,0,0,200452611344.38,,,,
Gro,M3,CZ09,cPTAC,0,0,205264867773.43,0,0,205274007450.72,,,,
Gro,M3,CZ10,cPTAC,0,0,210566627546.98,0,0,210579949517.81,,,,
Gro,M3,CZ11,cPTAC,0,0,229335594738.85,0,0,229335594738.85,,,,
Gro,M3,CZ12,cPTAC,0,0,176550408934.9,0,0,176550408934.9,,,,
Gro,M3,CZ13,cPTAC,0,0,257854957143.93,0,0,257854957143.93,,,,
Gro,M3,CZ14,cPTAC,0,0,228325051534.36,0,0,228343125969.61,,,,
Gro,M3,CZ15,cPTAC,0,0,408818440398.67,0,0,408840985228.75,,,,
Gro,M3,CZ16,cPTAC,0,0,106318401851.29,0,0,106318401851.29,,,,
Gro,M3,CZ01,cPVVG,3134776943.1,0,0,423839098832.86,0,33461414039.6,,,,
Gro,M3,CZ02,cPVVG,2113449642.97,0,0,291109438084.67,0,113366877002.8,,,,
Gro,M3,CZ03,cPVVG,549269077.1,0,0,225531527675.02,0,83726083401,,,,
Gro,M3,CZ04,cPVVG,2072805464.96,0,0,240064282637.75,0,172163019383.69,,,,
Gro,M3,CZ05,cPVVG,516209371.89,0,0,211589379200.63,0,84091030348.58,,,,
Gro,M3,CZ06,cPVVG,9400031.95,0,0,101303704310.81,0,138760436093.6,,,,
Gro,M3,CZ07,cPVVG,0,0,0,97574577273.63,0,141263587482.04,,,,
Gro,M3,CZ08,cPVVG,48243302.36,0,0,107869283655.11,0,201847368177.45,,,,
Gro,M3,CZ09,cPVVG,231599254.92,0,0,122595077076.44,0,206551438547.69,,,,
Gro,M3,CZ10,cPVVG,142517531.61,0,0,118405164464.76,0,211804437562.05,,,,
Gro,M3,CZ11,cPVVG,2699765912.41,0,2474168.95,266854744679.78,0,229938222986.11,,,,
Gro,M3,CZ12,cPVVG,1843827390.97,0,0,261228965221.05,0,177806899481.79,,,,
Gro,M3,CZ13,cPVVG,1347749580.14,0,0,221163513622.05,0,257874090058.9,,,,
Gro,M3,CZ14,cPVVG,3276031156.58,0,0,217256307074.5,0,229185700828.62,,,,
Gro,M3,CZ15,cPVVG,174509217.79,0,5635577,61116679368.17,0,407249498330.4,,,,
Gro,M3,CZ16,cPVVG,10540610902.32,0,0,416770297525.99,0,107899282691.05,,,,
Htl,M3,CZ01,cDXGF,4286687079.94,0,195737885869.33,4286687079.94,0,195737885869.33,,,,
Htl,M3,CZ02,cDXGF,3994068773.25,0,249528382030.57,3994068773.25,0,249528382030.57,,,,
Htl,M3,CZ03,cDXGF,1645319536.55,0,247390027961.08,1645319536.55,0,247390027961.08,,,,
Htl,M3,CZ04,cDXGF,2676341628.96,0,286341185509.05,2676341628.96,0,286341185509.05,,,,
Htl,M3,CZ05,cDXGF,1055408907.22,0,251837952911.91,1055408907.22,0,251842632307.24,,,,
Htl,M3,CZ06,cDXGF,65845711.32,0,292866168261.15,65845711.32,0,292866168261.15,,,,
Htl,M3,CZ07,cDXGF,18713660.58,0,291279683847.16,18713660.58,0,291279683847.16,,,,
Htl,M3,CZ08,cDXGF,107594889.74,0,322190706905.94,107594889.74,0,322190706905.94,,,,
Htl,M3,CZ09,cDXGF,329903988.86,0,321368194180.07,329903988.86,0,321368194180.07,,,,
Htl,M3,CZ10,cDXGF,210144170.45,0,324053966661.51,210144170.45,0,324053966661.51,,,,
Htl,M3,CZ11,cDXGF,6772936988.09,0,309402172380.09,6772936988.09,0,309402172380.09,,,,
Htl,M3,CZ12,cDXGF,4725481623.75,0,278149892922.09,4725481623.75,0,278149892922.09,,,,
Htl,M3,CZ13,cDXGF,4353694781.75,0,325600385347.69,4353694781.75,0,325600385347.69,,,,
Htl,M3,CZ14,cDXGF,1527717040.28,0,320923618294.24,1527717040.28,0,320923618294.24,,,,
Htl,M3,CZ15,cDXGF,33602948.07,0,428440471522.48,33602948.07,0,428440471522.48,,,,
Htl,M3,CZ16,cDXGF,11851963011.13,0,238322726749.65,11851963011.13,0,238322726749.65,,,,
Htl,M3,CZ01,cDXHP,0,1069127811.21,194494988694.47,0,1069127811.21,194494988694.47,,,,
Htl,M3,CZ02,cDXHP,0,1027251405.82,249373706114.77,0,1027251405.82,249373706114.77,,,,
Htl,M3,CZ03,cDXHP,0,401785847.29,247046552354.46,0,401785847.29,247046552354.46,,,,
Htl,M3,CZ04,cDXHP,0,693677583.18,286448436219.74,0,693677583.18,286448436219.74,,,,
Htl,M3,CZ05,cDXHP,0,260691437.87,251182119382.29,0,260691437.87,251182119382.29,,,,
Htl,M3,CZ06,cDXHP,0,15932035.69,292847653784.49,0,15932035.69,292847653784.49,,,,
Htl,M3,CZ07,cDXHP,0,4517496.68,291253645851.1,0,4517496.68,291253645851.1,,,,
Htl,M3,CZ08,cDXHP,0,26325009.14,322257293528.14,0,26325009.14,322257293528.14,,,,
Htl,M3,CZ09,cDXHP,0,82746618.59,321435555867.45,0,82746618.59,321435555867.45,,,,
Htl,M3,CZ10,cDXHP,0,53022799.93,324134079579.99,0,53022799.93,324134079579.99,,,,
Htl,M3,CZ11,cDXHP,0,1746995926.12,309585517606.09,0,1746995926.12,309585517606.09,,,,
Htl,M3,CZ12,cDXHP,0,1206374823.3,278276795342.2,0,1206374823.3,278276795342.2,,,,
Htl,M3,CZ13,cDXHP,0,1103223447.67,325772525455.98,0,1103223447.67,325772525455.98,,,,
Htl,M3,CZ14,cDXHP,0,427390710.44,321212053401.39,0,427390710.44,321212053401.39,,,,
Htl,M3,CZ15,cDXHP,0,8706991.39,428447079481.38,0,8706991.39,428447079481.38,,,,
Htl,M3,CZ16,cDXHP,0,3466772120.64,236541628837.02,0,3466772120.64,236541628837.02,,,,
Htl,M3,CZ01,cPTAC,0,0,195610874487.5,0,0,195610874487.5,,,,
Htl,M3,CZ02,cPTAC,0,0,249397725634.93,0,0,249397725634.93,,,,
Htl,M3,CZ03,cPTAC,0,0,247329816785.69,0,0,247329816785.69,,,,
Htl,M3,CZ04,cPTAC,0,0,286266996065.5,0,0,286266996065.5,,,,
Htl,M3,CZ05,cPTAC,0,0,251793346309.38,0,0,251798025776.55,,,,
Htl,M3,CZ06,cPTAC,0,0,292861261849.67,0,0,292861261849.67,,,,
Htl,M3,CZ07,cPTAC,0,0,291277669560.59,0,0,291277669560.59,,,,
Htl,M3,CZ08,cPTAC,0,0,322182645857.05,0,0,322182645857.05,,,,
Htl,M3,CZ09,cPTAC,0,0,321351442196.96,0,0,321351442196.96,,,,
Htl,M3,CZ10,cPTAC,0,0,324039609764.64,0,0,324039609764.64,,,,
Htl,M3,CZ11,cPTAC,0,0,309274449891.85,0,0,309274449891.85,,,,
Htl,M3,CZ12,cPTAC,0,0,278018716206.41,0,0,278018716206.41,,,,
Htl,M3,CZ13,cPTAC,0,0,325517824735.18,0,0,325517824735.18,,,,
Htl,M3,CZ14,cPTAC,0,0,320859516559.3,0,0,320859516559.3,,,,
Htl,M3,CZ15,cPTAC,0,0,428437034671.92,0,0,428437034671.92,,,,
Htl,M3,CZ16,cPTAC,0,0,238108967114.79,0,0,238108967114.79,,,,
Htl,M3,CZ01,cPVVG,0,0,0,4328588184.22,0,193780563360.48,,,,
Htl,M3,CZ02,cPVVG,0,0,0,4085495477.9,0,247259989403.56,,,,
Htl,M3,CZ03,cPVVG,0,0,0,1675878107.33,0,245015293875.73,,,,
Htl,M3,CZ04,cPVVG,0,0,0,2750068800.31,0,283867809015.07,,,,
Htl,M3,CZ05,cPVVG,0,0,0,1076327765.23,0,249403544579.16,,,,
Htl,M3,CZ06,cPVVG,0,0,0,67854986.24,0,290323434844.78,,,,
Htl,M3,CZ07,cPVVG,0,0,0,19165794.73,0,288755442549.97,,,,
Htl,M3,CZ08,cPVVG,0,0,0,111066041.12,0,319495773970.65,,,,
Htl,M3,CZ09,cPVVG,0,0,0,341224077.52,0,318604911184.05,,,,
Htl,M3,CZ10,cPVVG,0,0,0,216940329.09,0,321297912063.79,,,,
Htl,M3,CZ11,cPVVG,0,0,4078243.99,6997929668.73,0,306815634853.85,,,,
Htl,M3,CZ12,cPVVG,0,0,0,4856625368,0,275789669674.65,,,,
Htl,M3,CZ13,cPVVG,0,0,7841732.59,4501632298.21,0,322927480349.02,,,,
Htl,M3,CZ14,cPVVG,0,0,1916772.48,1578590197.88,0,318091602776.73,,,,
Htl,M3,CZ15,cPVVG,0,0,86849886.83,34850329.64,0,425149951402.1,,,,
Htl,M3,CZ16,cPVVG,37204408.39,0,0,12259792114.24,0,235725029761.1,,,,
MBT,M3,CZ01,cDXGF,94770451793,0,452282485971.66,94770451793,0,454873668934.6,,,,
MBT,M3,CZ02,cDXGF,70501365190.52,0,645990749739.94,70501365190.52,0,654177402948.36,,,,
MBT,M3,CZ03,cDXGF,37131335743.29,0,621102405314.67,37131335743.29,0,629679516088.71,,,,
MBT,M3,CZ04,cDXGF,55638995701.19,0,774307829935.89,55638995701.19,0,784732267138.91,,,,
MBT,M3,CZ05,cDXGF,27908018188.64,0,632318046299.34,27908018188.64,0,638547354401.05,,,,
MBT,M3,CZ06,cDXGF,3167799651.71,0,781730149503.89,3167799651.71,0,786413651399.75,,,,
MBT,M3,CZ07,cDXGF,1594125812.5,0,787560298699.89,1594125812.5,0,787664471096.8,,,,
MBT,M3,CZ08,cDXGF,4329924465.08,0,887062926967.65,4329924465.08,0,887107777239.84,,,,
MBT,M3,CZ09,cDXGF,9639676766.15,0,894041437372.84,9639676766.15,0,894250157811.6,,,,
MBT,M3,CZ10,cDXGF,6854988347.38,0,901308017485.2,6854988347.38,0,901308017485.2,,,,
MBT,M3,CZ11,cDXGF,79206516209.47,0,886594164500.06,79206516209.47,0,887783995940.37,,,,
MBT,M3,CZ12,cDXGF,72542951987.51,0,781173350180.45,72542951987.51,0,784288292574.83,,,,
MBT,M3,CZ13,cDXGF,59817397990.89,0,949999386227.62,59817397990.89,0,950114684780.81,,,,
MBT,M3,CZ14,cDXGF,51031076255.59,0,913643363402.01,51031076255.59,0,914369322895.78,,,,
MBT,M3,CZ15,cDXGF,3684767327.03,0,1307720676409.94,3684767327.03,0,1307720676409.94,,,,
MBT,M3,CZ16,cDXGF,182257951481.95,0,624872780528.71,182257951481.95,0,624872780528.71,,,,
MBT,M3,CZ01,cDXHP,0,23955963029.41,453184825305.25,0,23955963029.41,453184825305.25,,,,
MBT,M3,CZ02,cDXHP,0,18066551480.59,653725226166.51,0,18066551480.59,653725226166.51,,,,
MBT,M3,CZ03,cDXHP,0,9053246074.12,628504043631.51,0,9053246074.12,628504043631.51,,,,
MBT,M3,CZ04,cDXHP,0,14347160825.78,784583291952.83,0,14347160825.78,784583291952.83,,,,
MBT,M3,CZ05,cDXHP,0,6877620604.88,636482473613.25,0,6877620604.88,636482473613.25,,,,
MBT,M3,CZ06,cDXHP,0,767710250.78,784480765442.44,0,767710250.78,784480765442.44,,,,
MBT,M3,CZ07,cDXHP,0,382910545.17,786269412511.53,0,382910545.17,786269412511.53,,,,
MBT,M3,CZ08,cDXHP,0,1062152961.57,888098598476.71,0,1062152961.57,888098598476.71,,,,
MBT,M3,CZ09,cDXHP,0,2425551368.35,895292643289.4,0,2425551368.35,895292643289.4,,,,
MBT,M3,CZ10,cDXHP,0,1736568743.24,902757778627.32,0,1736568743.24,902757778627.32,,,,
MBT,M3,CZ11,cDXHP,0,20539425254.09,890612321245.16,0,20539425254.09,890612321245.16,,,,
MBT,M3,CZ12,cDXHP,0,18367042385.34,784926127640.98,0,18367042385.34,784926127640.98,,,,
MBT,M3,CZ13,cDXHP,0,15012710097.45,952780430099.1,0,15012710097.45,952780430099.1,,,,
MBT,M3,CZ14,cDXHP,0,14156679605.31,915453475347.49,0,14156679605.31,915453475347.49,,,,
MBT,M3,CZ15,cDXHP,0,949514290.35,1308529125416.84,0,949514290.35,1308529125416.84,,,,
MBT,M3,CZ16,cDXHP,0,51762455636.42,621374666236.53,0,52080234488.75,621374666236.53,,,,
MBT,M3,CZ01,cPTAC,0,0,451354942447.45,0,0,453946122992.47,,,,
MBT,M3,CZ02,cPTAC,0,0,645097847826.85,0,0,653284500137.2,,,,
MBT,M3,CZ03,cPTAC,0,0,620619119095.03,0,0,629196228997.04,,,,
MBT,M3,CZ04,cPTAC,0,0,773434585428.97,0,0,783859022037.91,,,,
MBT,M3,CZ05,cPTAC,0,0,631519156286.7,0,0,637748463759.37,,,,
MBT,M3,CZ06,cPTAC,0,0,781624663306.73,0,0,786308165202.59,,,,
MBT,M3,CZ07,cPTAC,0,0,787491149514.68,0,0,787595321911.59,,,,
MBT,M3,CZ08,cPTAC,0,0,886915223557.14,0,0,886960073829.32,,,,
MBT,M3,CZ09,cPTAC,0,0,893756662931.16,0,0,893965384301.27,,,,
MBT,M3,CZ10,cPTAC,0,0,901092799125.31,0,0,901092799125.31,,,,
MBT,M3,CZ11,cPTAC,0,0,885787025761.87,0,0,887025517915.16,,,,
MBT,M3,CZ12,cPTAC,0,0,780490074571.55,0,0,783605016965.93,,,,
MBT,M3,CZ13,cPTAC,0,0,949531757031.99,0,0,949647055585.18,,,,
MBT,M3,CZ14,cPTAC,0,0,912937630994.35,0,0,913663590488.12,,,,
MBT,M3,CZ15,cPTAC,0,0,1307600708579.84,0,0,1307600708579.84,,,,
MBT,M3,CZ16,cPTAC,0,0,623604849332.9,0,0,623604849332.9,,,,
