Building Type,Run Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy,,,,
MBT,M2,CZ15,cPTAC,0.0,0.0,28376838334.79,0.0,0.0,1447878391473.76,,,,
MBT,M2,CZ16,cPTAC,0.0,0.0,3160982618.33,0.0,0.0,762094589490.17,,,,
MBT,M2,CZ01,cPVVG,361560487.98,0.0,45082466.08,78686405984.23,0.0,476911231459.74,,,,
MBT,M2,CZ02,cPVVG,1449483032.81,0.0,1562879840.31,57433585148.03,0.0,681308499119.65,,,,
MBT,M2,CZ03,cPVVG,243054530.02,0.0,648368523.6,28105192257.16,0.0,653613172491.58,,,,
MBT,M2,CZ04,cPVVG,1524714183.1,0.0,3457407140.16,43320930229.5,0.0,807845501936.56,,,,
MBT,M2,CZ05,cPVVG,255448061.89,0.0,875008502.59,23793731258.67,0.0,663546086686.52,,,,
MBT,M2,CZ06,cPVVG,0.0,0.0,2026341230.3,2160320017.07,0.0,810313418961.37,,,,
MBT,M2,CZ07,cPVVG,0.0,0.0,1412113398.94,803066969.22,0.0,812472481436.2,,,,
MBT,M2,CZ08,cPVVG,0.0,0.0,3531987539.14,2771813555.35,0.0,915815603421.65,,,,
MBT,M2,CZ09,cPVVG,0.0,0.0,4279311006.09,6901641845.75,0.0,923033095282.01,,,,
MBT,M2,CZ10,cPVVG,0.0,0.0,3541962539.09,5259969961.33,0.0,926205378622.49,,,,
MBT,M2,CZ11,cPVVG,3185948552.9,0.0,8912440708.55,62817419015.75,0.0,909020483172.48,,,,
MBT,M2,CZ12,cPVVG,1190720378.65,0.0,4228123206.18,56928630169.99,0.0,806389548775.57,,,,
MBT,M2,CZ13,cPVVG,306773636.63,0.0,9722405175.97,43700642844.23,0.0,967143816859.92,,,,
MBT,M2,CZ14,cPVVG,847833258.85,0.0,6897312429.87,37722017228.08,0.0,935602528980.03,,,,
MBT,M2,CZ15,cPVVG,0.0,0.0,19957821529.56,3499776980.57,0.0,1325335816952.2,,,,
MBT,M2,CZ16,cPVVG,4801325343.24,0.0,2090904544.25,151285590620.04,0.0,656633700337.56,,,,
MBT,M3,CZ01,cDXGF,82587257463.88,0.0,359863266923.11,82587257463.88,0.0,361601696533.7,,,,
MBT,M3,CZ02,cDXGF,61721230836.48,0.0,513571456911.22,61721230836.48,0.0,520158103487.67,,,,
MBT,M3,CZ03,cDXGF,32746244209.81,0.0,492855168954.37,32746244209.81,0.0,499173991559.39,,,,
MBT,M3,CZ04,cDXGF,48440956686.78,0.0,615170336396.31,48440956686.78,0.0,622241385784.25,,,,
MBT,M3,CZ05,cDXGF,24921213716.47,0.0,501273986006.53,24921213716.47,0.0,505687872206.84,,,,
MBT,M3,CZ06,cDXGF,3150638889.18,0.0,620540378675.85,3150638889.18,0.0,623843521236.41,,,,
MBT,M3,CZ07,cDXGF,1425581331.88,0.0,624918052095.87,1425581331.88,0.0,624918052095.87,,,,
MBT,M3,CZ08,cDXGF,4344082800.39,0.0,706012427625.96,4344082800.39,0.0,706012427625.96,,,,
MBT,M3,CZ09,cDXGF,9305831536.2,0.0,711695361290.36,9305831536.2,0.0,711695361290.36,,,,
MBT,M3,CZ10,cDXGF,6861828136.89,0.0,717635919212.71,6861828136.89,0.0,717635919212.71,,,,
MBT,M3,CZ11,cDXGF,69206486029.54,0.0,703850527809.51,69206486029.54,0.0,704417525007.13,,,,
MBT,M3,CZ12,cDXGF,62437598202.46,0.0,619868196401.79,62437598202.46,0.0,622079539667.46,,,,
MBT,M3,CZ13,cDXGF,51699899398.48,0.0,751285589906.41,51699899398.48,0.0,751285589906.41,,,,
MBT,M3,CZ14,cDXGF,44551551669.14,0.0,723683357122.11,44551551669.14,0.0,724016344646.69,,,,
MBT,M3,CZ15,cDXGF,3922848670.31,0.0,1043664500989.3,3922848670.31,0.0,1043664500989.3,,,,
MBT,M3,CZ16,cDXGF,155008456686.58,0.0,495347123322.55,155008456686.58,0.0,495347123322.55,,,,
MBT,M3,CZ01,cDXHP,0.0,21468300559.48,360299140694.45,0.0,21468300559.48,360299140694.45,,,,
MBT,M3,CZ02,cDXHP,0.0,16176667851.07,519767331404.61,0.0,16176667851.07,519767331404.61,,,,
MBT,M3,CZ03,cDXHP,0.0,8169038202.81,498163674842.72,0.0,8169038202.81,498163674842.72,,,,
MBT,M3,CZ04,cDXHP,0.0,12805094167.81,622062614527.79,0.0,12805094167.81,622062614527.79,,,,
MBT,M3,CZ05,cDXHP,0.0,6286671693.22,503981572680.53,0.0,6286671693.22,503981572680.53,,,,
MBT,M3,CZ06,cDXHP,0.0,776596226.18,622290929902.74,0.0,776596226.18,622290929902.74,,,,
MBT,M3,CZ07,cDXHP,0.0,349735094.14,623816042197.96,0.0,349735094.14,623816042197.96,,,,
MBT,M3,CZ08,cDXHP,0.0,1085702338.06,706872651048.07,0.0,1085702338.06,706872651048.07,,,,
MBT,M3,CZ09,cDXHP,0.0,2380856099.82,712584314959.19,0.0,2380856099.82,712584314959.19,,,,
MBT,M3,CZ10,cDXHP,0.0,1761457181.3,718837437664.89,0.0,1761457181.3,718837437664.89,,,,
MBT,M3,CZ11,cDXHP,0.0,18312050007.76,706585635331.35,0.0,18312050007.76,706585635331.35,,,,
MBT,M3,CZ12,cDXHP,0.0,16290294804.24,622475897467.89,0.0,16290294804.24,622475897467.89,,,,
MBT,M3,CZ13,cDXHP,0.0,13421842394.76,753321072596.39,0.0,13421842394.76,753321072596.39,,,,
MBT,M3,CZ14,cDXHP,0.0,12710224088.01,724815434487.19,0.0,12710224088.01,724815434487.19,,,,
MBT,M3,CZ15,cDXHP,0.0,1022312724.54,1044322884242.98,0.0,1022312724.54,1044322884242.98,,,,
MBT,M3,CZ16,cDXHP,0.0,45129162426.5,492566820171.06,0.0,45394507768.17,492566820171.06,,,,
MBT,M3,CZ01,cPTAC,0.0,0.0,359055930305.15,0.0,0.0,360794358353.12,,,,
MBT,M3,CZ02,cPTAC,0.0,0.0,512813285998.65,0.0,0.0,519399934120.29,,,,
MBT,M3,CZ03,cPTAC,0.0,0.0,492393971258.97,0.0,0.0,498712792542.95,,,,
MBT,M3,CZ04,cPTAC,0.0,0.0,614485317530.51,0.0,0.0,621556368178.19,,,,
MBT,M3,CZ05,cPTAC,0.0,0.0,500600638149.76,0.0,0.0,505014523678.89,,,,
MBT,M3,CZ06,cPTAC,0.0,0.0,620459905690.16,0.0,0.0,623763048250.72,,,,
MBT,M3,CZ07,cPTAC,0.0,0.0,624865476598.63,0.0,0.0,624865476598.63,,,,
MBT,M3,CZ08,cPTAC,0.0,0.0,705893721429.98,0.0,0.0,705893721429.98,,,,
MBT,M3,CZ09,cPTAC,0.0,0.0,711462527216.97,0.0,0.0,711462527216.97,,,,
MBT,M3,CZ10,cPTAC,0.0,0.0,717459663094.61,0.0,0.0,717459663094.61,,,,
MBT,M3,CZ11,cPTAC,0.0,0.0,703177789524.37,0.0,0.0,703744786722.0,,,,
MBT,M3,CZ12,cPTAC,0.0,0.0,619309449493.46,0.0,0.0,621520792759.13,,,,
MBT,M3,CZ13,cPTAC,0.0,0.0,750879180174.93,0.0,0.0,750879180174.93,,,,
MBT,M3,CZ14,cPTAC,0.0,0.0,723070412468.73,0.0,0.0,723403399993.32,,,,
MBT,M3,CZ15,cPTAC,0.0,0.0,1043586315255.56,0.0,0.0,1043586315255.56,,,,
MBT,M3,CZ16,cPTAC,0.0,0.0,494062424159.02,0.0,0.0,494062424159.02,,,,
MBT,M3,CZ01,cPVVG,447471375.67,0.0,30280394.89,84362970459.69,0.0,358033857691.11,,,,
MBT,M3,CZ02,cPVVG,1791795756.57,0.0,999029465.8,63599647143.12,0.0,515182322037.64,,,,
MBT,M3,CZ03,cPVVG,553931843.07,0.0,399076314.98,33706584786.2,0.0,494353553507.68,,,,
MBT,M3,CZ04,cPVVG,1967765459.33,0.0,2146306856.55,49999429518.21,0.0,616427523524.75,,,,
MBT,M3,CZ05,cPVVG,401496282.63,0.0,536952478.09,25656291757.64,0.0,500684859368.5,,,,
MBT,M3,CZ06,cPVVG,0.0,0.0,1304470158.18,3277722925.07,0.0,617912653583.91,,,,
MBT,M3,CZ07,cPVVG,0.0,0.0,902424403.09,1483615073.8,0.0,618865192958.58,,,,
MBT,M3,CZ08,cPVVG,0.0,0.0,2277737157.26,4512231063.47,0.0,699484505485.69,,,,
MBT,M3,CZ09,cPVVG,0.0,0.0,2674941418.98,9647746344.06,0.0,704971284972.48,,,,
MBT,M3,CZ10,cPVVG,0.0,0.0,2263808928.17,7093584327.94,0.0,710957599925.2,,,,
MBT,M3,CZ11,cPVVG,3404552602.69,0.0,5702537685.73,71378288563.18,0.0,698078377731.19,,,,
MBT,M3,CZ12,cPVVG,1572625036.84,0.0,2709178470.33,64258097167.23,0.0,616357910739.55,,,,
MBT,M3,CZ13,cPVVG,790668601.6,0.0,6200186300.85,53204292646.87,0.0,744617316863.58,,,,
MBT,M3,CZ14,cPVVG,1170349205.97,0.0,4240764096.87,46127401712.24,0.0,717151071328.29,,,,
MBT,M3,CZ15,cPVVG,0.0,0.0,12656821673.08,4038798390.36,0.0,1034914331875.35,,,,
MBT,M3,CZ16,cPVVG,6014950070.11,0.0,1261242350.59,160946202345.66,0.0,489728866542.08,,,,
MBT,M4,CZ01,cDXGF,923769255.46,0.0,3860590.9,348689800384.94,0.0,178791247247.6,,,,
MBT,M4,CZ02,cDXGF,2540940221.86,0.0,1526359248.12,228018095112.53,0.0,474180865575.88,,,,
MBT,M4,CZ03,cDXGF,502790529.61,0.0,472785544.1,119708334991.88,0.0,413496715587.76,,,,
MBT,M4,CZ04,cDXGF,2242023204.14,0.0,4909633951.39,177922615006.52,0.0,662421153043.76,,,,
MBT,M4,CZ05,cDXGF,364818580.64,0.0,734131502.28,106833855567.5,0.0,427912634790.12,,,,
MBT,M4,CZ06,cDXGF,0.0,0.0,1397465616.72,13172241338.14,0.0,663915025621.86,,,,
MBT,M4,CZ07,cDXGF,0.0,0.0,882038758.56,7716934899.53,0.0,670700344683.93,,,,
MBT,M4,CZ08,cDXGF,0.0,0.0,3041140740.75,22325670516.0,0.0,830557915208.77,,,,
MBT,M4,CZ09,cDXGF,0.0,0.0,4164282300.54,36518947243.58,0.0,835975677028.13,,,,
MBT,M4,CZ10,cDXGF,0.0,0.0,4117448045.97,33292597303.91,0.0,867832688604.13,,,,
MBT,M4,CZ11,cDXGF,5260884865.65,0.0,14031961530.1,207214739061.97,0.0,856705702243.7,,,,
MBT,M4,CZ12,cDXGF,2147449503.62,0.0,5672438511.4,213061096921.33,0.0,671793512734.32,,,,
MBT,M4,CZ13,cDXGF,593659245.13,0.0,15516521074.8,165798922564.96,0.0,924241980683.51,,,,
MBT,M4,CZ14,cDXGF,2211397195.1,0.0,11099547800.74,166623361512.09,0.0,884580106929.55,,,,
MBT,M4,CZ15,cDXGF,0.0,0.0,36911551981.22,13837359369.78,0.0,1514377481862.24,,,,
MBT,M4,CZ16,cDXGF,11935049809.01,0.0,1795961305.01,407565125697.99,0.0,459199791429.03,,,,
MBT,M4,CZ01,cDXHP,0.0,235778773.4,3872269.59,0.0,88818769996.57,176200674750.04,,,,
MBT,M4,CZ02,cDXHP,0.0,657363197.77,1534914356.91,0.0,59833395760.35,474353558066.65,,,,
MBT,M4,CZ03,cDXHP,0.0,123969057.89,475122880.85,0.0,29565239583.44,409081285015.88,,,,
MBT,M4,CZ04,cDXHP,0.0,575072315.59,4847695115.57,0.0,48086698619.0,670762266232.44,,,,
MBT,M4,CZ05,cDXHP,0.0,93677915.1,738785018.0,0.0,27123906997.57,423969404044.95,,,,
MBT,M4,CZ06,cDXHP,0.0,0.0,1403650530.26,0.0,3193353905.82,653054210803.85,,,,
MBT,M4,CZ07,cDXHP,0.0,0.0,885098119.29,0.0,1878585534.7,661646900779.35,,,,
MBT,M4,CZ08,cDXHP,0.0,0.0,3040929013.67,0.0,5572123402.82,827446086340.25,,,,
MBT,M4,CZ09,cDXHP,0.0,0.0,4160916009.48,0.0,9239760295.24,835940486751.14,,,,
MBT,M4,CZ10,cDXHP,0.0,0.0,4094342365.98,0.0,8519178699.28,869476759405.56,,,,
MBT,M4,CZ11,cDXHP,0.0,1432570432.9,14060185511.5,0.0,54623585924.09,866346366130.55,,,,
MBT,M4,CZ12,cDXHP,0.0,553361711.96,5673960015.64,0.0,55456708834.14,675546498517.47,,,,
MBT,M4,CZ13,cDXHP,0.0,151319233.25,15582029050.31,0.0,43031952944.85,931446857720.08,,,,
MBT,M4,CZ14,cDXHP,0.0,684280373.82,11101386637.39,0.0,47749204230.02,894813784957.67,,,,
MBT,M4,CZ15,cDXHP,0.0,0.0,36852716646.98,0.0,3544139618.43,1516543560851.39,,,,
MBT,M4,CZ16,cDXHP,0.0,3857293241.1,1800458891.77,0.0,122028875624.9,460563734173.77,,,,
MBT,M4,CZ01,cPTAC,0.0,0.0,3855709.72,0.0,0.0,174050502979.99,,,,
MBT,M4,CZ02,cPTAC,0.0,0.0,1525274900.35,0.0,0.0,469949608840.41,,,,
MBT,M4,CZ03,cPTAC,0.0,0.0,472658244.92,0.0,0.0,411061926210.07,,,,
MBT,M4,CZ04,cPTAC,0.0,0.0,4905890314.06,0.0,0.0,657704994396.01,,,,
MBT,M4,CZ05,cPTAC,0.0,0.0,724542515.46,0.0,0.0,424053439772.16,,,,
MBT,M4,CZ06,cPTAC,0.0,0.0,1397316294.5,0.0,0.0,663372452092.01,,,,
MBT,M4,CZ07,cPTAC,0.0,0.0,882086772.82,0.0,0.0,670311434695.79,,,,
MBT,M4,CZ08,cPTAC,0.0,0.0,3040226339.51,0.0,0.0,829446548404.02,,,,
MBT,M4,CZ09,cPTAC,0.0,0.0,4163073996.85,0.0,0.0,834504229644.6,,,,
MBT,M4,CZ10,cPTAC,0.0,0.0,4116333371.08,0.0,0.0,866371703288.0,,,,
MBT,M4,CZ11,cPTAC,0.0,0.0,14031791370.35,0.0,0.0,853198966467.91,,,,
MBT,M4,CZ12,cPTAC,0.0,0.0,5671961213.66,0.0,0.0,668739525156.65,,,,
MBT,M4,CZ13,cPTAC,0.0,0.0,15516476474.56,0.0,0.0,922088128133.45,,,,
MBT,M4,CZ14,cPTAC,0.0,0.0,11096534829.6,0.0,0.0,880177256810.0,,,,
MBT,M4,CZ15,cPTAC,0.0,0.0,36911223790.25,0.0,0.0,1513744163609.12,,,,
MBT,M4,CZ16,cPTAC,0.0,0.0,1795803504.22,0.0,0.0,453370140859.55,,,,
MBT,M4,CZ01,cPVVG,1362754693.43,0.0,840216.27,525430047910.15,0.0,129663176780.73,,,,
MBT,M4,CZ02,cPVVG,4135405394.14,0.0,1069600708.38,362085887614.51,0.0,401644297007.41,,,,
MBT,M4,CZ03,cPVVG,982323545.33,0.0,266330639.87,201989862923.97,0.0,335323866869.33,,,,
MBT,M4,CZ04,cPVVG,4093087686.47,0.0,3706952585.94,297329022659.09,0.0,584410302498.5,,,,
MBT,M4,CZ05,cPVVG,961120202.38,0.0,438538847.66,186083671276.12,0.0,347918568445.06,,,,
MBT,M4,CZ06,cPVVG,0.0,0.0,867571606.65,35512030022.02,0.0,572074240567.11,,,,
MBT,M4,CZ07,cPVVG,0.0,0.0,496563343.65,25522721636.39,0.0,575745383665.77,,,,
MBT,M4,CZ08,cPVVG,0.0,0.0,1954485173.5,54082315982.86,0.0,733991184390.48,,,,
MBT,M4,CZ09,cPVVG,0.0,0.0,2672565975.33,78566063583.67,0.0,737368332048.93,,,,
MBT,M4,CZ10,cPVVG,0.0,0.0,2886460862.88,75806771401.63,0.0,772006236699.36,,,,
MBT,M4,CZ11,cPVVG,7539566308.21,0.0,11031323095.37,342810898656.28,0.0,775616476037.57,,,,
MBT,M4,CZ12,cPVVG,3857783271.66,0.0,4307494047.83,345213667755.24,0.0,595714587934.05,,,,
MBT,M4,CZ13,cPVVG,1685125949.32,0.0,12144372557.11,285637367518.54,0.0,840533531224.73,,,,
MBT,M4,CZ14,cPVVG,3472810939.79,0.0,8563623567.24,284515063187.13,0.0,799282310932.93,,,,
MBT,M4,CZ15,cPVVG,0.0,0.0,29048979975.52,33168641498.32,0.0,1404853356307.56,,,,
MBT,M4,CZ16,cPVVG,18281108988.28,0.0,1009496507.87,634463271549.76,0.0,378581538936.95,,,,
MBT,M5,CZ01,cDXGF,103546143815.62,0.0,294488926483.66,103546143815.62,0.0,294488926483.66,,,,
MBT,M5,CZ02,cDXGF,74323016562.59,0.0,480687571004.43,74323016562.59,0.0,486771422946.37,,,,
MBT,M5,CZ03,cDXGF,39474937855.4,0.0,455257835962.53,39474937855.4,0.0,455904165149.39,,,,
MBT,M5,CZ04,cDXGF,57654703805.32,0.0,589948278576.52,57654703805.32,0.0,606791229396.08,,,,
MBT,M5,CZ05,cDXGF,30059093867.95,0.0,463456914122.48,30059093867.95,0.0,464014387716.33,,,,
MBT,M5,CZ06,cDXGF,3800944267.13,0.0,621173533931.54,3800944267.13,0.0,628452782060.8,,,,
MBT,M5,CZ07,cDXGF,1713199447.03,0.0,628879589274.19,1713199447.03,0.0,630321308285.52,,,,
MBT,M5,CZ08,cDXGF,5189185231.55,0.0,724142218750.89,5189185231.55,0.0,732035774685.61,,,,
MBT,M5,CZ09,cDXGF,11113640364.6,0.0,719546256235.41,11113640364.6,0.0,725936108948.31,,,,
MBT,M5,CZ10,cDXGF,8162885067.44,0.0,737698082548.14,8162885067.44,0.0,745583535367.27,,,,
MBT,M5,CZ11,cDXGF,81416625730.77,0.0,705674852678.4,81416625730.77,0.0,723735043148.4,,,,
MBT,M5,CZ12,cDXGF,73641411855.34,0.0,607363176945.64,73641411855.34,0.0,618069397041.53,,,,
MBT,M5,CZ13,cDXGF,60156779227.06,0.0,770647158886.34,60156779227.06,0.0,780200735479.54,,,,
MBT,M5,CZ14,cDXGF,53636780993.6,0.0,711538737543.3,53636780993.6,0.0,727292942825.02,,,,
MBT,M5,CZ15,cDXGF,4539360947.75,0.0,1140675856058.63,4539360947.75,0.0,1161421226127.49,,,,
MBT,M5,CZ16,cDXGF,187133043634.78,0.0,436718581676.1,187133043634.78,0.0,436718581676.1,,,,
MBT,M5,CZ01,cDXHP,0.0,30838973290.72,319320543323.57,0.0,31402054307.65,319320543323.57,,,,
MBT,M5,CZ02,cDXHP,0.0,22741948012.98,508643564672.01,0.0,22831389654.34,508643564672.01,,,,
MBT,M5,CZ03,cDXHP,0.0,11195835719.59,479059695917.62,0.0,11195835719.59,479059695917.62,,,,
MBT,M5,CZ04,cDXHP,0.0,17928731514.64,620776736794.25,0.0,17928731514.64,621028192594.49,,,,
MBT,M5,CZ05,cDXHP,0.0,8747257962.14,486288638465.02,0.0,8747257962.14,486288638465.02,,,,
MBT,M5,CZ06,cDXHP,0.0,1051613752.36,644383638807.81,0.0,1051613752.36,644383638807.81,,,,
MBT,M5,CZ07,cDXHP,0.0,471417241.03,644587580552.75,0.0,471417241.03,644587580552.75,,,,
MBT,M5,CZ08,cDXHP,0.0,1464269646.95,746077834362.36,0.0,1464269646.95,746343571967.85,,,,
MBT,M5,CZ09,cDXHP,0.0,3230172506.28,737969043797.88,0.0,3230172506.28,738477662226.77,,,,
MBT,M5,CZ10,cDXHP,0.0,2389812550.28,755493718001.84,0.0,2389812550.28,756004311122.68,,,,
MBT,M5,CZ11,cDXHP,0.0,24956587667.76,733557947825.71,0.0,24956587667.76,733855208234.54,,,,
MBT,M5,CZ12,cDXHP,0.0,22217868636.78,635189371365.98,0.0,22217868636.78,635189371365.98,,,,
MBT,M5,CZ13,cDXHP,0.0,17915094235.33,790408554589.7,0.0,17915094235.33,790645191725.62,,,,
MBT,M5,CZ14,cDXHP,0.0,18328810009.12,732113111077.09,0.0,18328810009.12,732243828055.0,,,,
MBT,M5,CZ15,cDXHP,0.0,1340733904.22,1147252968718.01,0.0,1340733904.22,1162069627169.78,,,,
MBT,M5,CZ16,cDXHP,0.0,65470846244.23,451088432376.17,0.0,66818108801.51,451088432376.17,,,,
MBT,M5,CZ01,cPTAC,0.0,0.0,289531693130.84,0.0,0.0,289531693130.84,,,,
MBT,M5,CZ02,cPTAC,0.0,0.0,476156137482.27,0.0,0.0,482239989358.23,,,,
MBT,M5,CZ03,cPTAC,0.0,0.0,452467987535.79,0.0,0.0,453114316722.65,,,,
MBT,M5,CZ04,cPTAC,0.0,0.0,586179108187.85,0.0,0.0,603049548606.4,,,,
MBT,M5,CZ05,cPTAC,0.0,0.0,460321982363.91,0.0,0.0,460879455921.19,,,,
MBT,M5,CZ06,cPTAC,0.0,0.0,620536632897.79,0.0,0.0,627815881027.04,,,,
MBT,M5,CZ07,cPTAC,0.0,0.0,628415963213.07,0.0,0.0,629857682224.4,,,,
MBT,M5,CZ08,cPTAC,0.0,0.0,723101131724.04,0.0,0.0,730994687658.75,,,,
MBT,M5,CZ09,cPTAC,0.0,0.0,718144626264.36,0.0,0.0,724534478977.26,,,,
MBT,M5,CZ10,cPTAC,0.0,0.0,736468539032.46,0.0,0.0,744353991851.59,,,,
MBT,M5,CZ11,cPTAC,0.0,0.0,701593407267.11,0.0,0.0,719653597737.11,,,,
MBT,M5,CZ12,cPTAC,0.0,0.0,603560297311.63,0.0,0.0,614266517407.31,,,,
MBT,M5,CZ13,cPTAC,0.0,0.0,767931658679.04,0.0,0.0,777485235272.24,,,,
MBT,M5,CZ14,cPTAC,0.0,0.0,708024793230.02,0.0,0.0,723778998389.05,,,,
MBT,M5,CZ15,cPTAC,0.0,0.0,1140208907096.35,0.0,0.0,1160954277165.21,,,,
MBT,M5,CZ16,cPTAC,0.0,0.0,430252960858.03,0.0,0.0,430252960858.03,,,,
MBT,M5,CZ01,cPVVG,530038674.54,0.0,12649156.42,104967845228.69,0.0,291308878705.13,,,,
MBT,M5,CZ02,cPVVG,2061751621.2,0.0,863719531.22,75861053570.04,0.0,481895113355.69,,,,
MBT,M5,CZ03,cPVVG,628886290.16,0.0,326743061.17,40279756224.74,0.0,451148527836.85,,,,
MBT,M5,CZ04,cPVVG,2230782847.17,0.0,2053071056.51,59067445571.27,0.0,601029882995.3,,,,
MBT,M5,CZ05,cPVVG,457750745.2,0.0,489539342.71,30637504704.54,0.0,459094561728.09,,,,
MBT,M5,CZ06,cPVVG,0.0,0.0,1159119200.63,3932388074.96,0.0,622125694731.23,,,,
MBT,M5,CZ07,cPVVG,0.0,0.0,758334274.67,1773632326.29,0.0,623892174153.8,,,,
MBT,M5,CZ08,cPVVG,0.0,0.0,2089296616.62,5360475586.02,0.0,725095692649.01,,,,
MBT,M5,CZ09,cPVVG,0.0,0.0,2484944095.58,11465273373.4,0.0,718904756964.46,,,,
MBT,M5,CZ10,cPVVG,0.0,0.0,2070787238.57,8393622566.77,0.0,738521633660.55,,,,
MBT,M5,CZ11,cPVVG,3972982685.1,0.0,5908724157.86,83546388175.46,0.0,717224132099.24,,,,
MBT,M5,CZ12,cPVVG,1803624733.42,0.0,2554377329.15,75350885439.6,0.0,612277773241.95,,,,
MBT,M5,CZ13,cPVVG,891368428.92,0.0,6358654062.5,61674027826.51,0.0,773238827068.06,,,,
MBT,M5,CZ14,cPVVG,1390798715.3,0.0,4257330624.71,55151030817.48,0.0,720376823278.49,,,,
MBT,M5,CZ15,cPVVG,0.0,0.0,13639054061.67,4666872214.83,0.0,1151774324383.01,,,,
MBT,M5,CZ16,cPVVG,7212200231.17,0.0,1038724306.02,192880357031.06,0.0,431611678085.28,,,,
MFmCmn,M1,CZ01,cDXGF,1088251519.76,0.0,44555490.62,48967543381.17,0.0,3284368876.69,,,,
MFmCmn,M1,CZ02,cDXGF,927005401.92,0.0,2025064257.75,28841473438.53,0.0,54042061708.83,,,,
MFmCmn,M1,CZ03,cDXGF,329574955.82,0.0,653551349.37,17546208100.33,0.0,25869046428.13,,,,
MFmCmn,M1,CZ04,cDXGF,724052044.55,0.0,4181428550.17,21413979682.22,0.0,86703155820.11,,,,
MFmCmn,M1,CZ05,cDXGF,250687516.79,0.0,669254826.28,14194214425.08,0.0,34147034008.42,,,,
MFmCmn,M1,CZ06,cDXGF,0.0,0.0,1571836552.47,2603428525.77,0.0,65791477059.04,,,,
MFmCmn,M1,CZ07,cDXGF,0.0,0.0,1592378516.08,1564448608.96,0.0,71642508680.32,,,,
MFmCmn,M1,CZ08,cDXGF,734366.6,0.0,3502642238.97,3426668721.46,0.0,107078358740.59,,,,
MFmCmn,M1,CZ09,cDXGF,26468623.89,0.0,4148441882.36,5146279691.57,0.0,110061647280.99,,,,
MFmCmn,M1,CZ10,cDXGF,33475482.72,0.0,3618507030.51,4594508934.87,0.0,109726806164.86,,,,
MFmCmn,M1,CZ11,cDXGF,1706697834.73,0.0,7144122592.92,27985324338.87,0.0,120765482179.11,,,,
MFmCmn,M1,CZ12,cDXGF,773492760.4,0.0,3829246175.17,25695275360.28,0.0,83731513504.92,,,,
MFmCmn,M1,CZ13,cDXGF,333838205.4,0.0,7570302260.65,19865354962.34,0.0,126300550796.27,,,,
MFmCmn,M1,CZ14,cDXGF,627903183.53,0.0,6177772550.39,18296452628.24,0.0,121002922641.62,,,,
MFmCmn,M1,CZ15,cDXGF,33728925.17,0.0,13109605623.45,1473813999.76,0.0,214125299570.78,,,,
MFmCmn,M1,CZ16,cDXGF,4100718352.87,0.0,1512580746.69,53355469447.45,0.0,46391430628.96,,,,
MFmCmn,M1,CZ01,cDXHP,0.0,292619593.06,44979853.75,0.0,12318551423.51,3298222740.03,,,,
MFmCmn,M1,CZ02,cDXHP,0.0,249100545.3,2037859924.43,0.0,7545564703.79,54601259882.34,,,,
MFmCmn,M1,CZ03,cDXHP,0.0,81149822.06,658781176.82,0.0,4285436457.9,26306173370.4,,,,
MFmCmn,M1,CZ04,cDXHP,0.0,193563471.34,4195768877.56,0.0,5778951421.9,87585527899.39,,,,
MFmCmn,M1,CZ05,cDXHP,0.0,63592152.11,675963043.96,0.0,3564396635.93,34655697324.49,,,,
MFmCmn,M1,CZ06,cDXHP,0.0,0.0,1574443761.47,0.0,623311264.79,66422848554.56,,,,
MFmCmn,M1,CZ07,cDXHP,0.0,0.0,1594132405.18,0.0,375306588.23,72125353592.13,,,,
MFmCmn,M1,CZ08,cDXHP,0.0,191181.65,3507470428.89,0.0,843683748.66,107675298918.26,,,,
MFmCmn,M1,CZ09,cDXHP,0.0,7192616.53,4153759970.57,0.0,1287828555.79,110575658023.82,,,,
MFmCmn,M1,CZ10,cDXHP,0.0,9023356.07,3621946104.59,0.0,1167618537.59,110090105557.16,,,,
MFmCmn,M1,CZ11,cDXHP,0.0,471020556.38,7161834819.7,0.0,7363749871.28,121481665061.74,,,,
MFmCmn,M1,CZ12,cDXHP,0.0,204922530.12,3846455096.94,0.0,6693006505.68,84537287203.02,,,,
MFmCmn,M1,CZ13,cDXHP,0.0,87206737.74,7586705362.05,0.0,5152556439.95,126944431949.96,,,,
MFmCmn,M1,CZ14,cDXHP,0.0,197480111.95,6185768715.9,0.0,5262850710.21,121623328275.87,,,,
MFmCmn,M1,CZ15,cDXHP,0.0,9293142.05,13110409712.89,0.0,378542803.32,214137215630.12,,,,
MFmCmn,M1,CZ16,cDXHP,0.0,1322063029.51,1512825979.82,0.0,16095102295.57,46785528451.32,,,,
MFmCmn,M1,CZ01,cPTAC,0.0,0.0,44284944.69,0.0,0.0,5922126227.67,,,,
MFmCmn,M1,CZ02,cPTAC,0.0,0.0,2024476230.57,0.0,0.0,56531102291.12,,,,
MFmCmn,M1,CZ03,cPTAC,0.0,0.0,653653623.14,0.0,0.0,29437654607.87,,,,
MFmCmn,M1,CZ04,cPTAC,0.0,0.0,4180219338.2,0.0,0.0,88939291121.3,,,,
MFmCmn,M1,CZ05,cPTAC,0.0,0.0,668951659.55,0.0,0.0,37585377545.4,,,,
