File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Value/Program Version and Build,Value/Weather File,Area/Conditioned Total,Electricity Intensity/HVAC,Natural Gas Intensity/HVAC,Electricity/Heating,Electricity/Cooling,Electricity/Interior Lighting,Electricity/Exterior Lighting,Electricity/Interior Equipment,Electricity/Exterior Equipment,Electricity/Fans,Electricity/Pumps,Electricity/Heat Rejection,Electricity/Humidification,Electricity/Heat Recovery,Electricity/Water Systems,Electricity/Refrigeration,Electricity/Generators,Electricity/Total End Uses,Natural Gas/Heating,Natural Gas/Cooling,Natural Gas/Interior Lighting,Natural Gas/Exterior Lighting,Natural Gas/Interior Equipment,Natural Gas/Exterior Equipment,Natural Gas/Fans,Natural Gas/Pumps,Natural Gas/Heat Rejection,Natural Gas/Humidification,Natural Gas/Heat Recovery,Natural Gas/Water Systems,Natural Gas/Refrigeration,Natural Gas/Generators,Natural Gas/Total End Uses,Unmet Heating,Unmet Cooling,Area/CLASSROOM G.E1,Area/CLASSROOM G.NNE2,Area/CLASSROOM G.SSE3,Area/CLASSROOM G.W4,Area/CLASSROOM E1 WEST PERIM (G.W1),Area/CLASSROOM E2 NORTH PERIM (G.N3),Area/CLASSROOM E2 SOUTH PERIM (G.S2),Area/CLASSROOM E2 WEST PERIM (G.W1),Area/CLASSROOM E4 CORE (G.C6),Area/CLASSROOM E4 EAST PERIM (G.E2),Area/CLASSROOM E4 NORTH PERIM (G.N3),Area/CLASSROOM E4 SOUTH PERIM (G.S1),Area/CLASSROOM E4 WEST PERIM (G.W4),Area/COMPUTER CLASSROOM E4 CORE SPC (G.C5),Area/CLASSROOM EL1 SPC (G.1),Electricity:Facility [J](Hourly)
SWHC012-05 Occupancy Sensor_Ex/runs/CZ06/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ06,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:28",CA_LOS-ANGELES-IAP - USA Custom-722950 WMO#=722950,89.3,52.04,35.77,6.93,635.36,2170.58,0.0,2139.72,0.0,4005.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8957.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3194.52,0.0,0.0,3194.52,0.0,0.0,,,,,,,,,,,,,,,89.3,4014841.883711879
SWHC012-05 Occupancy Sensor_Ex/runs/CZ06/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ06,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:28",CA_LOS-ANGELES-IAP - USA Custom-722950 WMO#=722950,89.3,48.73,35.77,82.19,969.45,2170.58,0.0,2139.72,0.0,3299.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8661.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3194.5,0.0,0.0,3194.5,0.0,0.0,,,,,,,,,,,,,,,89.3,3323365.6262991494
SWHC012-05 Occupancy Sensor_Ex/runs/CZ06/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ06,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:28",CA_LOS-ANGELES-IAP - USA Custom-722950 WMO#=722950,5059.32,70.35,46.89,0.0,89179.41,197273.03,0.0,258328.15,0.0,266739.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811519.89,23762.5,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,213469.17,0.0,0.0,301325.97,0.17,9.67,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,373668200.6173386
SWHC012-05 Occupancy Sensor_Ex/runs/CZ07/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ07,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:29",CA_SAN-DIEGO-LINDBERGH-F - USA Custom-722900 WMO#=722900,2322.43,61.91,32.12,0.0,38861.45,63471.11,0.0,82070.96,0.0,104913.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289317.37,2129.85,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,72461.95,0.0,0.0,117264.33,0.0,7.67,534.27,308.54,308.54,311.6,,,,,,,,,,,,133902422.94095033
SWHC012-05 Occupancy Sensor_Ex/runs/CZ06/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ06,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:29",CA_LOS-ANGELES-IAP - USA Custom-722950 WMO#=722950,5059.32,64.96,47.5,0.0,106165.02,197273.03,0.0,258328.15,0.0,222472.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784238.41,26867.14,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,213456.03,0.0,0.0,304417.47,0.0,9.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,358823357.6216103
SWHC012-05 Occupancy Sensor_Ex/runs/CZ07/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ07,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:29",CA_SAN-DIEGO-LINDBERGH-F - USA Custom-722900 WMO#=722900,89.3,53.61,35.39,5.94,735.64,2170.58,0.0,2139.72,0.0,4045.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9097.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3159.85,0.0,0.0,3159.85,0.0,0.17,,,,,,,,,,,,,,,89.3,4345415.128090577
SWHC012-05 Occupancy Sensor_Ex/runs/CZ07/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ07,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:30",CA_SAN-DIEGO-LINDBERGH-F - USA Custom-722900 WMO#=722900,89.3,50.39,35.39,79.05,1157.95,2170.58,0.0,2139.72,0.0,3262.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8809.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3159.85,0.0,0.0,3159.85,0.0,0.0,,,,,,,,,,,,,,,89.3,3630391.0474464
SWHC012-05 Occupancy Sensor_Ex/runs/CZ07/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ07,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:29",CA_SAN-DIEGO-LINDBERGH-F - USA Custom-722900 WMO#=722900,2322.43,53.41,32.6,0.0,43956.74,63471.11,0.0,82070.96,0.0,80083.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269582.68,3254.99,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,72446.58,0.0,0.0,118374.1,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,116142432.86029857
SWHC012-05 Occupancy Sensor_Ex/runs/CZ07/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ07,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:34",CA_SAN-DIEGO-LINDBERGH-F - USA Custom-722900 WMO#=722900,5059.32,71.43,46.13,0.0,96793.01,197273.03,0.0,258328.15,0.0,264613.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817007.96,22626.31,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,210772.58,0.0,0.0,297493.19,0.17,9.67,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,419916943.72253466
SWHC012-05 Occupancy Sensor_Ex/runs/CZ08/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ08,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:36",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2322.43,66.6,32.48,0.0,43723.54,63471.11,0.0,82070.96,0.0,110949.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300215.6,3111.75,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,72315.78,0.0,0.0,118100.06,0.0,6.17,534.27,308.54,308.54,311.6,,,,,,,,,,,,147040684.02107555
SWHC012-05 Occupancy Sensor_Ex/runs/CZ08/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ08,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:36",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,89.3,60.39,35.33,11.23,987.07,2170.58,0.0,2139.72,0.0,4394.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9703.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3154.78,0.0,0.0,3154.78,0.0,0.0,,,,,,,,,,,,,,,89.3,5583450.2387635615
SWHC012-05 Occupancy Sensor_Ex/runs/CZ07/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ07,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:36",CA_SAN-DIEGO-LINDBERGH-F - USA Custom-722900 WMO#=722900,5059.32,66.16,46.76,0.0,114862.0,197273.03,0.0,258328.15,0.0,219855.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790318.3,25843.32,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,210753.69,0.0,0.0,300691.32,0.0,3.5,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,411690057.9183332
SWHC012-05 Occupancy Sensor_Ex/runs/CZ08/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ08,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:36",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,89.3,57.96,35.33,111.23,1452.79,2170.58,0.0,2139.72,0.0,3611.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9485.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3154.76,0.0,0.0,3154.76,0.0,0.0,,,,,,,,,,,,,,,89.3,5174304.106716322
SWHC012-05 Occupancy Sensor_Ex/runs/CZ08/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ08,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:36",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,2322.43,57.53,33.28,0.0,49505.45,63471.11,0.0,82070.96,0.0,84095.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279143.08,4975.38,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,72305.46,0.0,0.0,119953.37,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,126031131.3489236
SWHC012-05 Occupancy Sensor_Ex/runs/CZ09/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ09,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:37",CA_LOS-ANGELES-DOWNTOWN- - USA Custom-722874 WMO#=722874,89.3,67.46,34.93,6.71,1289.61,2170.58,0.0,2139.72,0.0,4727.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10334.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3119.5,0.0,0.0,3119.5,0.0,0.33,,,,,,,,,,,,,,,89.3,6043205.029311514
SWHC012-05 Occupancy Sensor_Ex/runs/CZ08/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ08,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:36",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5059.32,72.84,48.51,0.0,137775.33,197273.03,0.0,258328.15,0.0,230723.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824100.42,35057.49,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,210382.76,0.0,0.0,309534.55,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,440622197.1481389
SWHC012-05 Occupancy Sensor_Ex/runs/CZ09/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ09,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:37",CA_LOS-ANGELES-DOWNTOWN- - USA Custom-722874 WMO#=722874,2322.43,62.49,32.26,0.0,56519.79,63471.11,0.0,82070.96,0.0,88606.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290668.5,3626.27,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,71306.98,0.0,0.0,117605.79,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,130385468.69692299
SWHC012-05 Occupancy Sensor_Ex/runs/CZ09/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ09,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:37",CA_LOS-ANGELES-DOWNTOWN- - USA Custom-722874 WMO#=722874,89.3,64.12,34.93,79.67,1779.69,2170.58,0.0,2139.72,0.0,3866.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10035.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3119.49,0.0,0.0,3119.49,0.0,0.0,,,,,,,,,,,,,,,89.3,5588475.655898619
SWHC012-05 Occupancy Sensor_Ex/runs/CZ09/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ09,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:36",CA_LOS-ANGELES-DOWNTOWN- - USA Custom-722874 WMO#=722874,2322.43,73.16,31.72,0.0,50824.02,63471.11,0.0,82070.96,0.0,119079.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315445.93,2337.01,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,71328.89,0.0,0.0,116338.43,0.0,7.67,534.27,308.54,308.54,311.6,,,,,,,,,,,,159105162.51327246
SWHC012-05 Occupancy Sensor_Ex/runs/CZ08/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ08,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:36",CA_LONG-BEACH-DAUGHERTY- - USA Custom-722970 WMO#=722970,5059.32,78.1,47.6,0.0,118448.89,197273.03,0.0,258328.15,0.0,276702.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850752.2,30428.66,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,210397.36,0.0,0.0,304920.32,0.17,8.17,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,453830901.2855844
SWHC012-05 Occupancy Sensor_Ex/runs/CZ09/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ09,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:37",CA_LOS-ANGELES-DOWNTOWN- - USA Custom-722874 WMO#=722874,5059.32,85.2,45.92,0.0,138076.62,197273.03,0.0,258328.15,0.0,292973.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886650.84,24818.25,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,207511.87,0.0,0.0,296424.42,0.17,9.67,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,479547086.7727188
SWHC012-05 Occupancy Sensor_Ex/runs/CZ10/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ10,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:46",CA_RIVERSIDE-MUNI - USA Custom-722869 WMO#=722869,89.3,71.88,34.61,241.21,2267.35,2170.58,0.0,2139.72,0.0,3909.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10728.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.26,0.0,0.0,3090.26,0.0,0.0,,,,,,,,,,,,,,,89.3,8655972.822822336
SWHC012-05 Occupancy Sensor_Ex/runs/CZ10/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ10,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:41",CA_RIVERSIDE-MUNI - USA Custom-722869 WMO#=722869,2322.43,65.7,35.2,0.0,65677.72,63471.11,0.0,82070.96,0.0,86899.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298119.14,11256.19,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,70492.78,0.0,0.0,124421.5,0.0,0.0,534.27,308.54,308.54,311.6,,,,,,,,,,,,204412219.60515898
SWHC012-05 Occupancy Sensor_Ex/runs/CZ09/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ09,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:39",CA_LOS-ANGELES-DOWNTOWN- - USA Custom-722874 WMO#=722874,5059.32,79.34,46.6,0.0,158815.6,197273.03,0.0,258328.15,0.0,242585.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857002.16,28271.41,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,207483.27,0.0,0.0,299848.98,0.0,0.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,466447782.22078395
SWHC012-05 Occupancy Sensor_Ex/runs/CZ10/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ10,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:41",CA_RIVERSIDE-MUNI - USA Custom-722869 WMO#=722869,89.3,75.56,34.61,52.41,1732.08,2170.58,0.0,2139.72,0.0,4962.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11057.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.28,0.0,0.0,3090.28,0.0,0.33,,,,,,,,,,,,,,,89.3,8285298.458897483
SWHC012-05 Occupancy Sensor_Ex/runs/CZ10/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ10,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:39",CA_RIVERSIDE-MUNI - USA Custom-722869 WMO#=722869,2322.43,76.63,33.05,0.0,59850.08,63471.11,0.0,82070.96,0.0,118109.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323501.9,6253.65,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,70506.94,0.0,0.0,119433.12,0.0,3.33,534.27,308.54,308.54,311.6,,,,,,,,,,,,219908167.00000855
SWHC012-05 Occupancy Sensor_Ex/runs/CZ10/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF-NoOccSens/instance-out.sql,CZ10,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:46",CA_RIVERSIDE-MUNI - USA Custom-722869 WMO#=722869,5059.32,89.69,53.43,0.0,203099.62,197273.03,0.0,258328.15,0.0,250680.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909381.66,64610.9,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,205683.42,0.0,0.0,334388.61,0.0,1.17,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,744763526.882637
SWHC012-05 Occupancy Sensor_Ex/runs/CZ10/ESe&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ10,ESe,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:46",CA_RIVERSIDE-MUNI - USA Custom-722869 WMO#=722869,5059.32,94.75,51.28,0.0,181711.99,197273.03,0.0,258328.15,0.0,297667.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934981.07,53748.9,0.0,0.0,0.0,64094.3,0.0,0.0,0.0,0.0,0.0,0.0,205713.26,0.0,0.0,323556.46,2.33,4.0,,,,,348.47,194.37,194.37,153.88,167.05,150.43,385.38,385.38,150.43,71.59,,730784410.739743
SWHC012-05 Occupancy Sensor_Ex/runs/CZ11/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP/instance-out.sql,CZ11,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:46",CA_RED-BLUFF-MUNI-AP - USA Custom-725910 WMO#=725910,89.3,96.55,35.18,221.37,2192.3,2170.58,0.0,2139.72,0.0,6208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12931.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3141.9,0.0,0.0,3141.9,0.0,0.0,,,,,,,,,,,,,,,89.3,10874373.296496684
SWHC012-05 Occupancy Sensor_Ex/runs/CZ11/EPr&0&cDXGF&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXGF/instance-out.sql,CZ11,EPr,0,cDXGF,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXGF,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:46",CA_RED-BLUFF-MUNI-AP - USA Custom-725910 WMO#=725910,2322.43,82.23,38.15,0.0,64518.41,63471.11,0.0,82070.96,0.0,126451.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336511.71,16604.24,0.0,0.0,0.0,42672.53,0.0,0.0,0.0,0.0,0.0,0.0,71986.93,0.0,0.0,131263.71,0.0,0.67,534.27,308.54,308.54,311.6,,,,,,,,,,,,269344327.689833
SWHC012-05 Occupancy Sensor_Ex/runs/CZ11/ERC&0&cDXHP&Ex&HV_Tech__OccSens/NE-HV_Tech-OccSens-cDXHP-NoOccSens/instance-out.sql,CZ11,ERC,0,cDXHP,Ex,HV_Tech,OccSens,NE-HV_Tech-OccSens-cDXHP-NoOccSens,"EnergyPlus, Version 22.2.0-c249759bad, YMD=2025.09.29 02:46",CA_RED-BLUFF-MUNI-AP - USA Custom-725910 WMO#=725910,89.3,92.21,35.18,632.33,2716.98,2170.58,0.0,2139.72,0.0,4885.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12544.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3141.87,0.0,0.0,3141.87,0.0,0.0,,,,,,,,,,,,,,,89.3,11573456.190078478
