File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ08/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3726881.3,168694.88,940955.86,625795.42,0.0,1182847.3,0.0,532050.69,38131.15,0.0,0.0,0.0,238406.02,0.0,0.0,3137.10,940955.86,165557.78,0.00,1139112.10,43735.20
CZ08/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3720704.8899999997,168835.94,940198.16,625795.42,0.0,1182847.3,0.0,526491.86,38128.77,0.0,0.0,0.0,238407.44,0.0,0.0,3204.25,940198.16,165631.69,0.00,1139112.10,43735.20
CZ08/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3711875.44,169024.16,939128.72,625795.42,0.0,1182847.3,0.0,518543.88,38128.58,0.0,0.0,0.0,238407.39,0.0,0.0,3302.18,939128.72,165721.98,0.00,1139112.10,43735.20
CZ08/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,5287444.34,1182569.01,397913.61,438466.02,0.0,2167645.51,0.0,942030.0,554.55,0.0,0.0,0.0,158265.62,0.0,0.0,4873.35,397913.61,1177695.66,0.00,1394057.91,773587.60
CZ08/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,5281903.83,1182737.31,397185.1,438466.02,0.0,2167645.51,0.0,937049.74,554.54,0.0,0.0,0.0,158265.59,0.0,0.0,4971.24,397185.10,1177766.07,0.00,1394057.91,773587.60
CZ08/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,5273995.35,1182981.46,396146.96,438466.02,0.0,2167645.51,0.0,929935.26,554.54,0.0,0.0,0.0,158265.59,0.0,0.0,5113.78,396146.96,1177867.68,0.00,1394057.91,773587.60
CZ08/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,889168.32,4711.23,119482.19,153603.74,0.0,239893.0,0.0,326985.06,3.37,0.0,0.0,0.0,44489.72,0.0,0.0,4711.23,119482.19,0.00,0.00,239893.00,0.00
CZ08/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,882105.97,4857.46,118685.08,153603.74,0.0,239893.0,0.0,320573.59,3.37,0.0,0.0,0.0,44489.73,0.0,0.0,4857.46,118685.08,0.00,0.00,239893.00,0.00
CZ08/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,872026.45,5073.16,117549.11,153603.74,0.0,239893.0,0.0,311414.34,3.37,0.0,0.0,0.0,44489.72,0.0,0.0,5073.16,117549.11,0.00,0.00,239893.00,0.00
CZ08/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,159652.6,1591.29,38772.34,34352.14,0.0,22443.33,0.0,54861.63,3.36,0.0,0.0,0.0,7628.5,0.0,0.0,1591.29,38772.34,0.00,0.00,22191.36,251.97
CZ08/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,158472.76,1620.2,38621.57,34352.14,0.0,22443.33,0.0,53803.65,3.36,0.0,0.0,0.0,7628.5,0.0,0.0,1620.20,38621.57,0.00,0.00,22191.36,251.97
CZ08/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,156788.26,1662.15,38406.52,34352.14,0.0,22443.33,0.0,52292.26,3.36,0.0,0.0,0.0,7628.5,0.0,0.0,1662.15,38406.52,0.00,0.00,22191.36,251.97
CZ08/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,806945.23,11635.02,112135.76,103109.51,0.0,347425.87,0.0,125070.27,29.88,0.0,0.0,0.0,107538.91,0.0,0.0,1853.13,112135.76,9781.89,0.00,281574.59,65851.28
CZ08/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,805148.0599999999,11696.289999999999,111898.3,103109.51,0.0,347425.87,0.0,123456.37,29.96,0.0,0.0,0.0,107531.77,0.0,0.0,1879.22,111898.30,9817.07,0.00,281574.59,65851.28
CZ08/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,802503.84,11731.38,111548.32,103109.51,0.0,347425.87,0.0,121134.72,29.99,0.0,0.0,0.0,107524.06,0.0,0.0,1916.98,111548.32,9814.40,0.00,281574.59,65851.28
CZ08/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2137094.62,9842.02,360767.82,239041.7,0.0,829334.66,0.0,586138.36,2932.91,0.0,0.0,0.0,109037.15,0.0,0.0,1433.70,360767.82,8408.32,0.00,829334.66,0.00
CZ08/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2125075.2800000003,9890.220000000001,359310.62,239041.7,0.0,829334.66,0.0,575527.81,2933.02,0.0,0.0,0.0,109037.25,0.0,0.0,1479.77,359310.62,8410.45,0.00,829334.66,0.00
CZ08/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2107898.1799999997,9957.44,357232.16,239041.7,0.0,829334.66,0.0,560362.04,2933.02,0.0,0.0,0.0,109037.15,0.0,0.0,1548.58,357232.16,8408.86,0.00,829334.66,0.00
CZ08/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,112193.94,406.94,15962.5,12106.19,0.0,29387.4,0.0,33898.69,1.13,0.0,0.0,0.0,20431.08,0.0,0.0,406.94,15962.50,0.00,0.00,29387.40,0.00
CZ08/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,111452.26,418.4,15874.11,12106.19,0.0,29387.4,0.0,33233.94,1.13,0.0,0.0,0.0,20431.08,0.0,0.0,418.40,15874.11,0.00,0.00,29387.40,0.00
CZ08/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,110393.58,435.24,15748.15,12106.19,0.0,29387.4,0.0,32284.39,1.13,0.0,0.0,0.0,20431.08,0.0,0.0,435.24,15748.15,0.00,0.00,29387.40,0.00
CZ08/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,99930.04,513.72,12192.94,6626.33,0.0,37903.17,0.0,18876.09,3.37,0.0,0.0,0.0,23814.42,0.0,0.0,496.26,12192.94,17.46,0.00,18423.46,19479.71
CZ08/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,99674.28,522.58,12162.87,6626.33,0.0,37903.17,0.0,18641.53,3.37,0.0,0.0,0.0,23814.42,0.0,0.0,505.10,12162.87,17.48,0.00,18423.46,19479.71
CZ08/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,99309.28,535.4499999999999,12120.08,6626.33,0.0,37903.17,0.0,18306.45,3.37,0.0,0.0,0.0,23814.42,0.0,0.0,517.92,12120.08,17.53,0.00,18423.46,19479.71
CZ08/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,217523.65000000002,12888.89,26369.06,16225.45,0.0,76546.73,0.0,25432.36,9.08,0.0,0.0,0.0,60052.09,0.0,0.0,231.51,26369.06,12657.38,0.00,37475.60,39071.13
CZ08/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,217405.41999999998,12894.01,26353.89,16225.45,0.0,76546.73,0.0,25324.18,9.08,0.0,0.0,0.0,60052.09,0.0,0.0,235.15,26353.89,12658.86,0.00,37475.60,39071.13
CZ08/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,217236.15,12901.1,26332.25,16225.45,0.0,76546.73,0.0,25169.45,9.08,0.0,0.0,0.0,60052.09,0.0,0.0,240.42,26332.25,12660.68,0.00,37475.60,39071.13
CZ08/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1827285.21,10048.43,281344.89,394371.6,0.0,436362.0,0.0,548303.5,3.38,0.0,0.0,0.0,156851.41,0.0,0.0,8599.04,281344.89,1449.39,0.00,436362.00,0.00
CZ08/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1815597.0699999998,10262.7,279850.74,394371.6,0.0,436362.0,0.0,537895.23,3.38,0.0,0.0,0.0,156851.41,0.0,0.0,8807.68,279850.74,1455.02,0.00,436362.00,0.00
CZ08/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1798789.47,10492.23,277724.77,394371.6,0.0,436362.0,0.0,522984.08,3.38,0.0,0.0,0.0,156851.41,0.0,0.0,9038.05,277724.77,1454.18,0.00,436362.00,0.00
CZ08/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1692101.1199999999,1983.16,240086.16,395231.18,0.0,509200.67,0.0,430019.53,3.39,0.0,0.0,0.0,115577.02,0.0,0.0,1983.16,240086.16,0.00,0.00,468847.72,40352.95
CZ08/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1682663.92,2057.28,238822.63,395231.18,0.0,509200.67,0.0,421771.75,3.39,0.0,0.0,0.0,115577.02,0.0,0.0,2057.28,238822.63,0.00,0.00,468847.72,40352.95
CZ08/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1669191.53,2164.94,237025.13,395231.18,0.0,509200.67,0.0,409989.21,3.39,0.0,0.0,0.0,115577.02,0.0,0.0,2164.94,237025.13,0.00,0.00,468847.72,40352.95
CZ08/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,117424.53,1436.17,19026.56,23251.32,0.0,24440.79,0.0,34498.12,3.36,0.0,0.0,0.0,14768.21,0.0,0.0,1436.17,19026.56,0.00,0.00,24440.79,0.00
CZ08/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,116673.15,1458.41,18929.37,23251.32,0.0,24440.79,0.0,33821.68,3.36,0.0,0.0,0.0,14768.21,0.0,0.0,1458.41,18929.37,0.00,0.00,24440.79,0.00
CZ08/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,115600.65,1490.58,18790.89,23251.32,0.0,24440.79,0.0,32855.49,3.36,0.0,0.0,0.0,14768.21,0.0,0.0,1490.58,18790.89,0.00,0.00,24440.79,0.00
CZ08/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2555214.23,43838.81,368566.08,571539.04,0.0,449066.39,0.0,1044713.06,3.36,0.0,0.0,0.0,77487.5,0.0,0.0,43838.81,368566.08,0.00,0.00,449066.39,0.00
CZ08/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2533152.08,44834.42,365992.88,571539.04,0.0,449066.39,0.0,1024228.49,3.36,0.0,0.0,0.0,77487.5,0.0,0.0,44834.42,365992.88,0.00,0.00,449066.39,0.00
CZ08/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2501658.65,46275.97,362321.57,571539.04,0.0,449066.39,0.0,994964.81,3.36,0.0,0.0,0.0,77487.5,0.0,0.0,46275.97,362321.57,0.00,0.00,449066.39,0.00
CZ09/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,583743.39,19403.14,131841.96,76844.55,0.0,145823.51,0.0,188705.81,3.36,0.0,0.0,0.0,21121.05,0.0,0.0,19403.14,131841.96,0.00,0.00,145823.51,0.00
CZ09/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,579660.3400000001,19585.92,131276.25,76844.55,0.0,145823.51,0.0,185005.7,3.36,0.0,0.0,0.0,21121.05,0.0,0.0,19585.92,131276.25,0.00,0.00,145823.51,0.00
CZ09/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,573833.27,19849.66,130471.31,76844.55,0.0,145823.51,0.0,179719.82,3.36,0.0,0.0,0.0,21121.05,0.0,0.0,19849.66,130471.31,0.00,0.00,145823.51,0.00
CZ09/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2438695.81,11153.08,333338.75,167224.54,0.0,1013813.91,0.0,504938.31,889.09,0.0,0.0,0.0,407338.13,0.0,0.0,10862.60,333338.75,290.48,0.00,945189.93,68623.98
CZ09/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2429021.63,11321.27,331997.06,167224.54,0.0,1013813.91,0.0,496436.87,889.01,0.0,0.0,0.0,407338.96,0.0,0.0,11033.78,331997.06,287.49,0.00,945189.93,68623.98
CZ09/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2415368.3,11581.849999999999,330092.65,167224.54,0.0,1013813.91,0.0,484428.68,888.8,0.0,0.0,0.0,407337.85,0.0,0.0,11290.80,330092.65,291.05,0.00,945189.93,68623.98
CZ09/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,349233.05,2466.58,50064.48,30835.78,0.0,125897.03,0.0,61761.96,3.37,0.0,0.0,0.0,78203.84,0.0,0.0,2466.58,50064.48,0.00,0.00,83226.75,42670.28
CZ09/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,348067.68,2498.75,49886.54,30835.78,0.0,125897.03,0.0,60742.37,3.37,0.0,0.0,0.0,78203.84,0.0,0.0,2498.75,49886.54,0.00,0.00,83226.75,42670.28
CZ09/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,346404.57999999996,2545.17,49633.42,30835.78,0.0,125897.03,0.0,59285.98,3.37,0.0,0.0,0.0,78203.84,0.0,0.0,2545.17,49633.42,0.00,0.00,83226.75,42670.28
CZ09/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,16786.58,177.75,1592.3,1016.35,0.0,2196.82,0.0,2784.25,3.36,0.0,0.0,0.0,9015.76,0.0,0.0,177.75,1592.30,0.00,0.00,2196.82,0.00
CZ09/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,16727.52,180.05,1584.48,1016.35,0.0,2196.82,0.0,2730.72,3.36,0.0,0.0,0.0,9015.75,0.0,0.0,180.05,1584.48,0.00,0.00,2196.82,0.00
CZ09/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,16642.96,183.37,1573.35,1016.35,0.0,2196.82,0.0,2653.96,3.36,0.0,0.0,0.0,9015.76,0.0,0.0,183.37,1573.35,0.00,0.00,2196.82,0.00
CZ09/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1077155.67,68557.65,153568.77,94750.45,0.0,323176.74,0.0,223945.98,3.39,0.0,0.0,0.0,213152.68,0.0,0.0,2229.47,153568.77,66328.18,0.00,259085.82,64090.92
CZ09/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1075582.93,68594.86,153346.12,94750.45,0.0,323176.74,0.0,222558.68,3.39,0.0,0.0,0.0,213152.69,0.0,0.0,2263.91,153346.12,66330.95,0.00,259085.82,64090.92
CZ09/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1073343.76,68650.75,153029.65,94750.45,0.0,323176.74,0.0,220580.1,3.39,0.0,0.0,0.0,213152.68,0.0,0.0,2313.60,153029.65,66337.15,0.00,259085.82,64090.92
CZ09/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,7509899.79,18203.95,958995.4,644388.1,0.0,3682881.23,0.0,1517015.48,3.37,0.0,0.0,0.0,688412.26,0.0,0.0,18200.43,958995.40,3.52,0.00,3555459.15,127422.08
CZ09/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,7482716.58,18560.920000000002,955487.72,644388.1,0.0,3682881.23,0.0,1492982.99,3.37,0.0,0.0,0.0,688412.26,0.0,0.0,18557.38,955487.72,3.54,0.00,3555459.15,127422.08
CZ09/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,7443918.53,19081.18,950495.18,644388.1,0.0,3682881.23,0.0,1458657.19,3.37,0.0,0.0,0.0,688412.27,0.0,0.0,19077.62,950495.18,3.56,0.00,3555459.15,127422.08
CZ09/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3750039.6799999997,201786.41,914894.62,625795.42,0.0,1182847.3,0.0,545851.82,38655.0,0.0,0.0,0.0,240209.1,0.0,0.0,4249.93,914894.62,197536.48,0.00,1139112.10,43735.20
CZ09/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3743809.6700000004,202067.93,914135.24,625795.42,0.0,1182847.3,0.0,540101.21,38652.78,0.0,0.0,0.0,240209.79,0.0,0.0,4349.75,914135.24,197718.18,0.00,1139112.10,43735.20
CZ09/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3734802.5,202327.34,913087.04,625795.42,0.0,1182847.3,0.0,531882.43,38652.72,0.0,0.0,0.0,240210.26,0.0,0.0,4476.93,913087.04,197850.41,0.00,1139112.10,43735.20
CZ09/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,5409114.33,1301152.7100000002,425918.41,438466.02,0.0,2167645.51,0.0,915922.33,557.19,0.0,0.0,0.0,159452.17,0.0,0.0,6714.84,425918.41,1294437.87,0.00,1394057.91,773587.60
CZ09/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,5403503.68,1301347.47,425218.14,438466.02,0.0,2167645.51,0.0,910817.18,557.19,0.0,0.0,0.0,159452.17,0.0,0.0,6834.84,425218.14,1294512.63,0.00,1394057.91,773587.60
CZ09/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,5395494.66,1301630.06,424219.59,438466.02,0.0,2167645.51,0.0,903524.11,557.19,0.0,0.0,0.0,159452.17,0.0,0.0,7009.27,424219.59,1294620.79,0.00,1394057.91,773587.60
CZ09/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,902637.39,7027.74,123612.58,153603.74,0.0,239893.0,0.0,333703.93,3.37,0.0,0.0,0.0,44793.03,0.0,0.0,7027.74,123612.58,0.00,0.00,239893.00,0.00
CZ09/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,895480.36,7206.15,122820.35,153603.74,0.0,239893.0,0.0,327160.72,3.37,0.0,0.0,0.0,44793.03,0.0,0.0,7206.15,122820.35,0.00,0.00,239893.00,0.00
CZ09/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,885265.29,7468.3,121690.58,153603.74,0.0,239893.0,0.0,317813.27,3.37,0.0,0.0,0.0,44793.03,0.0,0.0,7468.30,121690.58,0.00,0.00,239893.00,0.00
CZ09/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,162167.27000000002,1911.9299999999998,39514.06,34352.14,0.0,22443.33,0.0,56304.71,3.36,0.0,0.0,0.0,7637.74,0.0,0.0,1911.35,39514.06,0.58,0.00,22191.36,251.97
CZ09/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,160964.74000000002,1945.29,39364.61,34352.14,0.0,22443.33,0.0,55218.25,3.36,0.0,0.0,0.0,7637.74,0.0,0.0,1944.71,39364.61,0.58,0.00,22191.36,251.97
CZ09/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,159247.63999999998,1993.72,39151.15,34352.14,0.0,22443.33,0.0,53666.18,3.36,0.0,0.0,0.0,7637.74,0.0,0.0,1993.14,39151.15,0.58,0.00,22191.36,251.97
CZ09/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,801929.03,9388.88,107713.43,103109.51,0.0,347425.87,0.0,125824.2,29.2,0.0,0.0,0.0,108437.94,0.0,0.0,2015.34,107713.43,7373.54,0.00,281574.59,65851.28
CZ09/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,800069.08,9426.8,107469.96,103109.51,0.0,347425.87,0.0,124187.2,29.32,0.0,0.0,0.0,108420.43,0.0,0.0,2042.90,107469.96,7383.90,0.00,281574.59,65851.28
CZ09/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,797489.4,9481.49,107145.11,103109.51,0.0,347425.87,0.0,121853.85,29.28,0.0,0.0,0.0,108444.31,0.0,0.0,2083.49,107145.11,7398.00,0.00,281574.59,65851.28
CZ09/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2140554.84,12787.619999999999,354423.21,239041.7,0.0,829334.66,0.0,592322.29,2804.5,0.0,0.0,0.0,109840.85,0.0,0.0,2274.95,354423.21,10512.67,0.00,829334.66,0.00
CZ09/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2128498.2800000003,12852.170000000002,353024.1,239041.7,0.0,829334.66,0.0,581599.25,2804.5,0.0,0.0,0.0,109841.89,0.0,0.0,2341.88,353024.10,10510.29,0.00,829334.66,0.00
CZ09/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2111285.5700000003,12953.44,351027.56,239041.7,0.0,829334.66,0.0,566281.89,2804.5,0.0,0.0,0.0,109841.82,0.0,0.0,2441.77,351027.56,10511.67,0.00,829334.66,0.00
CZ09/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,110722.54000000001,490.33,15266.37,12106.19,0.0,29387.4,0.0,32912.79,1.13,0.0,0.0,0.0,20558.33,0.0,0.0,490.33,15266.37,0.00,0.00,29387.40,0.00
CZ09/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,110006.48,502.91,15182.98,12106.19,0.0,29387.4,0.0,32267.54,1.13,0.0,0.0,0.0,20558.33,0.0,0.0,502.91,15182.98,0.00,0.00,29387.40,0.00
CZ09/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,108983.68000000001,521.24,15063.93,12106.19,0.0,29387.4,0.0,31345.45,1.13,0.0,0.0,0.0,20558.33,0.0,0.0,521.24,15063.93,0.00,0.00,29387.40,0.00
CZ09/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,100930.86,700.42,12262.3,6626.33,0.0,37903.17,0.0,19479.83,3.37,0.0,0.0,0.0,23955.42,0.0,0.0,648.78,12262.30,51.64,0.00,18423.46,19479.71
CZ09/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,100671.14,711.0799999999999,12232.92,6626.33,0.0,37903.17,0.0,19238.82,3.37,0.0,0.0,0.0,23955.42,0.0,0.0,659.40,12232.92,51.68,0.00,18423.46,19479.71
CZ09/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,100300.51999999999,726.57,12191.1,6626.33,0.0,37903.17,0.0,18894.53,3.37,0.0,0.0,0.0,23955.42,0.0,0.0,674.83,12191.10,51.74,0.00,18423.46,19479.71
CZ09/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,219889.21,14218.1,26315.5,16225.45,0.0,76546.73,0.0,26097.23,9.73,0.0,0.0,0.0,60476.48,0.0,0.0,270.86,26315.50,13947.24,0.00,37475.60,39071.13
CZ09/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,219776.62,14223.109999999999,26301.89,16225.45,0.0,76546.73,0.0,25993.23,9.73,0.0,0.0,0.0,60476.48,0.0,0.0,274.80,26301.89,13948.31,0.00,37475.60,39071.13
CZ09/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,219616.02000000002,14230.41,26282.56,16225.45,0.0,76546.73,0.0,25844.67,9.73,0.0,0.0,0.0,60476.48,0.0,0.0,280.52,26282.56,13949.89,0.00,37475.60,39071.13
