File Name,Net Site EUI (kWh/m2),Net Source EUI (kWh/m2),Total Energy/Net Site Energy (kWh),Total Energy/Net Source Energy (kWh)
CZ07/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,33704.21,2984.46,2718.68,3129.96,0.0,12980.689999999999,0.0,698.04,0.0,0.0,0.0,0.0,11192.39,0.0,0.0,0.00,2718.68,2984.46,0.00,5167.03,7813.66
CZ07/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,34523.09,2984.46,3537.56,3129.96,0.0,12980.689999999999,0.0,698.04,0.0,0.0,0.0,0.0,11192.39,0.0,0.0,0.00,3537.56,2984.46,0.00,5167.03,7813.66
CZ07/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,35261.51,2984.46,4275.98,3129.96,0.0,12980.689999999999,0.0,698.04,0.0,0.0,0.0,0.0,11192.39,0.0,0.0,0.00,4275.98,2984.46,0.00,5167.03,7813.66
CZ07/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,36389.53,2984.46,5404.0,3129.96,0.0,12980.689999999999,0.0,698.04,0.0,0.0,0.0,0.0,11192.39,0.0,0.0,0.00,5404.00,2984.46,0.00,5167.03,7813.66
CZ07/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,38325.97,2984.46,7340.44,3129.96,0.0,12980.689999999999,0.0,698.04,0.0,0.0,0.0,0.0,11192.39,0.0,0.0,0.00,7340.44,2984.46,0.00,5167.03,7813.66
CZ07/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,45192.83,2984.46,14207.3,3129.96,0.0,12980.689999999999,0.0,698.04,0.0,0.0,0.0,0.0,11192.39,0.0,0.0,0.00,14207.30,2984.46,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,31912.28,1130.26,2728.71,3129.96,0.0,12980.689999999999,0.0,753.23,0.0,0.0,0.0,0.0,11189.43,0.0,0.0,1130.26,2728.71,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,31416.28,901.04,2461.93,3129.96,0.0,12980.689999999999,0.0,753.23,0.0,0.0,0.0,0.0,11189.43,0.0,0.0,901.04,2461.93,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,32836.26,1247.56,3535.39,3129.96,0.0,12980.689999999999,0.0,753.23,0.0,0.0,0.0,0.0,11189.43,0.0,0.0,1247.56,3535.39,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,32242.71,1176.17,3013.24,3129.96,0.0,12980.689999999999,0.0,753.23,0.0,0.0,0.0,0.0,11189.43,0.0,0.0,1176.17,3013.24,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,31709.45,937.53,2718.61,3129.96,0.0,12980.689999999999,0.0,753.23,0.0,0.0,0.0,0.0,11189.43,0.0,0.0,937.53,2718.61,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,33660.12,1328.31,4278.51,3129.96,0.0,12980.689999999999,0.0,753.23,0.0,0.0,0.0,0.0,11189.43,0.0,0.0,1328.31,4278.51,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,34887.51,1420.37,5413.83,3129.96,0.0,12980.689999999999,0.0,753.23,0.0,0.0,0.0,0.0,11189.43,0.0,0.0,1420.37,5413.83,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,36949.95,1527.31,7369.33,3129.96,0.0,12980.689999999999,0.0,753.23,0.0,0.0,0.0,0.0,11189.43,0.0,0.0,1527.31,7369.33,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,43965.39,1696.4,14215.68,3129.96,0.0,12980.689999999999,0.0,753.23,0.0,0.0,0.0,0.0,11189.43,0.0,0.0,1696.40,14215.68,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,36497.86,2949.63,5129.49,3129.96,0.0,12980.689999999999,0.0,1174.55,0.0,0.0,0.0,0.0,11133.54,0.0,0.0,0.00,5129.49,2949.63,0.00,5167.03,7813.66
CZ08/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,35996.380000000005,2949.63,4628.0,3129.96,0.0,12980.689999999999,0.0,1174.55,0.0,0.0,0.0,0.0,11133.54,0.0,0.0,0.00,4628.00,2949.63,0.00,5167.03,7813.66
CZ08/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,37042.43,2949.63,5674.06,3129.96,0.0,12980.689999999999,0.0,1174.55,0.0,0.0,0.0,0.0,11133.54,0.0,0.0,0.00,5674.06,2949.63,0.00,5167.03,7813.66
CZ08/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,36482.03,2949.63,5113.66,3129.96,0.0,12980.689999999999,0.0,1174.55,0.0,0.0,0.0,0.0,11133.54,0.0,0.0,0.00,5113.66,2949.63,0.00,5167.03,7813.66
CZ08/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,38022.29,2949.63,6653.92,3129.96,0.0,12980.689999999999,0.0,1174.55,0.0,0.0,0.0,0.0,11133.54,0.0,0.0,0.00,6653.92,2949.63,0.00,5167.03,7813.66
CZ08/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,39411.22,2949.63,8042.84,3129.96,0.0,12980.689999999999,0.0,1174.55,0.0,0.0,0.0,0.0,11133.54,0.0,0.0,0.00,8042.84,2949.63,0.00,5167.03,7813.66
CZ08/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,41532.95,2949.63,10164.57,3129.96,0.0,12980.689999999999,0.0,1174.55,0.0,0.0,0.0,0.0,11133.54,0.0,0.0,0.00,10164.57,2949.63,0.00,5167.03,7813.66
CZ08/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,45175.25,2949.63,13806.88,3129.96,0.0,12980.689999999999,0.0,1174.55,0.0,0.0,0.0,0.0,11133.54,0.0,0.0,0.00,13806.88,2949.63,0.00,5167.03,7813.66
CZ08/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,58091.36,2949.63,26722.99,3129.96,0.0,12980.689999999999,0.0,1174.55,0.0,0.0,0.0,0.0,11133.54,0.0,0.0,0.00,26722.99,2949.63,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,34747.66,1145.3,5131.36,3129.96,0.0,12980.689999999999,0.0,1229.85,0.0,0.0,0.0,0.0,11130.5,0.0,0.0,1145.30,5131.36,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,34022.8,922.11,4629.69,3129.96,0.0,12980.689999999999,0.0,1229.85,0.0,0.0,0.0,0.0,11130.5,0.0,0.0,922.11,4629.69,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,36378.84,1259.51,6648.33,3129.96,0.0,12980.689999999999,0.0,1229.85,0.0,0.0,0.0,0.0,11130.5,0.0,0.0,1259.51,6648.33,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,35327.42,1189.99,5666.43,3129.96,0.0,12980.689999999999,0.0,1229.85,0.0,0.0,0.0,0.0,11130.5,0.0,0.0,1189.99,5666.43,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,34541.01,957.64,5112.37,3129.96,0.0,12980.689999999999,0.0,1229.85,0.0,0.0,0.0,0.0,11130.5,0.0,0.0,957.64,5112.37,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,37854.9,1338.13,8045.78,3129.96,0.0,12980.689999999999,0.0,1229.85,0.0,0.0,0.0,0.0,11130.5,0.0,0.0,1338.13,8045.78,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,40079.54,1427.77,10180.77,3129.96,0.0,12980.689999999999,0.0,1229.85,0.0,0.0,0.0,0.0,11130.5,0.0,0.0,1427.77,10180.77,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,43861.0,1531.89,13858.11,3129.96,0.0,12980.689999999999,0.0,1229.85,0.0,0.0,0.0,0.0,11130.5,0.0,0.0,1531.89,13858.11,0.00,0.00,5167.03,7813.66
CZ08/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,56900.259999999995,1696.53,26732.74,3129.96,0.0,12980.689999999999,0.0,1229.85,0.0,0.0,0.0,0.0,11130.5,0.0,0.0,1696.53,26732.74,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,39806.94,5711.24,5540.78,3129.96,0.0,12980.689999999999,0.0,1306.68,0.0,0.0,0.0,0.0,11137.6,0.0,0.0,0.00,5540.78,5711.24,0.00,5167.03,7813.66
CZ09/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,39265.240000000005,5711.24,4999.08,3129.96,0.0,12980.689999999999,0.0,1306.68,0.0,0.0,0.0,0.0,11137.6,0.0,0.0,0.00,4999.08,5711.24,0.00,5167.03,7813.66
CZ09/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,40395.17,5711.24,6129.01,3129.96,0.0,12980.689999999999,0.0,1306.68,0.0,0.0,0.0,0.0,11137.6,0.0,0.0,0.00,6129.01,5711.24,0.00,5167.03,7813.66
CZ09/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,39789.840000000004,5711.24,5523.68,3129.96,0.0,12980.689999999999,0.0,1306.68,0.0,0.0,0.0,0.0,11137.6,0.0,0.0,0.00,5523.68,5711.24,0.00,5167.03,7813.66
CZ09/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,41453.59,5711.24,7187.44,3129.96,0.0,12980.689999999999,0.0,1306.68,0.0,0.0,0.0,0.0,11137.6,0.0,0.0,0.00,7187.44,5711.24,0.00,5167.03,7813.66
CZ09/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,42953.880000000005,5711.24,8687.73,3129.96,0.0,12980.689999999999,0.0,1306.68,0.0,0.0,0.0,0.0,11137.6,0.0,0.0,0.00,8687.73,5711.24,0.00,5167.03,7813.66
CZ09/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,45245.740000000005,5711.24,10979.58,3129.96,0.0,12980.689999999999,0.0,1306.68,0.0,0.0,0.0,0.0,11137.6,0.0,0.0,0.00,10979.58,5711.24,0.00,5167.03,7813.66
CZ09/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,49180.09,5711.24,14913.93,3129.96,0.0,12980.689999999999,0.0,1306.68,0.0,0.0,0.0,0.0,11137.6,0.0,0.0,0.00,14913.93,5711.24,0.00,5167.03,7813.66
CZ09/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,63131.83,5711.24,28865.67,3129.96,0.0,12980.689999999999,0.0,1306.68,0.0,0.0,0.0,0.0,11137.6,0.0,0.0,0.00,28865.67,5711.24,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,36413.46,2211.82,5542.88,3129.96,0.0,12980.689999999999,0.0,1416.16,0.0,0.0,0.0,0.0,11131.96,0.0,0.0,2211.82,5542.88,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,35439.0,1779.26,5000.98,3129.96,0.0,12980.689999999999,0.0,1416.16,0.0,0.0,0.0,0.0,11131.96,0.0,0.0,1779.26,5000.98,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,38273.43,2433.16,7181.51,3129.96,0.0,12980.689999999999,0.0,1416.16,0.0,0.0,0.0,0.0,11131.96,0.0,0.0,2433.16,7181.51,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,37078.05,2298.44,6120.85,3129.96,0.0,12980.689999999999,0.0,1416.16,0.0,0.0,0.0,0.0,11131.96,0.0,0.0,2298.44,6120.85,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,36029.259999999995,1848.13,5522.36,3129.96,0.0,12980.689999999999,0.0,1416.16,0.0,0.0,0.0,0.0,11131.96,0.0,0.0,1848.13,5522.36,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,39935.31,2585.53,8691.02,3129.96,0.0,12980.689999999999,0.0,1416.16,0.0,0.0,0.0,0.0,11131.96,0.0,0.0,2585.53,8691.02,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,42415.25,2759.25,10997.23,3129.96,0.0,12980.689999999999,0.0,1416.16,0.0,0.0,0.0,0.0,11131.96,0.0,0.0,2759.25,10997.23,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,46589.28,2961.04,14969.48,3129.96,0.0,12980.689999999999,0.0,1416.16,0.0,0.0,0.0,0.0,11131.96,0.0,0.0,2961.04,14969.48,0.00,0.00,5167.03,7813.66
CZ09/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,60815.479999999996,3280.11,28876.6,3129.96,0.0,12980.689999999999,0.0,1416.16,0.0,0.0,0.0,0.0,11131.96,0.0,0.0,3280.11,28876.60,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,39712.34,6625.35,4787.95,3129.96,0.0,12980.689999999999,0.0,1094.99,0.0,0.0,0.0,0.0,11093.4,0.0,0.0,0.00,4787.95,6625.35,0.00,5167.03,7813.66
CZ10/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,39244.24,6625.35,4319.85,3129.96,0.0,12980.689999999999,0.0,1094.99,0.0,0.0,0.0,0.0,11093.4,0.0,0.0,0.00,4319.85,6625.35,0.00,5167.03,7813.66
CZ10/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,40220.65,6625.35,5296.26,3129.96,0.0,12980.689999999999,0.0,1094.99,0.0,0.0,0.0,0.0,11093.4,0.0,0.0,0.00,5296.26,6625.35,0.00,5167.03,7813.66
CZ10/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,39697.56,6625.35,4773.17,3129.96,0.0,12980.689999999999,0.0,1094.99,0.0,0.0,0.0,0.0,11093.4,0.0,0.0,0.00,4773.17,6625.35,0.00,5167.03,7813.66
CZ10/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,41135.26,6625.35,6210.88,3129.96,0.0,12980.689999999999,0.0,1094.99,0.0,0.0,0.0,0.0,11093.4,0.0,0.0,0.00,6210.88,6625.35,0.00,5167.03,7813.66
CZ10/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,42431.71,6625.35,7507.32,3129.96,0.0,12980.689999999999,0.0,1094.99,0.0,0.0,0.0,0.0,11093.4,0.0,0.0,0.00,7507.32,6625.35,0.00,5167.03,7813.66
CZ10/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,44412.17,6625.35,9487.78,3129.96,0.0,12980.689999999999,0.0,1094.99,0.0,0.0,0.0,0.0,11093.4,0.0,0.0,0.00,9487.78,6625.35,0.00,5167.03,7813.66
CZ10/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,47811.95,6625.35,12887.57,3129.96,0.0,12980.689999999999,0.0,1094.99,0.0,0.0,0.0,0.0,11093.4,0.0,0.0,0.00,12887.57,6625.35,0.00,5167.03,7813.66
CZ10/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,59868.06,6625.35,24943.68,3129.96,0.0,12980.689999999999,0.0,1094.99,0.0,0.0,0.0,0.0,11093.4,0.0,0.0,0.00,24943.68,6625.35,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,35852.97,2642.51,4788.93,3129.96,0.0,12980.689999999999,0.0,1224.89,0.0,0.0,0.0,0.0,11086.0,0.0,0.0,2642.51,4788.93,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,34871.06,2128.79,4320.73,3129.96,0.0,12980.689999999999,0.0,1224.89,0.0,0.0,0.0,0.0,11086.0,0.0,0.0,2128.79,4320.73,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,37531.59,2905.39,6204.67,3129.96,0.0,12980.689999999999,0.0,1224.89,0.0,0.0,0.0,0.0,11086.0,0.0,0.0,2905.39,6204.67,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,36455.2,2745.38,5288.28,3129.96,0.0,12980.689999999999,0.0,1224.89,0.0,0.0,0.0,0.0,11086.0,0.0,0.0,2745.38,5288.28,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,35403.32,2210.58,4771.2,3129.96,0.0,12980.689999999999,0.0,1224.89,0.0,0.0,0.0,0.0,11086.0,0.0,0.0,2210.58,4771.20,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,39016.729999999996,3086.35,7508.85,3129.96,0.0,12980.689999999999,0.0,1224.89,0.0,0.0,0.0,0.0,11086.0,0.0,0.0,3086.35,7508.85,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,41215.57,3292.66,9501.37,3129.96,0.0,12980.689999999999,0.0,1224.89,0.0,0.0,0.0,0.0,11086.0,0.0,0.0,3292.66,9501.37,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,44887.16,3532.31,12933.3,3129.96,0.0,12980.689999999999,0.0,1224.89,0.0,0.0,0.0,0.0,11086.0,0.0,0.0,3532.31,12933.30,0.00,0.00,5167.03,7813.66
CZ10/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,57281.55,3911.26,24948.76,3129.96,0.0,12980.689999999999,0.0,1224.89,0.0,0.0,0.0,0.0,11086.0,0.0,0.0,3911.26,24948.76,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,48403.44,12464.73,6975.21,3129.96,0.0,12980.689999999999,0.0,1622.47,0.0,0.0,0.0,0.0,11230.38,0.0,0.0,0.00,6975.21,12464.73,0.00,5167.03,7813.66
CZ11/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,47721.5,12464.73,6293.28,3129.96,0.0,12980.689999999999,0.0,1622.47,0.0,0.0,0.0,0.0,11230.38,0.0,0.0,0.00,6293.28,12464.73,0.00,5167.03,7813.66
CZ11/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,49143.96,12464.73,7715.73,3129.96,0.0,12980.689999999999,0.0,1622.47,0.0,0.0,0.0,0.0,11230.38,0.0,0.0,0.00,7715.73,12464.73,0.00,5167.03,7813.66
CZ11/DMo&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,48381.91,12464.73,6953.68,3129.96,0.0,12980.689999999999,0.0,1622.47,0.0,0.0,0.0,0.0,11230.38,0.0,0.0,0.00,6953.68,12464.73,0.00,5167.03,7813.66
CZ11/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,50476.39,12464.73,9048.17,3129.96,0.0,12980.689999999999,0.0,1622.47,0.0,0.0,0.0,0.0,11230.38,0.0,0.0,0.00,9048.17,12464.73,0.00,5167.03,7813.66
CZ11/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,52365.09,12464.73,10936.86,3129.96,0.0,12980.689999999999,0.0,1622.47,0.0,0.0,0.0,0.0,11230.38,0.0,0.0,0.00,10936.86,12464.73,0.00,5167.03,7813.66
CZ11/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,55250.270000000004,12464.73,13822.05,3129.96,0.0,12980.689999999999,0.0,1622.47,0.0,0.0,0.0,0.0,11230.38,0.0,0.0,0.00,13822.05,12464.73,0.00,5167.03,7813.66
CZ11/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,60203.17,12464.73,18774.95,3129.96,0.0,12980.689999999999,0.0,1622.47,0.0,0.0,0.0,0.0,11230.38,0.0,0.0,0.00,18774.95,12464.73,0.00,5167.03,7813.66
CZ11/DMo&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,77766.83,12464.73,36338.61,3129.96,0.0,12980.689999999999,0.0,1622.47,0.0,0.0,0.0,0.0,11230.38,0.0,0.0,0.00,36338.61,12464.73,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,41509.56,5309.02,6976.53,3129.96,0.0,12980.689999999999,0.0,1895.64,0.0,0.0,0.0,0.0,11217.72,0.0,0.0,5309.02,6976.53,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,39869.89,4351.41,6294.46,3129.96,0.0,12980.689999999999,0.0,1895.64,0.0,0.0,0.0,0.0,11217.72,0.0,0.0,4351.41,6294.46,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,44062.04,5799.05,9038.98,3129.96,0.0,12980.689999999999,0.0,1895.64,0.0,0.0,0.0,0.0,11217.72,0.0,0.0,5799.05,9038.98,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,42428.79,5500.78,7703.99,3129.96,0.0,12980.689999999999,0.0,1895.64,0.0,0.0,0.0,0.0,11217.72,0.0,0.0,5500.78,7703.99,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,40678.59,4503.87,6950.7,3129.96,0.0,12980.689999999999,0.0,1895.64,0.0,0.0,0.0,0.0,11217.72,0.0,0.0,4503.87,6950.70,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,46299.31,6136.37,10938.92,3129.96,0.0,12980.689999999999,0.0,1895.64,0.0,0.0,0.0,0.0,11217.72,0.0,0.0,6136.37,10938.92,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,49586.61,6520.97,13841.63,3129.96,0.0,12980.689999999999,0.0,1895.64,0.0,0.0,0.0,0.0,11217.72,0.0,0.0,6520.97,13841.63,0.00,0.00,5167.03,7813.66
CZ11/DMo&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,55032.990000000005,6967.7,18841.29,3129.96,0.0,12980.689999999999,0.0,1895.64,0.0,0.0,0.0,0.0,11217.72,0.0,0.0,6967.70,18841.29,0.00,0.00,5167.03,7813.66
