File Name,Net Site EUI (kWh/m2),Net Source EUI (kWh/m2),Total Energy/Net Site Energy (kWh),Total Energy/Net Source Energy (kWh)
CZ07/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,250834.78,7456.81,7769.22,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,7456.81,7769.22,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,250075.22,7456.81,7009.66,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,7456.81,7009.66,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,251659.6,7456.81,8594.04,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,7456.81,8594.04,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,250810.8,7456.81,7745.25,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,7456.81,7745.25,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,253143.71000000002,7456.81,10078.15,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,7456.81,10078.15,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,255247.40000000002,7456.81,12181.84,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,7456.81,12181.84,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,258461.01,7456.81,15395.46,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,7456.81,15395.46,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,263977.72,7456.81,20912.16,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,7456.81,20912.16,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,283540.71,7456.81,40475.15,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,7456.81,40475.15,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,251580.83000000002,8202.85,7769.22,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,8202.85,7769.22,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,249171.93,6553.52,7009.66,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,6553.52,7009.66,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,254721.63,9046.86,10066.02,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,9046.86,10066.02,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,252721.24,8533.14,8579.35,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,8533.14,8579.35,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,250165.33000000002,6816.11,7740.47,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,6816.11,7740.47,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,257418.44,9627.85,12181.84,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,9627.85,12181.84,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,261313.37,10290.26,15414.37,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,10290.26,15414.37,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,267650.53,11059.68,20982.1,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,11059.68,20982.10,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,288360.22,12276.32,40475.15,14740.46,0.0,73945.06,0.0,2621.08,0.0,0.0,0.0,0.0,144302.13,0.0,0.0,12276.32,40475.15,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,267533.42,8625.55,21268.81,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,8625.55,21268.81,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,265454.06,8625.55,19189.45,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,8625.55,19189.45,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,269791.41000000003,8625.55,23526.79,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,8625.55,23526.79,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,267467.77,8625.55,21203.16,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,8625.55,21203.16,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,273854.27,8625.55,27589.65,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,8625.55,27589.65,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,279613.27,8625.55,33348.66,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,8625.55,33348.66,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,288410.77,8625.55,42146.16,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,8625.55,42146.16,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,303513.15,8625.55,57248.53,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,8625.55,57248.53,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,357068.23,8625.55,110803.61,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,8625.55,110803.61,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,268349.77,9441.91,21268.81,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,9441.91,21268.81,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,264465.64,7637.12,19189.45,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,7637.12,19189.45,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,275560.97,10365.45,27556.45,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,10365.45,27556.45,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,270928.96,9803.32,23486.58,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,9803.32,23486.58,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,266753.61,7924.46,21190.08,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,7924.46,21190.08,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,281988.93,11001.2,33348.66,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,11001.20,33348.66,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,291563.04000000004,11726.04,42197.94,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,11726.04,42197.94,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,307647.05,12567.98,57440.0,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,12567.98,57440.00,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,362341.95999999996,13899.28,110803.61,14740.46,0.0,73945.06,0.0,5488.12,0.0,0.0,0.0,0.0,143465.41,0.0,0.0,13899.28,110803.61,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,275632.68,16449.9,21009.81,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,16449.90,21009.81,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,273578.65,16449.9,18955.78,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,16449.90,18955.78,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,277863.18,16449.9,23240.31,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,16449.90,23240.31,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,275567.83999999997,16449.9,20944.97,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,16449.90,20944.97,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,281876.56,16449.9,27253.69,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,16449.90,27253.69,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,287565.44,16449.9,32942.57,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,16449.90,32942.57,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,296255.81,16449.9,41632.94,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,16449.90,41632.94,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,311174.28,16449.9,56551.42,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,16449.90,56551.42,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,364077.22,16449.9,109454.35,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,16449.90,109454.35,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,277216.14,18033.36,21009.81,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,18033.36,21009.81,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,271661.43,14532.69,18955.78,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,14532.69,18955.78,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,285218.6,19824.74,27220.9,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,19824.74,27220.90,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,280107.93,18734.39,23200.58,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,18734.39,23200.58,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,274195.05,15090.04,20932.05,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,15090.04,20932.05,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,292173.41000000003,21057.88,32942.57,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,21057.88,32942.57,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,302320.88,22463.82,41684.09,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,22463.82,41684.09,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,319010.42000000004,24096.9,56740.55,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,24096.90,56740.55,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,374306.5,26679.18,109454.35,14740.46,0.0,73945.06,0.0,6172.68,0.0,0.0,0.0,0.0,143314.76,0.0,0.0,26679.18,109454.35,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,266936.20999999996,8438.01,21439.62,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,8438.01,21439.62,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,264840.16,8438.01,19343.57,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,8438.01,19343.57,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,269212.33,8438.01,23715.75,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,8438.01,23715.75,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,266870.04,8438.01,21373.45,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,8438.01,21373.45,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,273307.83,8438.01,27811.24,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,8438.01,27811.24,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,279113.08,8438.01,33616.5,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,8438.01,33616.50,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,287981.24,8438.01,42484.66,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,8438.01,42484.66,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,303204.91000000003,8438.01,57708.32,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,8438.01,57708.32,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,357190.11,8438.01,111693.53,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,8438.01,111693.53,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,267676.07,9177.87,21439.62,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,9177.87,21439.62,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,263944.35,7542.21,19343.57,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,7542.21,19343.57,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,274851.22,10014.87,27777.77,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,10014.87,27777.77,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,270239.2,9505.42,23675.21,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,9505.42,23675.21,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,266221.47,7802.63,21360.27,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,7802.63,21360.27,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,281266.12,10591.05,33616.5,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,10591.05,33616.50,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,290843.38,11247.96,42536.85,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,11247.96,42536.85,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +30% RCA LSC R22 R410a rDXHP Base/instance-out.sql,306970.91000000003,12011.01,57901.33,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,12011.01,57901.33,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +40% RCA LSC R22 R410a rDXHP Base/instance-out.sql,361969.65,13217.55,111693.53,14740.46,0.0,73945.06,0.0,5134.45,0.0,0.0,0.0,0.0,143238.6,0.0,0.0,13217.55,111693.53,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE R22 R410a rDXGF Measure/instance-out.sql,286904.41,16163.39,29854.56,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,16163.39,29854.56,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR R454b rDXGF Measure/instance-out.sql,283985.67,16163.39,26935.81,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,16163.39,26935.81,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE LSC R22 R410a rDXGF Base/instance-out.sql,290073.9,16163.39,33024.05,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,16163.39,33024.05,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXGF&Ex&dxAC_equip/LRM NR LSC R454b rDXGF Base/instance-out.sql,286812.27,16163.39,29762.41,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,16163.39,29762.41,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,295776.85,16163.39,38726.99,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,16163.39,38726.99,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +15% RCA LSC R22 R410a rDXGF Base/instance-out.sql,303860.64,16163.39,46810.78,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,16163.39,46810.78,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXGF Base/instance-out.sql,316209.5,16163.39,59159.64,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,16163.39,59159.64,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +30% RCA LSC R22 R410a rDXGF Base/instance-out.sql,337408.37,16163.39,80358.51,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,16163.39,80358.51,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXGF&Ex&dxAC_equip/LRM AOE +40% RCA LSC R22 R410a rDXGF Base/instance-out.sql,412582.45999999996,16163.39,155532.6,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,16163.39,155532.60,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE R22 R410a rDXHP Measure/instance-out.sql,288191.64,17450.62,29854.56,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,17450.62,29854.56,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR R32 R454b rDXHP Measure/instance-out.sql,282427.12,14604.84,26935.81,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,14604.84,26935.81,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +7.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,298473.73,18906.88,38680.39,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,18906.88,38680.39,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE LSC R22 R410a rDXHP Base/instance-out.sql,291874.56,18020.51,32967.59,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,18020.51,32967.59,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/LRM NR LSC R32 R454b rDXHP Base/instance-out.sql,285688.44,15057.92,29744.05,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,15057.92,29744.05,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +15% RCA LSC R22 R410a rDXHP Base/instance-out.sql,307606.56999999995,19909.32,46810.78,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,19909.32,46810.78,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/LRM AOE +22.5% RCA LSC R22 R410a rDXHP Base/instance-out.sql,321171.03,21052.25,59232.32,14740.46,0.0,73945.06,0.0,7319.75,0.0,0.0,0.0,0.0,144881.19,0.0,0.0,21052.25,59232.32,0.00,0.00,59678.04,14267.02
