Filename,Measure,BldgType,BldgLoc,BldgHVAC,Run Type,Cooling Capacity,Heating Capacity,Conditioned Area,Electricity Heating,Natural Gas Heating,Electricity Cooling,Electricity Fans,Unmet Hours Heating,Unmet Hours Cooling
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ02\Asm\M4-cDXGF-Measure\instance0601211820\eplustbl.csv,M4,Asm,CZ02,cDXGF,Measure,474977.91000000003,730086.17,3159.02,0.0,259020.32,98321.81,220311.52,0.0,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ03\Asm\M4-cDXGF-Measure\instance0601224249\eplustbl.csv,M4,Asm,CZ03,cDXGF,Measure,399069.62,651241.7000000001,3159.02,0.0,162928.53,58666.83,211002.27,0.0,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ04\Asm\M4-cDXGF-Measure\instance0602000341\eplustbl.csv,M4,Asm,CZ04,cDXGF,Measure,534659.39,753041.17,3159.02,0.0,208470.8,160854.59,233025.15,0.0,4.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ05\Asm\M4-cDXGF-Measure\instance0602014413\eplustbl.csv,M4,Asm,CZ05,cDXGF,Measure,403942.15,680161.6799999999,3159.02,0.0,158473.0,68342.24,214949.92,0.0,2.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ06\Asm\M4-cDXGF-Measure\instance0602031731\eplustbl.csv,M4,Asm,CZ06,cDXGF,Measure,410725.44,589398.65,3159.02,0.0,40355.38,114519.85,219978.0,0.0,8.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ07\Asm\M4-cDXGF-Measure\instance0602044731\eplustbl.csv,M4,Asm,CZ07,cDXGF,Measure,425590.33999999997,591696.95,3159.02,0.0,35338.24,116991.05,220317.88,0.0,5.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ08\Asm\M4-cDXGF-Measure\instance0602061913\eplustbl.csv,M4,Asm,CZ08,cDXGF,Measure,509578.79000000004,641038.01,3159.02,0.0,52098.08,172951.22,227331.8,0.0,11.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ09\Asm\M4-cDXGF-Measure\instance0602075659\eplustbl.csv,M4,Asm,CZ09,cDXGF,Measure,535859.49,651632.43,3159.02,0.0,69683.46,178471.8,234675.36,0.0,17.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ10\Asm\M4-cDXGF-Measure\instance0602094053\eplustbl.csv,M4,Asm,CZ10,cDXGF,Measure,535406.1,662729.13,3159.02,0.0,76541.77,201040.65,229934.07,0.0,17.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ11\Asm\M4-cDXGF-Measure\instance0602112533\eplustbl.csv,M4,Asm,CZ11,cDXGF,Measure,548154.05,736476.93,3159.02,0.0,212788.74,215155.86,235898.04,0.0,14.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ12\Asm\M4-cDXGF-Measure\instance0602130507\eplustbl.csv,M4,Asm,CZ12,cDXGF,Measure,520528.08,724562.9500000001,3159.02,0.0,216665.76,154114.6,226548.73,0.0,2.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ13\Asm\M4-cDXGF-Measure\instance0602143659\eplustbl.csv,M4,Asm,CZ13,cDXGF,Measure,545509.44,716749.34,3159.02,0.0,182856.38,226982.04,235794.48,0.0,17.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ14\Asm\M4-cDXGF-Measure\instance0602161638\eplustbl.csv,M4,Asm,CZ14,cDXGF,Measure,571503.5,743528.6000000001,3159.02,0.0,179783.2,221168.42,248710.49,0.0,12.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ15\Asm\M4-cDXGF-Measure\instance0602131338\eplustbl.csv,M4,Asm,CZ15,cDXGF,Measure,566212.58,646406.05,3159.02,0.0,36758.55,387669.09,247604.72,0.0,175.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ16\Asm\M4-cDXGF-Measure\instance0602035215\eplustbl.csv,M4,Asm,CZ16,cDXGF,Measure,432928.49,729769.55,3159.02,0.0,341782.27,82836.15,268237.72,0.0,1.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ01\Asm\M4-cDXHP-Base\instance0601201013\eplustbl.csv,M4,Asm,CZ01,cDXHP,Base,482621.57999999996,482621.57999999996,3159.02,149868.76,0.0,9593.93,305531.06,30.17,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ02\Asm\M4-cDXHP-Base\instance0601211821\eplustbl.csv,M4,Asm,CZ02,cDXHP,Base,518597.29,518597.29,3159.02,117314.65,0.0,83950.72,330467.27,34.0,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ03\Asm\M4-cDXHP-Base\instance0601224250\eplustbl.csv,M4,Asm,CZ03,cDXHP,Base,495913.74,495913.74,3159.02,67257.91,0.0,47501.88,316503.41,4.0,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ04\Asm\M4-cDXHP-Base\instance0602000342\eplustbl.csv,M4,Asm,CZ04,cDXHP,Base,545600.01,545600.01,3159.02,105495.75,0.0,143692.23,349484.08,29.17,0.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ05\Asm\M4-cDXHP-Base\instance0602014415\eplustbl.csv,M4,Asm,CZ05,cDXHP,Base,505272.78,505272.78,3159.02,73177.91,0.0,55145.75,322424.88,6.5,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ06\Asm\M4-cDXHP-Base\instance0602031734\eplustbl.csv,M4,Asm,CZ06,cDXHP,Base,512482.89,512482.89,3159.02,17496.83,0.0,94356.79,329967.01,0.0,2.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ07\Asm\M4-cDXHP-Base\instance0602044733\eplustbl.csv,M4,Asm,CZ07,cDXHP,Base,513393.15,513393.15,3159.02,15501.85,0.0,98942.56,330469.01,0.0,2.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ08\Asm\M4-cDXHP-Base\instance0602061914\eplustbl.csv,M4,Asm,CZ08,cDXHP,Base,529749.85,529749.85,3159.02,24658.25,0.0,155023.04,340938.18,0.17,6.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ09\Asm\M4-cDXHP-Base\instance0602075701\eplustbl.csv,M4,Asm,CZ09,cDXHP,Base,544733.73,544733.73,3159.02,31428.82,0.0,161895.46,351910.93,0.17,5.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ10\Asm\M4-cDXHP-Base\instance0602094055\eplustbl.csv,M4,Asm,CZ10,cDXHP,Base,536062.74,536062.74,3159.02,35689.95,0.0,183806.52,344799.9,0.5,14.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ11\Asm\M4-cDXHP-Base\instance0602112535\eplustbl.csv,M4,Asm,CZ11,cDXHP,Base,550341.98,550341.98,3159.02,92055.67,0.0,202471.31,352860.71,15.5,11.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ12\Asm\M4-cDXHP-Base\instance0602130510\eplustbl.csv,M4,Asm,CZ12,cDXHP,Base,531722.06,531722.06,3159.02,93091.16,0.0,138701.56,339733.32,16.67,0.5
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ13\Asm\M4-cDXHP-Base\instance0602143702\eplustbl.csv,M4,Asm,CZ13,cDXHP,Base,548840.52,548840.52,3159.02,76150.12,0.0,215446.03,352328.24,6.5,11.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ14\Asm\M4-cDXHP-Base\instance0602161644\eplustbl.csv,M4,Asm,CZ14,cDXHP,Base,575681.9,575681.9,3159.02,97386.12,0.0,208398.24,372206.3,14.83,2.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ15\Asm\M4-cDXHP-Base\instance0602131316\eplustbl.csv,M4,Asm,CZ15,cDXHP,Base,566212.58,566212.58,3159.02,17135.04,0.0,385238.12,360195.69,0.17,170.5
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ16\Asm\M4-cDXHP-Base\instance0602035154\eplustbl.csv,M4,Asm,CZ16,cDXHP,Base,615369.62,615369.62,3159.02,178659.59,0.0,76002.38,402269.19,13.33,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ01\Asm\M4-cDXHP-Measure\instance0601201013\eplustbl.csv,M4,Asm,CZ01,cDXHP,Measure,482621.57999999996,482621.57999999996,3159.02,89273.12,0.0,13897.73,203687.37,12.0,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ02\Asm\M4-cDXHP-Measure\instance0601211822\eplustbl.csv,M4,Asm,CZ02,cDXHP,Measure,518597.29,518597.29,3159.02,65103.94,0.0,98739.7,220311.52,12.17,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ03\Asm\M4-cDXHP-Measure\instance0601224252\eplustbl.csv,M4,Asm,CZ03,cDXHP,Measure,495913.74,495913.74,3159.02,38816.69,0.0,58809.44,211002.27,0.17,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ04\Asm\M4-cDXHP-Measure\instance0602000345\eplustbl.csv,M4,Asm,CZ04,cDXHP,Measure,545600.01,545600.01,3159.02,53493.95,0.0,161024.58,233022.39,11.33,2.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ05\Asm\M4-cDXHP-Measure\instance0602014419\eplustbl.csv,M4,Asm,CZ05,cDXHP,Measure,505272.78,505272.78,3159.02,38152.65,0.0,68684.72,214949.92,0.0,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ06\Asm\M4-cDXHP-Measure\instance0602031735\eplustbl.csv,M4,Asm,CZ06,cDXHP,Measure,512482.89,512482.89,3159.02,9396.82,0.0,110600.34,219978.0,0.0,1.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ07\Asm\M4-cDXHP-Measure\instance0602044734\eplustbl.csv,M4,Asm,CZ07,cDXHP,Measure,513393.15,513393.15,3159.02,8210.75,0.0,113933.47,220312.67,0.0,1.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ08\Asm\M4-cDXHP-Measure\instance0602061921\eplustbl.csv,M4,Asm,CZ08,cDXHP,Measure,529749.85,529749.85,3159.02,12270.88,0.0,172792.11,227331.32,0.0,7.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ09\Asm\M4-cDXHP-Measure\instance0602075706\eplustbl.csv,M4,Asm,CZ09,cDXHP,Measure,544733.73,544733.73,3159.02,16651.76,0.0,178538.83,234674.99,0.0,9.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ10\Asm\M4-cDXHP-Measure\instance0602094058\eplustbl.csv,M4,Asm,CZ10,cDXHP,Measure,536062.74,536062.74,3159.02,18355.03,0.0,201026.61,229934.07,0.0,17.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ11\Asm\M4-cDXHP-Measure\instance0602112538\eplustbl.csv,M4,Asm,CZ11,cDXHP,Measure,550341.98,550341.98,3159.02,53992.29,0.0,215103.63,235898.04,5.17,14.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ12\Asm\M4-cDXHP-Measure\instance0602130512\eplustbl.csv,M4,Asm,CZ12,cDXHP,Measure,531722.06,531722.06,3159.02,53944.11,0.0,154255.05,226548.73,7.5,1.5
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ13\Asm\M4-cDXHP-Measure\instance0602143705\eplustbl.csv,M4,Asm,CZ13,cDXHP,Measure,548840.52,548840.52,3159.02,45762.39,0.0,227025.31,235794.48,0.67,13.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ14\Asm\M4-cDXHP-Measure\instance0602161647\eplustbl.csv,M4,Asm,CZ14,cDXHP,Measure,575681.9,575681.9,3159.02,48403.21,0.0,221102.9,248710.49,2.33,5.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ15\Asm\M4-cDXHP-Measure\instance0602131253\eplustbl.csv,M4,Asm,CZ15,cDXHP,Measure,566212.58,566212.58,3159.02,8795.58,0.0,387662.6,247604.72,0.0,175.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ16\Asm\M4-cDXHP-Measure\instance0602035135\eplustbl.csv,M4,Asm,CZ16,cDXHP,Measure,615369.62,615369.62,3159.02,114936.37,0.0,83870.39,268238.02,5.17,0.5
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ01\Asm\M4-cPTAC-Base\instance0601200958\eplustbl.csv,M4,Asm,CZ01,cPTAC,Base,328817.37,0.0,3159.02,0.0,0.0,8485.44,305531.06,3867.0,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ02\Asm\M4-cPTAC-Base\instance0601211808\eplustbl.csv,M4,Asm,CZ02,cPTAC,Base,474977.91000000003,0.0,3159.02,0.0,0.0,79886.33,330467.27,2762.0,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ03\Asm\M4-cPTAC-Base\instance0601224237\eplustbl.csv,M4,Asm,CZ03,cPTAC,Base,399069.62,0.0,3159.02,0.0,0.0,45786.73,316503.41,1816.33,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ04\Asm\M4-cPTAC-Base\instance0602000328\eplustbl.csv,M4,Asm,CZ04,cPTAC,Base,534659.39,0.0,3159.02,0.0,0.0,139449.22,349484.08,2377.17,1.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ05\Asm\M4-cPTAC-Base\instance0602014402\eplustbl.csv,M4,Asm,CZ05,cPTAC,Base,403942.15,0.0,3159.02,0.0,0.0,51787.6,322424.88,1858.67,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ06\Asm\M4-cPTAC-Base\instance0602031719\eplustbl.csv,M4,Asm,CZ06,cPTAC,Base,410725.44,0.0,3159.02,0.0,0.0,97171.71,329967.01,470.0,7.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ07\Asm\M4-cPTAC-Base\instance0602044718\eplustbl.csv,M4,Asm,CZ07,cPTAC,Base,425590.33999999997,0.0,3159.02,0.0,0.0,100938.93,330469.01,408.0,5.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ08\Asm\M4-cPTAC-Base\instance0602061904\eplustbl.csv,M4,Asm,CZ08,cPTAC,Base,509578.79000000004,0.0,3159.02,0.0,0.0,153841.64,340938.18,638.0,9.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ09\Asm\M4-cPTAC-Base\instance0602075648\eplustbl.csv,M4,Asm,CZ09,cPTAC,Base,535859.49,0.0,3159.02,0.0,0.0,160288.81,351910.93,853.83,11.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ10\Asm\M4-cPTAC-Base\instance0602094040\eplustbl.csv,M4,Asm,CZ10,cPTAC,Base,535406.1,0.0,3159.02,0.0,0.0,182022.23,344799.9,945.5,14.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ11\Asm\M4-cPTAC-Base\instance0602112520\eplustbl.csv,M4,Asm,CZ11,cPTAC,Base,548154.05,0.0,3159.02,0.0,0.0,200389.7,352860.71,2154.0,11.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ12\Asm\M4-cPTAC-Base\instance0602130456\eplustbl.csv,M4,Asm,CZ12,cPTAC,Base,520528.08,0.0,3159.02,0.0,0.0,136674.39,339733.32,2262.83,0.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ13\Asm\M4-cPTAC-Base\instance0602143645\eplustbl.csv,M4,Asm,CZ13,cPTAC,Base,545509.44,0.0,3159.02,0.0,0.0,214011.4,352328.24,1863.17,16.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ14\Asm\M4-cPTAC-Base\instance0602161628\eplustbl.csv,M4,Asm,CZ14,cPTAC,Base,571503.5,0.0,3159.02,0.0,0.0,205440.58,372206.3,2112.17,12.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ15\Asm\M4-cPTAC-Base\instance0602131439\eplustbl.csv,M4,Asm,CZ15,cPTAC,Base,566212.58,0.0,3159.02,0.0,0.0,384325.7,360195.69,427.17,170.5
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ16\Asm\M4-cPTAC-Base\instance0602035311\eplustbl.csv,M4,Asm,CZ16,cPTAC,Base,432928.49,0.0,3159.02,0.0,0.0,73596.12,402269.19,3014.0,0.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ01\Asm\M4-cPTAC-Measure\instance0601201005\eplustbl.csv,M4,Asm,CZ01,cPTAC,Measure,328817.37,0.0,3159.02,0.0,0.0,12333.67,222132.6,2903.67,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ02\Asm\M4-cPTAC-Measure\instance0601211815\eplustbl.csv,M4,Asm,CZ02,cPTAC,Measure,474977.91000000003,0.0,3159.02,0.0,0.0,94341.43,234506.13,1904.17,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ03\Asm\M4-cPTAC-Measure\instance0601224245\eplustbl.csv,M4,Asm,CZ03,cPTAC,Measure,399069.62,0.0,3159.02,0.0,0.0,57125.8,214297.9,1013.5,0.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ04\Asm\M4-cPTAC-Measure\instance0602000335\eplustbl.csv,M4,Asm,CZ04,cPTAC,Measure,534659.39,0.0,3159.02,0.0,0.0,156995.66,244154.72,1509.0,4.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ05\Asm\M4-cPTAC-Measure\instance0602014410\eplustbl.csv,M4,Asm,CZ05,cPTAC,Measure,403942.15,0.0,3159.02,0.0,0.0,65122.1,218601.67,910.5,2.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ06\Asm\M4-cPTAC-Measure\instance0602031727\eplustbl.csv,M4,Asm,CZ06,cPTAC,Measure,410725.44,0.0,3159.02,0.0,0.0,113777.54,219978.0,162.83,8.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ07\Asm\M4-cPTAC-Measure\instance0602044726\eplustbl.csv,M4,Asm,CZ07,cPTAC,Measure,425590.33999999997,0.0,3159.02,0.0,0.0,116255.74,220317.88,135.67,5.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ08\Asm\M4-cPTAC-Measure\instance0602061908\eplustbl.csv,M4,Asm,CZ08,cPTAC,Measure,509578.79000000004,0.0,3159.02,0.0,0.0,171672.19,227363.82,243.83,11.0
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ09\Asm\M4-cPTAC-Measure\instance0602075656\eplustbl.csv,M4,Asm,CZ09,cPTAC,Measure,535859.49,0.0,3159.02,0.0,0.0,176987.25,235367.71,360.83,17.33
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ10\Asm\M4-cPTAC-Measure\instance0602094046\eplustbl.csv,M4,Asm,CZ10,cPTAC,Measure,535406.1,0.0,3159.02,0.0,0.0,199228.95,231234.57,403.0,17.67
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ11\Asm\M4-cPTAC-Measure\instance0602112528\eplustbl.csv,M4,Asm,CZ11,cPTAC,Measure,548154.05,0.0,3159.02,0.0,0.0,212952.67,246500.81,1540.83,14.83
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ12\Asm\M4-cPTAC-Measure\instance0602130503\eplustbl.csv,M4,Asm,CZ12,cPTAC,Measure,520528.08,0.0,3159.02,0.0,0.0,152152.73,238981.43,1659.33,2.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ13\Asm\M4-cPTAC-Measure\instance0602143653\eplustbl.csv,M4,Asm,CZ13,cPTAC,Measure,545509.44,0.0,3159.02,0.0,0.0,225531.18,246059.4,1372.17,17.17
C:\dev\DEER-Prototypes-EnergyPlus\commercial measures\SWHC062-02 Occupancy Fan Controller\SWHC062-02 Occupancy Fan Controller_Ex\runs\CZ14\Asm\M4-cPTAC-Measure\instance0602161634\eplustbl.csv,M4,Asm,CZ14,cPTAC,Measure,571503.5,0.0,3159.02,0.0,0.0,217700.73,264250.94,1585.83,12.0
