Building Type,Measure,System Type,Run Type,Climate Zone,Average Temperature,Average Electric Energy
ERC,M5,cPVVG,Measure,CZ03,19.970000000000002,2514244.2045835084
Ese,M1,cDXGF,Base,CZ03,19.970000000000002,454717413.88839805
Ese,M1,cDXGF,Measure,CZ03,19.970000000000002,429099593.51706916
Ese,M1,cDXHP,Base,CZ03,19.970000000000002,454814069.9294986
Ese,M1,cDXHP,Measure,CZ03,19.970000000000002,429232575.7882099
Ese,M1,cPTAC,Base,CZ03,19.970000000000002,454648893.9786537
Ese,M1,cPTAC,Measure,CZ03,19.970000000000002,429089065.4457747
Ese,M1,cPVVG,Base,CZ03,19.970000000000002,412400417.9943187
Ese,M1,cPVVG,Measure,CZ03,19.970000000000002,406443650.25158393
Ese,M2,cDXGF,Base,CZ03,19.970000000000002,502580205.754511
Ese,M2,cDXGF,Measure,CZ03,19.970000000000002,459799457.36054385
Ese,M2,cDXHP,Base,CZ03,19.970000000000002,502323416.0358644
Ese,M2,cDXHP,Measure,CZ03,19.970000000000002,459629784.195565
Ese,M2,cPTAC,Base,CZ03,19.970000000000002,502580205.73422736
Ese,M2,cPTAC,Measure,CZ03,19.970000000000002,459799457.36061597
Ese,M2,cPVVG,Base,CZ03,19.970000000000002,460297214.9034401
Ese,M2,cPVVG,Measure,CZ03,19.970000000000002,438159763.2269691
Ese,M3,cDXGF,Base,CZ03,19.970000000000002,445799798.3097799
Ese,M3,cDXGF,Measure,CZ03,19.970000000000002,444900421.2031864
Ese,M3,cDXHP,Base,CZ03,19.970000000000002,442963252.1197514
Ese,M3,cDXHP,Measure,CZ03,19.970000000000002,442107573.1125341
Ese,M3,cPTAC,Base,CZ03,19.970000000000002,445799798.30869514
Ese,M3,cPTAC,Measure,CZ03,19.970000000000002,444900421.2021017
Ese,M3,cPVVG,Base,CZ03,19.970000000000002,443949250.9177063
Ese,M3,cPVVG,Measure,CZ03,19.970000000000002,443109493.62879956
Ese,M4,cDXGF,Base,CZ03,19.970000000000002,466307904.4145357
Ese,M4,cDXGF,Measure,CZ03,19.970000000000002,442232481.7845703
Ese,M4,cDXHP,Base,CZ03,19.970000000000002,466281301.5718232
Ese,M4,cDXHP,Measure,CZ03,19.970000000000002,441938475.66532475
Ese,M4,cPTAC,Base,CZ03,19.970000000000002,466212966.61609924
Ese,M4,cPTAC,Measure,CZ03,19.970000000000002,442217738.74783367
Ese,M4,cPVVG,Base,CZ03,19.970000000000002,420035540.98492616
Ese,M4,cPVVG,Measure,CZ03,19.970000000000002,416354398.6684634
Ese,M5,cDXGF,Base,CZ03,19.970000000000002,436886621.870753
Ese,M5,cDXGF,Measure,CZ03,19.970000000000002,435573022.38374674
Ese,M5,cDXHP,Base,CZ03,19.970000000000002,436461361.736796
Ese,M5,cDXHP,Measure,CZ03,19.970000000000002,435161118.5107376
Ese,M5,cPTAC,Base,CZ03,19.970000000000002,436886621.8705323
Ese,M5,cPTAC,Measure,CZ03,19.970000000000002,435573022.38311595
Ese,M5,cPVVG,Base,CZ03,19.970000000000002,435073038.69972533
Ese,M5,cPVVG,Measure,CZ03,19.970000000000002,433811372.86122483
Eun,M1,cDXGF,Base,CZ03,19.970000000000002,3864346010.152672
Eun,M1,cDXGF,Measure,CZ03,19.970000000000002,3532650497.991652
Eun,M1,cDXHP,Base,CZ03,19.970000000000002,3864171462.5626297
Eun,M1,cDXHP,Measure,CZ03,19.970000000000002,3530105866.2246413
Eun,M1,cPTAC,Base,CZ03,19.970000000000002,3863033678.425865
Eun,M1,cPTAC,Measure,CZ03,19.970000000000002,3531691767.272119
Eun,M1,cPVVG,Base,CZ03,19.970000000000002,3243423012.0522885
Eun,M1,cPVVG,Measure,CZ03,19.970000000000002,3189467283.427956
Eun,M2,cDXGF,Base,CZ03,19.970000000000002,4418902239.542767
Eun,M2,cDXGF,Measure,CZ03,19.970000000000002,3946426836.193767
Eun,M2,cDXHP,Base,CZ03,19.970000000000002,4418564663.166304
Eun,M2,cDXHP,Measure,CZ03,19.970000000000002,3946558036.6390057
Eun,M2,cPTAC,Base,CZ03,19.970000000000002,4418902239.510281
Eun,M2,cPTAC,Measure,CZ03,19.970000000000002,3946426836.1291714
Eun,M2,cPVVG,Base,CZ03,19.970000000000002,3784844313.317757
Eun,M2,cPVVG,Measure,CZ03,19.970000000000002,3614325696.427915
Eun,M3,cDXGF,Base,CZ03,19.970000000000002,3474032238.584369
Eun,M3,cDXGF,Measure,CZ03,19.970000000000002,3469023971.8948092
Eun,M3,cDXHP,Base,CZ03,19.970000000000002,3429665388.6739964
Eun,M3,cDXHP,Measure,CZ03,19.970000000000002,3425081897.6604033
Eun,M3,cPTAC,Base,CZ03,19.970000000000002,3474056733.591118
Eun,M3,cPTAC,Measure,CZ03,19.970000000000002,3469002188.3004837
Eun,M3,cPVVG,Base,CZ03,19.970000000000002,3447316936.3916335
Eun,M3,cPVVG,Measure,CZ03,19.970000000000002,3442966168.361776
Eun,M4,cDXGF,Base,CZ03,19.970000000000002,4078356659.652478
Eun,M4,cDXGF,Measure,CZ03,19.970000000000002,3762830667.2542887
Eun,M4,cDXHP,Base,CZ03,19.970000000000002,4073635022.678738
Eun,M4,cDXHP,Measure,CZ03,19.970000000000002,3756541182.7265086
Eun,M4,cPTAC,Base,CZ03,19.970000000000002,4077263221.7487965
Eun,M4,cPTAC,Measure,CZ03,19.970000000000002,3762408080.797713
Eun,M4,cPVVG,Base,CZ03,19.970000000000002,3398380738.0585947
Eun,M4,cPVVG,Measure,CZ03,19.970000000000002,3378328272.0204153
Eun,M5,cDXGF,Base,CZ03,19.970000000000002,3435737163.3426485
Eun,M5,cDXGF,Measure,CZ03,19.970000000000002,3431290847.7837367
Eun,M5,cDXHP,Base,CZ03,19.970000000000002,3415913555.722205
Eun,M5,cDXHP,Measure,CZ03,19.970000000000002,3411636539.850424
Eun,M5,cPTAC,Base,CZ03,19.970000000000002,3435737163.342612
Eun,M5,cPTAC,Measure,CZ03,19.970000000000002,3431285149.075272
Eun,M5,cPVVG,Base,CZ03,19.970000000000002,3409520741.559897
Eun,M5,cPVVG,Measure,CZ03,19.970000000000002,3405647440.099597
Gro,M1,cDXGF,Base,CZ03,19.970000000000002,1195466448.2803736
Gro,M1,cDXGF,Measure,CZ03,19.970000000000002,1194032275.979774
Gro,M1,cDXHP,Base,CZ03,19.970000000000002,1196274882.4090393
Gro,M1,cDXHP,Measure,CZ03,19.970000000000002,1194813502.7125146
Gro,M1,cPTAC,Base,CZ03,19.970000000000002,1194081725.6634684
Gro,M1,cPTAC,Measure,CZ03,19.970000000000002,1192705370.4580598
Gro,M1,cPVVG,Base,CZ03,19.970000000000002,1148060576.93241
Gro,M1,cPVVG,Measure,CZ03,19.970000000000002,1152473020.3773234
Gro,M2,cDXGF,Base,CZ03,19.970000000000002,1203372199.4578016
Gro,M2,cDXGF,Measure,CZ03,19.970000000000002,1167790100.9483361
Gro,M2,cDXHP,Base,CZ03,19.970000000000002,1204467579.1047025
Gro,M2,cDXHP,Measure,CZ03,19.970000000000002,1168785584.811134
Gro,M2,cPTAC,Base,CZ03,19.970000000000002,1164949162.686994
Gro,M2,cPTAC,Measure,CZ03,19.970000000000002,1191707156.1683733
Gro,M2,cPVVG,Base,CZ03,19.970000000000002,1129671430.4808514
Gro,M2,cPVVG,Measure,CZ03,19.970000000000002,1124685520.2784476
Gro,M3,cDXGF,Base,CZ03,19.970000000000002,1102415643.8243182
Gro,M3,cDXGF,Measure,CZ03,19.970000000000002,1102415643.824305
Gro,M3,cDXHP,Base,CZ03,19.970000000000002,1099305327.1958096
Gro,M3,cDXHP,Measure,CZ03,19.970000000000002,1099305327.1957977
Gro,M3,cPTAC,Base,CZ03,19.970000000000002,1125614771.5989106
Gro,M3,cPTAC,Measure,CZ03,19.970000000000002,1125614771.5989008
Gro,M3,cPVVG,Base,CZ03,19.970000000000002,1100258947.587974
Gro,M3,cPVVG,Measure,CZ03,19.970000000000002,1100258947.5879803
Gro,M4,cDXGF,Base,CZ03,19.970000000000002,1205060572.1135015
Gro,M4,cDXGF,Measure,CZ03,19.970000000000002,1204161713.9819973
Gro,M4,cDXHP,Base,CZ03,19.970000000000002,1205881801.2466764
Gro,M4,cDXHP,Measure,CZ03,19.970000000000002,1204944494.3393874
Gro,M4,cPTAC,Base,CZ03,19.970000000000002,1203202223.1039407
Gro,M4,cPTAC,Measure,CZ03,19.970000000000002,1202630438.9971287
Gro,M4,cPVVG,Base,CZ03,19.970000000000002,1154370710.6757836
Gro,M4,cPVVG,Measure,CZ03,19.970000000000002,1159721190.0536673
Gro,M5,cDXGF,Base,CZ03,19.970000000000002,1132212405.2633758
Gro,M5,cDXGF,Measure,CZ03,19.970000000000002,1132212405.263382
Gro,M5,cDXHP,Base,CZ03,19.970000000000002,1117157999.0082057
Gro,M5,cDXHP,Measure,CZ03,19.970000000000002,1117157999.0082216
Gro,M5,cPTAC,Base,CZ03,19.970000000000002,1133358920.7910352
Gro,M5,cPTAC,Measure,CZ03,19.970000000000002,1133358920.7910445
Gro,M5,cPVVG,Base,CZ03,19.970000000000002,1130095057.0329893
Gro,M5,cPVVG,Measure,CZ03,19.970000000000002,1130095057.0329983
MBT,M1,cDXGF,Base,CZ03,19.970000000000002,1243639033.1016784
MBT,M1,cDXGF,Measure,CZ03,19.970000000000002,1191582555.4888895
MBT,M1,cDXHP,Base,CZ03,19.970000000000002,1243892491.3965929
MBT,M1,cDXHP,Measure,CZ03,19.970000000000002,1191223458.2711184
MBT,M1,cPTAC,Base,CZ03,19.970000000000002,1242504052.2030797
MBT,M1,cPTAC,Measure,CZ03,19.970000000000002,1190377111.587493
MBT,M1,cPVVG,Base,CZ03,19.970000000000002,1148118630.2973068
MBT,M1,cPVVG,Measure,CZ03,19.970000000000002,1140995253.473525
MBT,M2,cDXGF,Base,CZ03,19.970000000000002,1325603446.5060163
MBT,M2,cDXGF,Measure,CZ03,19.970000000000002,1252204132.7285569
MBT,M2,cDXHP,Base,CZ03,19.970000000000002,1324005875.1453283
MBT,M2,cDXHP,Measure,CZ03,19.970000000000002,1250588461.1942437
MBT,M2,cPTAC,Base,CZ03,19.970000000000002,1325603446.5086975
MBT,M2,cPTAC,Measure,CZ03,19.970000000000002,1252204132.7274513
MBT,M2,cPVVG,Base,CZ03,19.970000000000002,1231545665.5491965
MBT,M2,cPVVG,Measure,CZ03,19.970000000000002,1204385130.7646928
MBT,M3,cDXGF,Base,CZ03,19.970000000000002,1187880074.7312853
MBT,M3,cDXGF,Measure,CZ03,19.970000000000002,1186730900.7639308
MBT,M3,cDXHP,Base,CZ03,19.970000000000002,1177811623.6191778
MBT,M3,cDXHP,Measure,CZ03,19.970000000000002,1176900357.5685852
MBT,M3,cPTAC,Base,CZ03,19.970000000000002,1187880074.7303092
MBT,M3,cPTAC,Measure,CZ03,19.970000000000002,1186730900.7639873
MBT,M3,cPVVG,Base,CZ03,19.970000000000002,1183168662.4931815
MBT,M3,cPVVG,Measure,CZ03,19.970000000000002,1182144691.9684074
MBT,M4,cDXGF,Base,CZ03,19.970000000000002,1281586646.2080698
MBT,M4,cDXGF,Measure,CZ03,19.970000000000002,1231307405.531492
MBT,M4,cDXHP,Base,CZ03,19.970000000000002,1278984221.9370694
MBT,M4,cDXHP,Measure,CZ03,19.970000000000002,1228603782.2579052
MBT,M4,cPTAC,Base,CZ03,19.970000000000002,1281586646.2080483
MBT,M4,cPTAC,Measure,CZ03,19.970000000000002,1231307405.5334392
MBT,M4,cPVVG,Base,CZ03,19.970000000000002,1176900894.8029065
MBT,M4,cPVVG,Measure,CZ03,19.970000000000002,1174408476.8880723
MBT,M5,cDXGF,Base,CZ03,19.970000000000002,1181183702.7634275
MBT,M5,cDXGF,Measure,CZ03,19.970000000000002,1180868111.261573
MBT,M5,cDXHP,Base,CZ03,19.970000000000002,1175626532.3671792
MBT,M5,cDXHP,Measure,CZ03,19.970000000000002,1175299985.6946263
MBT,M5,cPTAC,Base,CZ03,19.970000000000002,1181183702.766269
MBT,M5,cPTAC,Measure,CZ03,19.970000000000002,1180868111.2609396
MBT,M5,cPVVG,Base,CZ03,19.970000000000002,1176533501.1534343
MBT,M5,cPVVG,Measure,CZ03,19.970000000000002,1176246314.4219327
MLI,M1,cDXGF,Base,CZ03,19.970000000000002,398342591.04855675
MLI,M1,cDXGF,Measure,CZ03,19.970000000000002,359458094.27726066
MLI,M1,cDXHP,Base,CZ03,19.970000000000002,398587160.07394296
MLI,M1,cDXHP,Measure,CZ03,19.970000000000002,359740659.225672
MLI,M1,cPTAC,Base,CZ03,19.970000000000002,398244198.5341175
MLI,M1,cPTAC,Measure,CZ03,19.970000000000002,359417665.88143736
MLI,M1,cPVVG,Base,CZ03,19.970000000000002,247639007.92905867
MLI,M1,cPVVG,Measure,CZ03,19.970000000000002,242099519.6222598
MLI,M2,cDXGF,Base,CZ03,19.970000000000002,489153668.117845
MLI,M2,cDXGF,Measure,CZ03,19.970000000000002,436465397.1689294
MLI,M2,cDXHP,Base,CZ03,19.970000000000002,489873238.55177593
MLI,M2,cDXHP,Measure,CZ03,19.970000000000002,436865993.5367058
MLI,M2,cPTAC,Base,CZ03,19.970000000000002,489153668.1178481
MLI,M2,cPTAC,Measure,CZ03,19.970000000000002,436465397.1689285
MLI,M2,cPVVG,Base,CZ03,19.970000000000002,333703968.7549156
MLI,M2,cPVVG,Measure,CZ03,19.970000000000002,315652712.17699075
MLI,M3,cDXGF,Base,CZ03,19.970000000000002,280259717.45818543
MLI,M3,cDXGF,Measure,CZ03,19.970000000000002,280259717.45818543
MLI,M3,cDXHP,Base,CZ03,19.970000000000002,271000454.39620286
MLI,M3,cDXHP,Measure,CZ03,19.970000000000002,271000454.39620286
MLI,M3,cPTAC,Base,CZ03,19.970000000000002,280247448.9142722
MLI,M3,cPTAC,Measure,CZ03,19.970000000000002,280247448.91427183
MLI,M3,cPVVG,Base,CZ03,19.970000000000002,271215594.4164642
MLI,M3,cPVVG,Measure,CZ03,19.970000000000002,271215594.4164642
MLI,M4,cDXGF,Base,CZ03,19.970000000000002,443724546.3517495
MLI,M4,cDXGF,Measure,CZ03,19.970000000000002,407111821.2285585
MLI,M4,cDXHP,Base,CZ03,19.970000000000002,444409610.2964523
MLI,M4,cDXHP,Measure,CZ03,19.970000000000002,407881378.4378289
MLI,M4,cPTAC,Base,CZ03,19.970000000000002,443547740.1208865
MLI,M4,cPTAC,Measure,CZ03,19.970000000000002,407038185.5856943
MLI,M4,cPVVG,Base,CZ03,19.970000000000002,271956617.7364137
MLI,M4,cPVVG,Measure,CZ03,19.970000000000002,272026622.9603128
MLI,M5,cDXGF,Base,CZ03,19.970000000000002,276343512.86533356
MLI,M5,cDXGF,Measure,CZ03,19.970000000000002,276343512.86533356
MLI,M5,cDXHP,Base,CZ03,19.970000000000002,269966004.3312739
MLI,M5,cDXHP,Measure,CZ03,19.970000000000002,269966004.3312739
MLI,M5,cPTAC,Base,CZ03,19.970000000000002,276290485.401751
MLI,M5,cPTAC,Measure,CZ03,19.970000000000002,276290485.4017394
MLI,M5,cPVVG,Base,CZ03,19.970000000000002,267432578.84956834
MLI,M5,cPVVG,Measure,CZ03,19.970000000000002,267432578.84956834
OfS,M1,cDXGF,Base,CZ03,19.970000000000002,57834986.49735672
OfS,M1,cDXGF,Measure,CZ03,19.970000000000002,50051347.55852184
OfS,M1,cDXHP,Base,CZ03,19.970000000000002,57827384.52172377
OfS,M1,cDXHP,Measure,CZ03,19.970000000000002,50051554.30726897
OfS,M1,cPTAC,Base,CZ03,19.970000000000002,57883298.262327835
OfS,M1,cPTAC,Measure,CZ03,19.970000000000002,50091487.75429332
OfS,M1,cPVVG,Base,CZ03,19.970000000000002,39340407.14645541
OfS,M1,cPVVG,Measure,CZ03,19.970000000000002,37353575.711353056
OfS,M2,cDXGF,Base,CZ03,19.970000000000002,73627358.30493857
OfS,M2,cDXGF,Measure,CZ03,19.970000000000002,63229497.89278725
OfS,M2,cDXHP,Base,CZ03,19.970000000000002,73505444.52486229
OfS,M2,cDXHP,Measure,CZ03,19.970000000000002,63106498.91517785
OfS,M2,cPTAC,Base,CZ03,19.970000000000002,73627358.30493835
OfS,M2,cPTAC,Measure,CZ03,19.970000000000002,63229497.89278698
OfS,M2,cPVVG,Base,CZ03,19.970000000000002,55064627.6773782
OfS,M2,cPVVG,Measure,CZ03,19.970000000000002,50817816.516379945
OfS,M3,cDXGF,Base,CZ03,19.970000000000002,45569896.37988178
OfS,M3,cDXGF,Measure,CZ03,19.970000000000002,45164253.70696867
OfS,M3,cDXHP,Base,CZ03,19.970000000000002,44245613.628125764
OfS,M3,cDXHP,Measure,CZ03,19.970000000000002,43861395.665436134
OfS,M3,cPTAC,Base,CZ03,19.970000000000002,45569861.42301726
OfS,M3,cPTAC,Measure,CZ03,19.970000000000002,45164220.406262755
OfS,M3,cPVVG,Base,CZ03,19.970000000000002,44478378.501009904
OfS,M3,cPVVG,Measure,CZ03,19.970000000000002,44116562.47722343
OfS,M4,cDXGF,Base,CZ03,19.970000000000002,69954930.0815001
OfS,M4,cDXGF,Measure,CZ03,19.970000000000002,61357006.86044206
OfS,M4,cDXHP,Base,CZ03,19.970000000000002,69759214.34877937
OfS,M4,cDXHP,Measure,CZ03,19.970000000000002,61159997.27009241
OfS,M4,cPTAC,Base,CZ03,19.970000000000002,69954880.32155354
OfS,M4,cPTAC,Measure,CZ03,19.970000000000002,61356998.04755773
OfS,M4,cPVVG,Base,CZ03,19.970000000000002,50200617.51317047
OfS,M4,cPVVG,Measure,CZ03,19.970000000000002,48062702.92644461
OfS,M5,cDXGF,Base,CZ03,19.970000000000002,45409080.20518274
OfS,M5,cDXGF,Measure,CZ03,19.970000000000002,45017802.062899366
OfS,M5,cDXHP,Base,CZ03,19.970000000000002,44161159.42088497
OfS,M5,cDXHP,Measure,CZ03,19.970000000000002,43788921.922114655
OfS,M5,cPTAC,Base,CZ03,19.970000000000002,45409043.71845244
OfS,M5,cPTAC,Measure,CZ03,19.970000000000002,45017768.34900061
OfS,M5,cPVVG,Base,CZ03,19.970000000000002,44324850.696843155
OfS,M5,cPVVG,Measure,CZ03,19.970000000000002,43975577.98320676
RFF,M1,cDXGF,Base,CZ03,19.970000000000002,33153416.133728754
RFF,M1,cDXGF,Measure,CZ03,19.970000000000002,33240392.53838868
RFF,M1,cDXHP,Base,CZ03,19.970000000000002,33190399.784394942
RFF,M1,cDXHP,Measure,CZ03,19.970000000000002,33278910.540962145
RFF,M1,cPTAC,Base,CZ03,19.970000000000002,33152348.41066384
RFF,M1,cPTAC,Measure,CZ03,19.970000000000002,33239998.81056343
RFF,M1,cPVVG,Base,CZ03,19.970000000000002,29449517.250056323
RFF,M1,cPVVG,Measure,CZ03,19.970000000000002,29675364.90355695
RFF,M2,cDXGF,Base,CZ03,19.970000000000002,38600608.44380354
RFF,M2,cDXGF,Measure,CZ03,19.970000000000002,38427333.3989366
RFF,M2,cDXHP,Base,CZ03,19.970000000000002,38605362.81636422
RFF,M2,cDXHP,Measure,CZ03,19.970000000000002,38426588.32494107
RFF,M2,cPTAC,Base,CZ03,19.970000000000002,38600608.44380079
RFF,M2,cPTAC,Measure,CZ03,19.970000000000002,38427333.39892831
RFF,M2,cPVVG,Base,CZ03,19.970000000000002,35368652.67425809
RFF,M2,cPVVG,Measure,CZ03,19.970000000000002,35284357.66110671
RFF,M3,cDXGF,Base,CZ03,19.970000000000002,34396055.159824975
RFF,M3,cDXGF,Measure,CZ03,19.970000000000002,34397642.00541892
RFF,M3,cDXHP,Base,CZ03,19.970000000000002,33711751.16478695
RFF,M3,cDXHP,Measure,CZ03,19.970000000000002,33713254.543053485
RFF,M3,cPTAC,Base,CZ03,19.970000000000002,34396055.08554391
RFF,M3,cPTAC,Measure,CZ03,19.970000000000002,34397641.93110402
RFF,M3,cPVVG,Base,CZ03,19.970000000000002,33980442.45675324
RFF,M3,cPVVG,Measure,CZ03,19.970000000000002,33982024.85019414
RFF,M4,cDXGF,Base,CZ03,19.970000000000002,36385549.73376454
RFF,M4,cDXGF,Measure,CZ03,19.970000000000002,36492817.65614658
RFF,M4,cDXHP,Base,CZ03,19.970000000000002,36410627.37507669
RFF,M4,cDXHP,Measure,CZ03,19.970000000000002,36511815.83733577
RFF,M4,cPTAC,Base,CZ03,19.970000000000002,36383974.69135565
RFF,M4,cPTAC,Measure,CZ03,19.970000000000002,36492289.69550752
RFF,M4,cPVVG,Base,CZ03,19.970000000000002,32263429.589076836
RFF,M4,cPVVG,Measure,CZ03,19.970000000000002,32524999.849275865
RFF,M5,cDXGF,Base,CZ03,19.970000000000002,33805773.15621082
RFF,M5,cDXGF,Measure,CZ03,19.970000000000002,33807375.70114253
RFF,M5,cDXHP,Base,CZ03,19.970000000000002,33470698.856719602
RFF,M5,cDXHP,Measure,CZ03,19.970000000000002,33472266.22595558
RFF,M5,cPTAC,Base,CZ03,19.970000000000002,33805773.081482835
RFF,M5,cPTAC,Measure,CZ03,19.970000000000002,33807375.62653964
RFF,M5,cPVVG,Base,CZ03,19.970000000000002,33392612.717106085
RFF,M5,cPVVG,Measure,CZ03,19.970000000000002,33394205.42754804
Rt3,M1,cDXGF,Base,CZ03,19.970000000000002,1120059527.387353
Rt3,M1,cDXGF,Measure,CZ03,19.970000000000002,1127174971.9845629
Rt3,M1,cDXHP,Base,CZ03,19.970000000000002,1121405054.1536627
Rt3,M1,cDXHP,Measure,CZ03,19.970000000000002,1128952431.6658835
Rt3,M1,cPTAC,Base,CZ03,19.970000000000002,1119768578.5553167
Rt3,M1,cPTAC,Measure,CZ03,19.970000000000002,1127016734.08211
Rt3,M1,cPVVG,Base,CZ03,19.970000000000002,958930596.2737254
Rt3,M1,cPVVG,Measure,CZ03,19.970000000000002,1000369485.0185214
Rt3,M2,cDXGF,Base,CZ03,19.970000000000002,1330485185.9938078
Rt3,M2,cDXGF,Measure,CZ03,19.970000000000002,1290230160.7034829
Rt3,M2,cDXHP,Base,CZ03,19.970000000000002,1332828939.1044629
Rt3,M2,cDXHP,Measure,CZ03,19.970000000000002,1291511242.7211125
Rt3,M2,cPTAC,Base,CZ03,19.970000000000002,1330485185.993735
Rt3,M2,cPTAC,Measure,CZ03,19.970000000000002,1290224142.2720952
Rt3,M2,cPVVG,Base,CZ03,19.970000000000002,1195359771.714267
Rt3,M2,cPVVG,Measure,CZ03,19.970000000000002,1176953778.2918086
Rt3,M3,cDXGF,Base,CZ03,19.970000000000002,1139896636.6049352
Rt3,M3,cDXGF,Measure,CZ03,19.970000000000002,1139896636.6047914
Rt3,M3,cDXHP,Base,CZ03,19.970000000000002,1107631918.0393033
Rt3,M3,cDXHP,Measure,CZ03,19.970000000000002,1107631918.0392678
Rt3,M3,cPTAC,Base,CZ03,19.970000000000002,1139854773.7465355
Rt3,M3,cPTAC,Measure,CZ03,19.970000000000002,1139854773.7461975
Rt3,M3,cPVVG,Base,CZ03,19.970000000000002,1127176087.0932934
Rt3,M3,cPVVG,Measure,CZ03,19.970000000000002,1127176087.0931218
Rt3,M4,cDXGF,Base,CZ03,19.970000000000002,1202342914.179143
Rt3,M4,cDXGF,Measure,CZ03,19.970000000000002,1219931063.1269352
Rt3,M4,cDXHP,Base,CZ03,19.970000000000002,1204036686.431378
Rt3,M4,cDXHP,Measure,CZ03,19.970000000000002,1218256512.8331761
Rt3,M4,cPTAC,Base,CZ03,19.970000000000002,1201935236.109717
Rt3,M4,cPTAC,Measure,CZ03,19.970000000000002,1219723239.5650878
Rt3,M4,cPVVG,Base,CZ03,19.970000000000002,1019401649.6240232
Rt3,M4,cPVVG,Measure,CZ03,19.970000000000002,1077089295.0108745
Rt3,M5,cDXGF,Base,CZ03,19.970000000000002,1117414517.6421964
Rt3,M5,cDXGF,Measure,CZ03,19.970000000000002,1117414517.6418138
Rt3,M5,cDXHP,Base,CZ03,19.970000000000002,1106555427.349273
Rt3,M5,cDXHP,Measure,CZ03,19.970000000000002,1106555427.3493311
Rt3,M5,cPTAC,Base,CZ03,19.970000000000002,1117105258.6986852
Rt3,M5,cPTAC,Measure,CZ03,19.970000000000002,1117105258.6985478
Rt3,M5,cPVVG,Base,CZ03,19.970000000000002,1104611332.9089816
Rt3,M5,cPVVG,Measure,CZ03,19.970000000000002,1104611332.9091303
RtL,M1,cDXGF,Base,CZ03,19.970000000000002,1137342320.8206947
RtL,M1,cDXGF,Measure,CZ03,19.970000000000002,1146576009.6624105
RtL,M1,cDXHP,Base,CZ03,19.970000000000002,1138482649.1199255
RtL,M1,cDXHP,Measure,CZ03,19.970000000000002,1148609289.269467
RtL,M1,cPTAC,Base,CZ03,19.970000000000002,1135447317.933562
RtL,M1,cPTAC,Measure,CZ03,19.970000000000002,1145575466.4004893
RtL,M1,cPVVG,Base,CZ03,19.970000000000002,989405791.42482
RtL,M1,cPVVG,Measure,CZ03,19.970000000000002,1031305053.7992096
RtL,M2,cDXGF,Base,CZ03,19.970000000000002,1339355847.7499962
RtL,M2,cDXGF,Measure,CZ03,19.970000000000002,1301822614.5812485
RtL,M2,cDXHP,Base,CZ03,19.970000000000002,1339013784.8910244
RtL,M2,cDXHP,Measure,CZ03,19.970000000000002,1300717561.7192945
RtL,M2,cPTAC,Base,CZ03,19.970000000000002,1339355847.7499526
RtL,M2,cPTAC,Measure,CZ03,19.970000000000002,1301820739.635638
RtL,M2,cPVVG,Base,CZ03,19.970000000000002,1213703973.009158
RtL,M2,cPVVG,Measure,CZ03,19.970000000000002,1197773242.693978
RtL,M3,cDXGF,Base,CZ03,19.970000000000002,1170067711.336939
RtL,M3,cDXGF,Measure,CZ03,19.970000000000002,1170067711.336939
RtL,M3,cDXHP,Base,CZ03,19.970000000000002,1145393905.8525221
RtL,M3,cDXHP,Measure,CZ03,19.970000000000002,1145393905.8525221
RtL,M3,cPTAC,Base,CZ03,19.970000000000002,1170065304.1403925
RtL,M3,cPTAC,Measure,CZ03,19.970000000000002,1170065304.140469
RtL,M3,cPVVG,Base,CZ03,19.970000000000002,1157337301.4341974
RtL,M3,cPVVG,Measure,CZ03,19.970000000000002,1157337301.4341974
RtL,M4,cDXGF,Base,CZ03,19.970000000000002,1216272779.1956332
RtL,M4,cDXGF,Measure,CZ03,19.970000000000002,1235346419.4458873
RtL,M4,cDXHP,Base,CZ03,19.970000000000002,1218124035.493943
RtL,M4,cDXHP,Measure,CZ03,19.970000000000002,1234489682.393143
RtL,M4,cPTAC,Base,CZ03,19.970000000000002,1215812374.0945897
RtL,M4,cPTAC,Measure,CZ03,19.970000000000002,1235303785.3272297
RtL,M4,cPVVG,Base,CZ03,19.970000000000002,1048730439.5443491
RtL,M4,cPVVG,Measure,CZ03,19.970000000000002,1103614974.9092858
RtL,M5,cDXGF,Base,CZ03,19.970000000000002,1151843925.520801
RtL,M5,cDXGF,Measure,CZ03,19.970000000000002,1151843925.520801
RtL,M5,cDXHP,Base,CZ03,19.970000000000002,1148190933.8532603
RtL,M5,cDXHP,Measure,CZ03,19.970000000000002,1148190933.8532603
RtL,M5,cPTAC,Base,CZ03,19.970000000000002,1151800048.8811004
RtL,M5,cPTAC,Measure,CZ03,19.970000000000002,1151800048.8810234
RtL,M5,cPVVG,Base,CZ03,19.970000000000002,1139092816.5138433
RtL,M5,cPVVG,Measure,CZ03,19.970000000000002,1139092816.5138433
RtS,M1,cDXGF,Base,CZ03,19.970000000000002,70503715.33488955
RtS,M1,cDXGF,Measure,CZ03,19.970000000000002,69980315.51126663
RtS,M1,cDXHP,Base,CZ03,19.970000000000002,70594678.71121025
RtS,M1,cDXHP,Measure,CZ03,19.970000000000002,70085753.44553407
RtS,M1,cPTAC,Base,CZ03,19.970000000000002,70474561.55600074
RtS,M1,cPTAC,Measure,CZ03,19.970000000000002,69965213.41462347
