Building Type,Measure,System Type,Run Type,Climate Zone,Average Temperature,Average Electric Energy
ERC,M1,cDXGF,Measure,CZ01,12.469444444444443,0.0
ERC,M1,cDXHP,Base,CZ01,12.469444444444443,0.0
ERC,M1,cDXHP,Measure,CZ01,12.469444444444443,0.0
ERC,M1,cPTAC,Base,CZ01,12.469444444444443,0.0
ERC,M1,cPTAC,Measure,CZ01,12.469444444444443,0.0
ERC,M1,cPVVG,Base,CZ01,12.469444444444443,0.0
ERC,M1,cPVVG,Measure,CZ01,12.469444444444443,0.0
ERC,M2,cDXGF,Base,CZ01,12.469444444444443,458873.582559823
ERC,M2,cDXGF,Measure,CZ01,12.469444444444443,359951.5640135851
ERC,M2,cDXHP,Base,CZ01,12.469444444444443,432468.7972992157
ERC,M2,cDXHP,Measure,CZ01,12.469444444444443,335403.28291519533
ERC,M2,cPTAC,Base,CZ01,12.469444444444443,458873.5825598639
ERC,M2,cPTAC,Measure,CZ01,12.469444444444443,349302.90069530107
ERC,M2,cPVVG,Base,CZ01,12.469444444444443,253668.26510872788
ERC,M2,cPVVG,Measure,CZ01,12.469444444444443,213129.50563384022
ERC,M3,cDXGF,Base,CZ01,12.469444444444443,195966.81220621784
ERC,M3,cDXGF,Measure,CZ01,12.469444444444443,195966.81220719186
ERC,M3,cDXHP,Base,CZ01,12.469444444444443,194396.25676483542
ERC,M3,cDXHP,Measure,CZ01,12.469444444444443,194396.25676261995
ERC,M3,cPTAC,Base,CZ01,12.469444444444443,176639.7776951112
ERC,M3,cPTAC,Measure,CZ01,12.469444444444443,176639.77769157087
ERC,M3,cPVVG,Base,CZ01,12.469444444444443,192243.20836516508
ERC,M3,cPVVG,Measure,CZ01,12.469444444444443,192243.20836623572
ERC,M4,cDXGF,Base,CZ01,12.469444444444443,0.0
ERC,M4,cDXGF,Measure,CZ01,12.469444444444443,6898.431556338661
ERC,M4,cDXHP,Base,CZ01,12.469444444444443,0.0
ERC,M4,cDXHP,Measure,CZ01,12.469444444444443,6911.149186287795
ERC,M4,cPTAC,Base,CZ01,12.469444444444443,0.0
ERC,M4,cPTAC,Measure,CZ01,12.469444444444443,133.38848391240123
ERC,M4,cPVVG,Base,CZ01,12.469444444444443,0.0
ERC,M4,cPVVG,Measure,CZ01,12.469444444444443,0.0
ERC,M5,cDXGF,Base,CZ01,12.469444444444443,133171.29824837312
ERC,M5,cDXGF,Measure,CZ01,12.469444444444443,133171.29824552187
ERC,M5,cDXHP,Base,CZ01,12.469444444444443,149122.63705246354
ERC,M5,cDXHP,Measure,CZ01,12.469444444444443,149122.63704750224
ERC,M5,cPTAC,Base,CZ01,12.469444444444443,83559.44330427579
ERC,M5,cPTAC,Measure,CZ01,12.469444444444443,83559.44330425459
ERC,M5,cPVVG,Base,CZ01,12.469444444444443,130904.66331497187
ERC,M5,cPVVG,Measure,CZ01,12.469444444444443,130904.66331276367
Ese,M1,cDXGF,Base,CZ01,12.469444444444443,51.169306215176036
Ese,M1,cDXGF,Measure,CZ01,12.469444444444443,79273.00358737708
Ese,M1,cDXHP,Base,CZ01,12.469444444444443,38.378774747308995
Ese,M1,cDXHP,Measure,CZ01,12.469444444444443,79576.2529043925
Ese,M1,cPTAC,Base,CZ01,12.469444444444443,0.7077526393090264
Ese,M1,cPTAC,Measure,CZ01,12.469444444444443,68100.33264745017
Ese,M1,cPVVG,Base,CZ01,12.469444444444443,6540.621062419025
Ese,M1,cPVVG,Measure,CZ01,12.469444444444443,846511.4828678981
Ese,M2,cDXGF,Base,CZ01,12.469444444444443,31354157.824248668
Ese,M2,cDXGF,Measure,CZ01,12.469444444444443,26823760.55844854
Ese,M2,cDXHP,Base,CZ01,12.469444444444443,31020077.27495
Ese,M2,cDXHP,Measure,CZ01,12.469444444444443,26390347.804981273
Ese,M2,cPTAC,Base,CZ01,12.469444444444443,31354157.824255034
Ese,M2,cPTAC,Measure,CZ01,12.469444444444443,26823563.315608863
Ese,M2,cPVVG,Base,CZ01,12.469444444444443,26858833.08729483
Ese,M2,cPVVG,Measure,CZ01,12.469444444444443,24484266.580232415
Ese,M3,cDXGF,Base,CZ01,12.469444444444443,24539861.692547344
