Building Type,Measure,System Type,Run Type,Climate Zone
Asm,M1,cDXGF,Base,CZ01
OFFICESMALL EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,    0.665495,    0.076031
OFFICESMALL EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,    0.628657,    0.045395
HALL EL1 CORE SPC (T.C15) SZ-CAV OA CONTROLLER,    0.271406,    0.111190
OFFICESMALL EL1 EAST PERIM SPC (T.E12) SZ-CAV OA CONTROLLER,    0.641629,    0.045395
OFFICESMALL EL1 NORTH PERIM SPC (T.N13) SZ-CAV OA CONTROLLER,    0.506945,    0.076031
OFFICESMALL EL1 SOUTH PERIM SPC (T.S11) SZ-CAV OA CONTROLLER,    0.768925,    0.076031
OFFICESMALL EL1 WEST PERIM SPC (T.W14) SZ-CAV OA CONTROLLER,    0.744989,    0.045395
Building Type,Measure,System Type,Run Type,Climate Zone
OfS,M5,cPTAC,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
HALL EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,    0.210265,    0.111190
OFFICESMALL EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,    0.449619,    0.076031
OFFICESMALL EL1 EAST PERIM SPC (G.E2) SZ-CAV OA CONTROLLER,    0.512531,    0.045395
OFFICESMALL EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,    0.665495,    0.076031
OFFICESMALL EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,    0.628657,    0.045395
HALL EL1 CORE SPC (T.C15) SZ-CAV OA CONTROLLER,    0.271406,    0.111190
OFFICESMALL EL1 EAST PERIM SPC (T.E12) SZ-CAV OA CONTROLLER,    0.641629,    0.045395
OFFICESMALL EL1 NORTH PERIM SPC (T.N13) SZ-CAV OA CONTROLLER,    0.506945,    0.076031
OFFICESMALL EL1 SOUTH PERIM SPC (T.S11) SZ-CAV OA CONTROLLER,    0.768925,    0.076031
OFFICESMALL EL1 WEST PERIM SPC (T.W14) SZ-CAV OA CONTROLLER,    0.744989,    0.045395
Building Type,Measure,System Type,Run Type,Climate Zone
OfS,M5,cPVVG,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
HALL EL1 CORE SPC (G.C5) SZ-VAV OA CONTROLLER,    0.210265,    0.111190
OFFICESMALL EL1 NORTH PERIM SPC (G.N3) SZ-VAV OA CONTROLLER,    0.449619,    0.076031
OFFICESMALL EL1 EAST PERIM SPC (G.E2) SZ-VAV OA CONTROLLER,    0.512531,    0.045395
OFFICESMALL EL1 SOUTH PERIM SPC (G.S1) SZ-VAV OA CONTROLLER,    0.665495,    0.076031
OFFICESMALL EL1 WEST PERIM SPC (G.W4) SZ-VAV OA CONTROLLER,    0.628657,    0.045395
HALL EL1 CORE SPC (T.C15) SZ-VAV OA CONTROLLER,    0.271406,    0.111190
OFFICESMALL EL1 EAST PERIM SPC (T.E12) SZ-VAV OA CONTROLLER,    0.641629,    0.045395
OFFICESMALL EL1 NORTH PERIM SPC (T.N13) SZ-VAV OA CONTROLLER,    0.506945,    0.076031
OFFICESMALL EL1 SOUTH PERIM SPC (T.S11) SZ-VAV OA CONTROLLER,    0.768925,    0.076031
OFFICESMALL EL1 WEST PERIM SPC (T.W14) SZ-VAV OA CONTROLLER,    0.744989,    0.045395
Building Type,Measure,System Type,Run Type,Climate Zone
OfS,M5,cPVVG,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
HALL EL1 CORE SPC (G.C5) SZ-VAV OA CONTROLLER,    0.210265,    0.111190
OFFICESMALL EL1 NORTH PERIM SPC (G.N3) SZ-VAV OA CONTROLLER,    0.449619,    0.076031
OFFICESMALL EL1 EAST PERIM SPC (G.E2) SZ-VAV OA CONTROLLER,    0.512531,    0.045395
OFFICESMALL EL1 SOUTH PERIM SPC (G.S1) SZ-VAV OA CONTROLLER,    0.665495,    0.076031
OFFICESMALL EL1 WEST PERIM SPC (G.W4) SZ-VAV OA CONTROLLER,    0.628657,    0.045395
HALL EL1 CORE SPC (T.C15) SZ-VAV OA CONTROLLER,    0.271406,    0.111190
OFFICESMALL EL1 EAST PERIM SPC (T.E12) SZ-VAV OA CONTROLLER,    0.641629,    0.045395
OFFICESMALL EL1 NORTH PERIM SPC (T.N13) SZ-VAV OA CONTROLLER,    0.506945,    0.076031
OFFICESMALL EL1 SOUTH PERIM SPC (T.S11) SZ-VAV OA CONTROLLER,    0.768925,    0.076031
OFFICESMALL EL1 WEST PERIM SPC (T.W14) SZ-VAV OA CONTROLLER,    0.744989,    0.045395
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M1,cDXGF,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M1,cDXGF,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M1,cDXHP,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M1,cDXHP,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M1,cPTAC,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M1,cPTAC,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M1,cPVVG,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-VAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-VAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-VAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M1,cPVVG,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-VAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-VAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-VAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M2,cDXGF,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M2,cDXGF,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M2,cDXHP,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M2,cDXHP,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M2,cPTAC,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M2,cPTAC,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M2,cPVVG,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-VAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-VAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-VAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M2,cPVVG,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-VAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-VAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-VAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M3,cDXGF,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M3,cDXGF,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M3,cDXHP,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M3,cDXHP,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M3,cPTAC,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M3,cPTAC,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M3,cPVVG,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-VAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-VAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-VAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M3,cPVVG,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-VAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-VAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-VAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M4,cDXGF,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M4,cDXGF,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M4,cDXHP,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M4,cDXHP,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M4,cPTAC,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M4,cPTAC,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M4,cPVVG,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-VAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-VAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-VAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M4,cPVVG,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-VAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-VAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-VAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M5,cDXGF,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M5,cDXGF,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M5,cDXHP,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M5,cDXHP,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M5,cPTAC,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M5,cPTAC,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-CAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-CAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-CAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M5,cPVVG,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-VAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-VAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-VAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
RFF,M5,cPVVG,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
DINING EL1 ESE PERIM SPC (G.ESE1) SZ-VAV OA CONTROLLER,    0.787368,    0.188478
LOBBYWAITING EL1 SSW PERIM SPC (G.SSW2) SZ-VAV OA CONTROLLER,    0.417021,    0.070792
RESTROOM EL1 NORTH PERIM SPC (G.N4) SZ-VAV OA CONTROLLER,    0.052793,    0.000000
Building Type,Measure,System Type,Run Type,Climate Zone
Rt3,M1,cDXGF,Base,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,        8.56,        3.41
RETAILSALES EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.48,    0.327414
RETAILSALES EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,        2.24,    0.327414
RETAILSALES EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,        2.94,    0.327414
RETAILSALES EL1 CORE SPC (M.C15) SZ-CAV OA CONTROLLER,        8.77,        3.41
RETAILSALES EL1 EAST PERIM SPC (M.E12) SZ-CAV OA CONTROLLER,        2.57,    0.327414
RETAILSALES EL1 NORTH PERIM SPC (M.N13) SZ-CAV OA CONTROLLER,        1.60,    0.327414
RETAILSALES EL1 SOUTH PERIM SPC (M.S11) SZ-CAV OA CONTROLLER,        2.37,    0.327414
RETAILSALES EL1 WEST PERIM SPC (M.W14) SZ-CAV OA CONTROLLER,        3.13,    0.327414
RETAILSALES EL1 CORE SPC (T.C25) SZ-CAV OA CONTROLLER,        9.52,        3.41
RETAILSALES EL1 EAST PERIM SPC (T.E22) SZ-CAV OA CONTROLLER,        2.52,    0.327414
RETAILSALES EL1 NORTH PERIM SPC (T.N23) SZ-CAV OA CONTROLLER,        1.64,    0.327414
RETAILSALES EL1 SOUTH PERIM SPC (T.S21) SZ-CAV OA CONTROLLER,        2.36,    0.327414
RETAILSALES EL1 WEST PERIM SPC (T.W24) SZ-CAV OA CONTROLLER,        3.13,    0.327414
Building Type,Measure,System Type,Run Type,Climate Zone
Rt3,M1,cDXGF,Measure,CZ10
System,Maximum Outdoor Air Flow Rate,Minimum Outdoor Air Flow Rate
EL1 CORE SPC (G.C5) SZ-CAV OA CONTROLLER,        8.56,        3.41
RETAILSALES EL1 NORTH PERIM SPC (G.N3) SZ-CAV OA CONTROLLER,        1.48,    0.327414
RETAILSALES EL1 SOUTH PERIM SPC (G.S1) SZ-CAV OA CONTROLLER,        2.24,    0.327414
RETAILSALES EL1 WEST PERIM SPC (G.W4) SZ-CAV OA CONTROLLER,        2.94,    0.327414
RETAILSALES EL1 CORE SPC (M.C15) SZ-CAV OA CONTROLLER,        8.77,        3.41
RETAILSALES EL1 EAST PERIM SPC (M.E12) SZ-CAV OA CONTROLLER,        2.57,    0.327414
RETAILSALES EL1 NORTH PERIM SPC (M.N13) SZ-CAV OA CONTROLLER,        1.60,    0.327414
RETAILSALES EL1 SOUTH PERIM SPC (M.S11) SZ-CAV OA CONTROLLER,        2.37,    0.327414
RETAILSALES EL1 WEST PERIM SPC (M.W14) SZ-CAV OA CONTROLLER,        3.13,    0.327414
