Building Type,Measure,System Type,Run Type,Climate Zone,Average Temperature,Average Electric Energy
Ese,M4,cPTAC,Base,CZ08,32.875,858940414.9265926
Ese,M4,cPTAC,Measure,CZ08,32.875,865055532.3042215
Ese,M4,cPVVG,Base,CZ08,32.875,831822595.2673283
Ese,M4,cPVVG,Measure,CZ08,32.875,841498791.643662
Ese,M5,cDXGF,Base,CZ08,32.875,786715776.2401606
Ese,M5,cDXGF,Measure,CZ08,32.875,768598435.512097
Ese,M5,cDXHP,Base,CZ08,32.875,782647432.3938602
Ese,M5,cDXHP,Measure,CZ08,32.875,764621993.2197783
Ese,M5,cPTAC,Base,CZ08,32.875,786715776.2402266
Ese,M5,cPTAC,Measure,CZ08,32.875,768600345.7891518
Ese,M5,cPVVG,Base,CZ08,32.875,782815568.9873077
Ese,M5,cPVVG,Measure,CZ08,32.875,764844789.4052985
Eun,M1,cDXGF,Base,CZ08,32.875,6098437054.323746
Eun,M1,cDXGF,Measure,CZ08,32.875,6123651420.133397
Eun,M1,cDXHP,Base,CZ08,32.875,6117568507.77116
Eun,M1,cDXHP,Measure,CZ08,32.875,6143077154.030162
Eun,M1,cPTAC,Base,CZ08,32.875,6098470980.978379
Eun,M1,cPTAC,Measure,CZ08,32.875,6123649230.780695
Eun,M1,cPVVG,Base,CZ08,32.875,5703514653.028237
Eun,M1,cPVVG,Measure,CZ08,32.875,5771806037.742735
Eun,M2,cDXGF,Base,CZ08,32.875,5737899688.131068
Eun,M2,cDXGF,Measure,CZ08,32.875,5691911404.755235
Eun,M2,cDXHP,Base,CZ08,32.875,5736689887.805581
Eun,M2,cDXHP,Measure,CZ08,32.875,5690099714.433151
Eun,M2,cPTAC,Base,CZ08,32.875,5737899688.131008
Eun,M2,cPTAC,Measure,CZ08,32.875,5691911404.755188
Eun,M2,cPVVG,Base,CZ08,32.875,5245482488.44925
Eun,M2,cPVVG,Measure,CZ08,32.875,5216908117.678644
Eun,M3,cDXGF,Base,CZ08,32.875,5129625530.742937
Eun,M3,cDXGF,Measure,CZ08,32.875,4814432365.694838
Eun,M3,cDXHP,Base,CZ08,32.875,5094976207.8772135
Eun,M3,cDXHP,Measure,CZ08,32.875,4778425344.553377
Eun,M3,cPTAC,Base,CZ08,32.875,5129676551.267819
Eun,M3,cPTAC,Measure,CZ08,32.875,4814432365.694837
Eun,M3,cPVVG,Base,CZ08,32.875,5075863316.149514
Eun,M3,cPVVG,Measure,CZ08,32.875,4763119708.143989
Eun,M4,cDXGF,Base,CZ08,32.875,6098437831.8463745
Eun,M4,cDXGF,Measure,CZ08,32.875,6123617659.16844
Eun,M4,cDXHP,Base,CZ08,32.875,6117566497.811371
Eun,M4,cDXHP,Measure,CZ08,32.875,6143071193.893534
Eun,M4,cPTAC,Base,CZ08,32.875,6098474029.149451
Eun,M4,cPTAC,Measure,CZ08,32.875,6123648088.811535
Eun,M4,cPVVG,Base,CZ08,32.875,5703515756.90765
Eun,M4,cPVVG,Measure,CZ08,32.875,5771817003.851299
Eun,M5,cDXGF,Base,CZ08,32.875,5294283680.755683
Eun,M5,cDXGF,Measure,CZ08,32.875,5048329402.406637
Eun,M5,cDXHP,Base,CZ08,32.875,5239509365.239393
