File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ08/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1003786.13,21619.86,158129.06,200868.06,0.0,347425.87,0.0,168806.28,27.97,0.0,0.0,0.0,106909.03,0.0,0.0,1200.83,158129.06,20419.03,0.00,281574.59,65851.28
CZ08/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2890321.29,12593.449999999999,549287.06,462712.61,0.0,829334.66,0.0,923221.63,4134.65,0.0,0.0,0.0,109037.23,0.0,0.0,2734.56,549287.06,9858.89,0.00,829334.66,0.00
CZ08/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2870978.6199999996,12676.609999999999,547060.96,462712.61,0.0,829334.66,0.0,906022.73,4134.6,0.0,0.0,0.0,109036.46,0.0,0.0,2807.56,547060.96,9869.05,0.00,829334.66,0.00
CZ08/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2843350.1999999997,12786.84,543896.16,462712.61,0.0,829334.66,0.0,881449.68,4134.6,0.0,0.0,0.0,109035.66,0.0,0.0,2917.62,543896.16,9869.22,0.00,829334.66,0.00
CZ08/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,165033.44999999998,275.31,29928.59,23737.13,0.0,29387.4,0.0,61272.77,1.13,0.0,0.0,0.0,20431.12,0.0,0.0,275.31,29928.59,0.00,0.00,29387.40,0.00
CZ08/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,163683.24,283.89,29771.73,23737.13,0.0,29387.4,0.0,60070.83,1.13,0.0,0.0,0.0,20431.12,0.0,0.0,283.89,29771.73,0.00,0.00,29387.40,0.00
CZ08/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,161755.59,296.61,29548.32,23737.13,0.0,29387.4,0.0,58353.88,1.13,0.0,0.0,0.0,20431.12,0.0,0.0,296.61,29548.32,0.00,0.00,29387.40,0.00
CZ08/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,113568.75,241.34,15637.5,13247.63,0.0,37903.17,0.0,22721.38,3.37,0.0,0.0,0.0,23814.36,0.0,0.0,241.34,15637.50,0.00,0.00,18423.46,19479.71
CZ08/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,113214.92000000001,247.82,15595.68,13247.63,0.0,37903.17,0.0,22402.88,3.37,0.0,0.0,0.0,23814.36,0.0,0.0,247.82,15595.68,0.00,0.00,18423.46,19479.71
CZ08/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,112709.75,257.23,15536.11,13247.63,0.0,37903.17,0.0,21947.87,3.37,0.0,0.0,0.0,23814.36,0.0,0.0,257.23,15536.11,0.00,0.00,18423.46,19479.71
CZ08/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,258484.5,20531.440000000002,35657.45,36047.32,0.0,76546.73,0.0,29624.95,24.93,0.0,0.0,0.0,60051.69,0.0,0.0,96.95,35657.45,20434.49,0.00,37475.60,39071.13
CZ08/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,258310.41999999998,20533.62,35635.19,36047.32,0.0,76546.73,0.0,29470.88,24.94,0.0,0.0,0.0,60051.75,0.0,0.0,99.66,35635.19,20433.96,0.00,37475.60,39071.13
CZ08/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,258062.34,20538.38,35603.6,36047.32,0.0,76546.73,0.0,29249.63,24.93,0.0,0.0,0.0,60051.77,0.0,0.0,103.58,35603.60,20434.80,0.00,37475.60,39071.13
CZ08/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2281474.3299999996,3985.96,320110.94,774348.97,0.0,436362.0,0.0,589812.08,3.38,0.0,0.0,0.0,156851.0,0.0,0.0,3448.41,320110.94,537.55,0.00,436362.00,0.00
CZ08/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2268553.31,4069.84,318395.62,774348.97,0.0,436362.0,0.0,578522.5,3.38,0.0,0.0,0.0,156851.0,0.0,0.0,3531.67,318395.62,538.17,0.00,436362.00,0.00
CZ08/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2250100.95,4194.2,315952.53,774348.97,0.0,436362.0,0.0,562388.88,3.38,0.0,0.0,0.0,156851.0,0.0,0.0,3654.69,315952.53,539.51,0.00,436362.00,0.00
CZ08/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2278006.18,2573.29,328580.22,767420.15,0.0,509200.67,0.0,554651.4,3.39,0.0,0.0,0.0,115577.07,0.0,0.0,2573.29,328580.22,0.00,0.00,468847.72,40352.95
CZ08/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2265790.42,2649.83,326920.14,767420.15,0.0,509200.67,0.0,544019.18,3.39,0.0,0.0,0.0,115577.07,0.0,0.0,2649.83,326920.14,0.00,0.00,468847.72,40352.95
CZ08/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2248356.56,2770.76,324554.25,767420.15,0.0,509200.67,0.0,528830.29,3.39,0.0,0.0,0.0,115577.08,0.0,0.0,2770.76,324554.25,0.00,0.00,468847.72,40352.95
CZ08/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,145830.63999999998,653.87,23200.96,44599.63,0.0,24440.79,0.0,38163.81,3.36,0.0,0.0,0.0,14768.22,0.0,0.0,653.87,23200.96,0.00,0.00,24440.79,0.00
CZ08/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,144981.71,666.45,23087.75,44599.63,0.0,24440.79,0.0,37415.5,3.36,0.0,0.0,0.0,14768.22,0.0,0.0,666.45,23087.75,0.00,0.00,24440.79,0.00
CZ08/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,143769.66,685.01,22926.17,44599.63,0.0,24440.79,0.0,36346.48,3.36,0.0,0.0,0.0,14768.22,0.0,0.0,685.01,22926.17,0.00,0.00,24440.79,0.00
CZ08/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3289452.66,57937.29,504885.93,850055.03,0.0,449066.39,0.0,1350017.16,3.36,0.0,0.0,0.0,77487.5,0.0,0.0,57937.29,504885.93,0.00,0.00,449066.39,0.00
CZ08/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3260872.45,59093.58,501571.83,850055.03,0.0,449066.39,0.0,1323594.76,3.36,0.0,0.0,0.0,77487.5,0.0,0.0,59093.58,501571.83,0.00,0.00,449066.39,0.00
CZ08/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3220037.15,60784.65,496853.03,850055.03,0.0,449066.39,0.0,1285787.19,3.36,0.0,0.0,0.0,77487.5,0.0,0.0,60784.65,496853.03,0.00,0.00,449066.39,0.00
CZ09/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,731286.63,16833.02,159128.31,153727.01,0.0,145823.51,0.0,234650.33,3.36,0.0,0.0,0.0,21121.09,0.0,0.0,16833.02,159128.31,0.00,0.00,145823.51,0.00
CZ09/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,726175.08,17020.55,158430.22,153727.01,0.0,145823.51,0.0,230049.34,3.36,0.0,0.0,0.0,21121.09,0.0,0.0,17020.55,158430.22,0.00,0.00,145823.51,0.00
CZ09/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,718878.7899999999,17291.12,157436.2,153727.01,0.0,145823.51,0.0,223476.51,3.36,0.0,0.0,0.0,21121.09,0.0,0.0,17291.12,157436.20,0.00,0.00,145823.51,0.00
CZ09/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2838933.83,5975.450000000001,417359.85,358430.2,0.0,1013813.91,0.0,634913.74,1100.49,0.0,0.0,0.0,407340.19,0.0,0.0,5942.52,417359.85,32.93,0.00,945189.93,68623.98
CZ09/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2826543.66,6097.06,415623.39,358430.2,0.0,1013813.91,0.0,624138.5,1100.36,0.0,0.0,0.0,407340.23,0.0,0.0,6063.63,415623.39,33.43,0.00,945189.93,68623.98
CZ09/ECC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2808710.17,6273.59,413154.43,358430.2,0.0,1013813.91,0.0,608597.58,1100.28,0.0,0.0,0.0,407340.17,0.0,0.0,6240.13,413154.43,33.46,0.00,945189.93,68623.98
CZ09/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,429580.69,2111.45,67868.45,64700.97,0.0,125897.03,0.0,90795.56,3.37,0.0,0.0,0.0,78203.86,0.0,0.0,2111.45,67868.45,0.00,0.00,83226.75,42670.28
CZ09/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,427817.79000000004,2144.66,67608.46,64700.97,0.0,125897.03,0.0,89259.45,3.37,0.0,0.0,0.0,78203.86,0.0,0.0,2144.66,67608.46,0.00,0.00,83226.75,42670.28
CZ09/EPr&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,425293.3,2192.68,67237.62,64700.97,0.0,125897.03,0.0,87057.77,3.37,0.0,0.0,0.0,78203.86,0.0,0.0,2192.68,67237.62,0.00,0.00,83226.75,42670.28
CZ09/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,20353.71,150.89,2400.54,2224.35,0.0,2196.82,0.0,4361.99,3.36,0.0,0.0,0.0,9015.76,0.0,0.0,150.89,2400.54,0.00,0.00,2196.82,0.00
CZ09/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,20259.46,153.52,2387.88,2224.35,0.0,2196.82,0.0,4277.77,3.36,0.0,0.0,0.0,9015.76,0.0,0.0,153.52,2387.88,0.00,0.00,2196.82,0.00
CZ09/ERC&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,20124.36,157.39,2369.69,2224.35,0.0,2196.82,0.0,4156.99,3.36,0.0,0.0,0.0,9015.76,0.0,0.0,157.39,2369.69,0.00,0.00,2196.82,0.00
CZ09/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1224579.92,52781.56,182957.71,197959.32,0.0,323176.74,0.0,254547.95,3.39,0.0,0.0,0.0,213153.25,0.0,0.0,1258.35,182957.71,51523.21,0.00,259085.82,64090.92
CZ09/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1222438.34,52812.10999999999,182654.02,197959.32,0.0,323176.74,0.0,252679.51,3.39,0.0,0.0,0.0,213153.25,0.0,0.0,1282.84,182654.02,51529.27,0.00,259085.82,64090.92
CZ09/ESe&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1219380.94,52851.09,182221.57,197959.32,0.0,323176.74,0.0,250015.58,3.39,0.0,0.0,0.0,213153.25,0.0,0.0,1318.64,182221.57,51532.45,0.00,259085.82,64090.92
CZ09/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,9026204.32,21185.170000000002,1275102.27,1277404.75,0.0,3682881.23,0.0,2081213.27,3.37,0.0,0.0,0.0,688414.25,0.0,0.0,16942.29,1275102.27,4242.88,0.00,3555459.15,127422.08
CZ09/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,8987105.48,21579.52,1270250.25,1277404.75,0.0,3682881.23,0.0,2046572.09,3.37,0.0,0.0,0.0,688414.26,0.0,0.0,17331.41,1270250.25,4248.11,0.00,3555459.15,127422.08
CZ09/EUn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,8931296.98,22157.48,1263341.22,1277404.75,0.0,3682881.23,0.0,1997094.68,3.37,0.0,0.0,0.0,688414.26,0.0,0.0,17902.09,1263341.22,4255.39,0.00,3555459.15,127422.08
CZ09/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,4094640.5500000003,150555.43,1013958.76,856282.21,0.0,1182847.3,0.0,608769.87,42025.19,0.0,0.0,0.0,240201.78,0.0,0.0,2244.30,1013958.76,148311.13,0.00,1139112.10,43735.20
CZ09/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,4087840.1199999996,150648.66,1013165.3,856282.21,0.0,1182847.3,0.0,602664.42,42025.21,0.0,0.0,0.0,240207.02,0.0,0.0,2295.78,1013165.30,148352.88,0.00,1139112.10,43735.20
CZ09/Hsp&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,4078090.24,150774.38999999998,1012022.69,856282.21,0.0,1182847.3,0.0,593936.87,42024.41,0.0,0.0,0.0,240202.37,0.0,0.0,2370.80,1012022.69,148403.59,0.00,1139112.10,43735.20
CZ09/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,5801836.970000001,1251879.78,494644.24,709539.71,0.0,2167645.51,0.0,1018013.92,661.43,0.0,0.0,0.0,159452.36,0.0,0.0,7083.28,494644.24,1244796.50,0.00,1394057.91,773587.60
CZ09/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,5794074.1,1252079.28,493709.57,709539.71,0.0,2167645.51,0.0,1010986.24,661.42,0.0,0.0,0.0,159452.37,0.0,0.0,7226.04,493709.57,1244853.24,0.00,1394057.91,773587.60
CZ09/MBT&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,5783002.4399999995,1252369.3299999998,492377.24,709539.71,0.0,2167645.51,0.0,1000956.88,661.4,0.0,0.0,0.0,159452.37,0.0,0.0,7433.45,492377.24,1244935.88,0.00,1394057.91,773587.60
CZ09/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1134023.8800000001,11661.34,166310.8,283149.19,0.0,239893.0,0.0,388213.15,3.37,0.0,0.0,0.0,44793.03,0.0,0.0,11661.34,166310.80,0.00,0.00,239893.00,0.00
CZ09/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1125722.29,11909.0,165373.57,283149.19,0.0,239893.0,0.0,380601.13,3.37,0.0,0.0,0.0,44793.03,0.0,0.0,11909.00,165373.57,0.00,0.00,239893.00,0.00
CZ09/MLI&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1113872.87,12269.91,164037.55,283149.19,0.0,239893.0,0.0,369726.81,3.37,0.0,0.0,0.0,44793.03,0.0,0.0,12269.91,164037.55,0.00,0.00,239893.00,0.00
CZ09/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,187774.51,1664.9,42599.93,51285.47,0.0,22443.33,0.0,62139.76,3.36,0.0,0.0,0.0,7637.74,0.0,0.0,1664.51,42599.93,0.39,0.00,22191.36,251.97
CZ09/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,186445.54,1697.23,42436.92,51285.47,0.0,22443.33,0.0,60941.49,3.36,0.0,0.0,0.0,7637.74,0.0,0.0,1696.84,42436.92,0.39,0.00,22191.36,251.97
CZ09/Mtl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,184548.04,1744.3300000000002,42204.4,51285.47,0.0,22443.33,0.0,59229.4,3.36,0.0,0.0,0.0,7637.74,0.0,0.0,1743.94,42204.40,0.39,0.00,22191.36,251.97
CZ09/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1020824.75,26799.68,156850.46,200868.06,0.0,347425.87,0.0,181073.09,23.52,0.0,0.0,0.0,107784.07,0.0,0.0,1545.86,156850.46,25253.82,0.00,281574.59,65851.28
CZ09/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1018213.56,26825.25,156512.38,200868.06,0.0,347425.87,0.0,178738.96,23.43,0.0,0.0,0.0,107819.61,0.0,0.0,1574.68,156512.38,25250.57,0.00,281574.59,65851.28
CZ09/Nrs&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1014349.29,26728.88,155996.17,200868.06,0.0,347425.87,0.0,175502.68,23.45,0.0,0.0,0.0,107804.18,0.0,0.0,1617.05,155996.17,25111.83,0.00,281574.59,65851.28
CZ09/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2942654.84,16429.4,558224.19,462712.61,0.0,829334.66,0.0,962060.23,4051.9,0.0,0.0,0.0,109841.87,0.0,0.0,3830.23,558224.19,12599.17,0.00,829334.66,0.00
CZ09/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2922580.9899999998,16532.91,555974.54,462712.61,0.0,829334.66,0.0,944132.58,4051.58,0.0,0.0,0.0,109842.12,0.0,0.0,3933.21,555974.54,12599.70,0.00,829334.66,0.00
CZ09/OfL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2893943.35,16727.71,552771.52,462712.61,0.0,829334.66,0.0,918503.61,4051.53,0.0,0.0,0.0,109841.72,0.0,0.0,4088.76,552771.52,12638.95,0.00,829334.66,0.00
CZ09/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,169516.89,461.17,30998.09,23737.13,0.0,29387.4,0.0,64373.58,1.13,0.0,0.0,0.0,20558.39,0.0,0.0,461.17,30998.09,0.00,0.00,29387.40,0.00
CZ09/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,168107.13,474.12,30837.83,23737.13,0.0,29387.4,0.0,63111.12,1.13,0.0,0.0,0.0,20558.39,0.0,0.0,474.12,30837.83,0.00,0.00,29387.40,0.00
CZ09/OfS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,166094.21000000002,493.25,30609.31,23737.13,0.0,29387.4,0.0,61307.59,1.13,0.0,0.0,0.0,20558.39,0.0,0.0,493.25,30609.31,0.00,0.00,29387.40,0.00
CZ09/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,115368.03,332.17,16047.81,13247.63,0.0,37903.17,0.0,23878.46,3.37,0.0,0.0,0.0,23955.41,0.0,0.0,331.88,16047.81,0.29,0.00,18423.46,19479.71
CZ09/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,114997.89,340.09000000000003,16005.58,13247.63,0.0,37903.17,0.0,23542.63,3.37,0.0,0.0,0.0,23955.41,0.0,0.0,339.80,16005.58,0.29,0.00,18423.46,19479.71
CZ09/RFF&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,114469.56,351.73,15945.39,13247.63,0.0,37903.17,0.0,23062.85,3.37,0.0,0.0,0.0,23955.41,0.0,0.0,351.43,15945.39,0.30,0.00,18423.46,19479.71
CZ09/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,262880.86,22720.07,36047.16,36047.32,0.0,76546.73,0.0,31017.9,25.18,0.0,0.0,0.0,60476.5,0.0,0.0,143.75,36047.16,22576.32,0.00,37475.60,39071.13
CZ09/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,262703.64,22724.420000000002,36025.91,36047.32,0.0,76546.73,0.0,30857.58,25.18,0.0,0.0,0.0,60476.5,0.0,0.0,147.06,36025.91,22577.36,0.00,37475.60,39071.13
CZ09/RSD&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,262450.55000000005,22730.600000000002,35995.66,36047.32,0.0,76546.73,0.0,30628.57,25.18,0.0,0.0,0.0,60476.5,0.0,0.0,151.88,35995.66,22578.72,0.00,37475.60,39071.13
CZ09/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2309422.18,5963.400000000001,326039.8,774348.97,0.0,436362.0,0.0,608677.14,3.38,0.0,0.0,0.0,158027.49,0.0,0.0,5178.06,326039.80,785.34,0.00,436362.00,0.00
CZ09/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2296265.8400000003,6086.61,324392.03,774348.97,0.0,436362.0,0.0,597045.36,3.38,0.0,0.0,0.0,158027.49,0.0,0.0,5300.00,324392.03,786.61,0.00,436362.00,0.00
CZ09/Rt3&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2277476.34,6262.9,322044.6,774348.97,0.0,436362.0,0.0,580427.0,3.38,0.0,0.0,0.0,158027.49,0.0,0.0,5475.13,322044.60,787.77,0.00,436362.00,0.00
CZ09/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2300728.16,4177.68,332975.36,767420.15,0.0,509200.67,0.0,570517.35,3.39,0.0,0.0,0.0,116433.57,0.0,0.0,4177.68,332975.36,0.00,0.00,468847.72,40352.95
CZ09/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2288309.3,4287.65,331382.15,767420.15,0.0,509200.67,0.0,559581.73,3.39,0.0,0.0,0.0,116433.57,0.0,0.0,4287.65,331382.15,0.00,0.00,468847.72,40352.95
CZ09/RtL&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2270576.8,4449.46,329110.15,767420.15,0.0,509200.67,0.0,543959.41,3.39,0.0,0.0,0.0,116433.57,0.0,0.0,4449.46,329110.15,0.00,0.00,468847.72,40352.95
CZ09/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,148592.26,934.52,23894.05,44599.63,0.0,24440.79,0.0,39883.81,3.36,0.0,0.0,0.0,14836.1,0.0,0.0,934.52,23894.05,0.00,0.00,24440.79,0.00
CZ09/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,147714.93,950.99,23782.28,44599.63,0.0,24440.79,0.0,39101.77,3.36,0.0,0.0,0.0,14836.1,0.0,0.0,950.99,23782.28,0.00,0.00,24440.79,0.00
CZ09/RtS&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,146462.25,974.97,23622.82,44599.63,0.0,24440.79,0.0,37984.58,3.36,0.0,0.0,0.0,14836.1,0.0,0.0,974.97,23622.82,0.00,0.00,24440.79,0.00
CZ09/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3389028.69,78456.23,536903.88,850055.03,0.0,449066.39,0.0,1396496.39,3.36,0.0,0.0,0.0,78047.42,0.0,0.0,78456.23,536903.88,0.00,0.00,449066.39,0.00
CZ09/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3359665.87,79825.59,533533.9,850055.03,0.0,449066.39,0.0,1369134.18,3.36,0.0,0.0,0.0,78047.42,0.0,0.0,79825.59,533533.90,0.00,0.00,449066.39,0.00
CZ09/SCn&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3317802.4699999997,81813.74,528722.53,850055.03,0.0,449066.39,0.0,1330094.0,3.36,0.0,0.0,0.0,78047.42,0.0,0.0,81813.74,528722.53,0.00,0.00,449066.39,0.00
CZ10/Asm&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,753508.72,18403.73,184732.24,153727.01,0.0,145823.51,0.0,229901.24,3.36,0.0,0.0,0.0,20917.63,0.0,0.0,18403.73,184732.24,0.00,0.00,145823.51,0.00
